T	Ut	Ft	St	Ct
2.9900	-0.8437	-2.4144	0.5253	0.4850
3.0000	-0.8389	-2.4197	0.5269	0.4775
3.0100	-0.8342	-2.4249	0.5285	0.4702
3.0200	-0.8295	-2.4302	0.5300	0.4631
3.0300	-0.8249	-2.4355	0.5316	0.4562
3.0400	-0.8204	-2.4409	0.5331	0.4494
3.0500	-0.8159	-2.4462	0.5345	0.4428
3.0600	-0.8115	-2.4516	0.5360	0.4364
3.0700	-0.8072	-2.4569	0.5374	0.4302
3.0800	-0.8029	-2.4623	0.5388	0.4240
3.0900	-0.7987	-2.4677	0.5401	0.4181
3.1000	-0.7946	-2.4731	0.5415	0.4123
3.1100	-0.7905	-2.4785	0.5428	0.4066
3.1200	-0.7864	-2.4840	0.5441	0.4010
3.1300	-0.7825	-2.4894	0.5454	0.3956
3.1400	-0.7785	-2.4949	0.5466	0.3903
3.1500	-0.7746	-2.5003	0.5478	0.3851
3.1600	-0.7708	-2.5058	0.5491	0.3801
3.1700	-0.7670	-2.5113	0.5502	0.3752
3.1800	-0.7633	-2.5168	0.5514	0.3704
3.1900	-0.7596	-2.5224	0.5526	0.3656
3.2000	-0.7560	-2.5279	0.5537	0.3610
3.2100	-0.7524	-2.5334	0.5548	0.3565
3.2200	-0.7489	-2.5390	0.5559	0.3521
3.2300	-0.7454	-2.5445	0.5570	0.3478
3.2400	-0.7419	-2.5501	0.5581	0.3436
3.2500	-0.7385	-2.5557	0.5591	0.3395
3.2600	-0.7351	-2.5613	0.5602	0.3355
3.2700	-0.7318	-2.5669	0.5612	0.3316
3.2800	-0.7285	-2.5725	0.5622	0.3277
3.2900	-0.7252	-2.5782	0.5632	0.3239
3.3000	-0.7220	-2.5838	0.5642	0.3202
3.3100	-0.7188	-2.5894	0.5651	0.3166
3.3200	-0.7157	-2.5951	0.5661	0.3131
3.3300	-0.7126	-2.6008	0.5670	0.3096
3.3400	-0.7095	-2.6064	0.5679	0.3062
3.3500	-0.7064	-2.6121	0.5689	0.3028
3.3600	-0.7034	-2.6178	0.5698	0.2996
3.3700	-0.7005	-2.6235	0.5706	0.2964
3.3800	-0.6975	-2.6292	0.5715	0.2932
3.3900	-0.6946	-2.6349	0.5724	0.2901
3.4000	-0.6917	-2.6407	0.5732	0.2871
3.4100	-0.6888	-2.6464	0.5741	0.2842
3.4200	-0.6860	-2.6522	0.5749	0.2812
3.4300	-0.6832	-2.6579	0.5757	0.2784
3.4400	-0.6804	-2.6637	0.5765	0.2756
3.4500	-0.6777	-2.6694	0.5773	0.2728
3.4600	-0.6750	-2.6752	0.5781	0.2701
3.4700	-0.6723	-2.6810	0.5789	0.2675
3.4800	-0.6696	-2.6868	0.5796	0.2649
3.4900	-0.6670	-2.6926	0.5804	0.2623
3.5000	-0.6644	-2.6984	0.5811	0.2598
3.5100	-0.6618	-2.7042	0.5819	0.2573
3.5200	-0.6592	-2.7100	0.5826	0.2549
3.5300	-0.6567	-2.7159	0.5833	0.2525
3.5400	-0.6542	-2.7217	0.5840	0.2502
3.5500	-0.6517	-2.7275	0.5847	0.2479
3.5600	-0.6492	-2.7334	0.5854	0.2456
3.5700	-0.6468	-2.7393	0.5861	0.2434
3.5800	-0.6444	-2.7451	0.5868	0.2412
3.5900	-0.6420	-2.7510	0.5875	0.2390
3.6000	-0.6396	-2.7569	0.5881	0.2369
3.6100	-0.6372	-2.7628	0.5888	0.2348
3.6200	-0.6349	-2.7686	0.5894	0.2327
3.6300	-0.6326	-2.7745	0.5901	0.2307
3.6400	-0.6303	-2.7804	0.5907	0.2287
3.6500	-0.6280	-2.7864	0.5913	0.2268
3.6600	-0.6257	-2.7923	0.5919	0.2248
3.6700	-0.6235	-2.7982	0.5926	0.2229
3.6800	-0.6213	-2.8041	0.5932	0.2210
3.6900	-0.6191	-2.8101	0.5938	0.2192
3.7000	-0.6169	-2.8160	0.5943	0.2174
3.7100	-0.6147	-2.8219	0.5949	0.2156
3.7200	-0.6126	-2.8279	0.5955	0.2138
3.7300	-0.6105	-2.8339	0.5961	0.2121
3.7400	-0.6084	-2.8398	0.5966	0.2104
3.7500	-0.6063	-2.8458	0.5972	0.2087
3.7600	-0.6042	-2.8518	0.5978	0.2070
3.7700	-0.6021	-2.8577	0.5983	0.2054
3.7800	-0.6001	-2.8637	0.5989	0.2038
3.7900	-0.5980	-2.8697	0.5994	0.2022
3.8000	-0.5960	-2.8757	0.5999	0.2006
3.8100	-0.5940	-2.8817	0.6004	0.1990
3.8200	-0.5920	-2.8877	0.6010	0.1975
3.8300	-0.5901	-2.8937	0.6015	0.1960
3.8400	-0.5881	-2.8998	0.6020	0.1945
3.8500	-0.5862	-2.9058	0.6025	0.1930
3.8600	-0.5843	-2.9118	0.6030	0.1916
3.8700	-0.5824	-2.9178	0.6035	0.1901
3.8800	-0.5805	-2.9239	0.6040	0.1887
3.8900	-0.5786	-2.9299	0.6045	0.1873
3.9000	-0.5767	-2.9360	0.6049	0.1860
3.9100	-0.5749	-2.9420	0.6054	0.1846
3.9200	-0.5730	-2.9481	0.6059	0.1833
3.9300	-0.5712	-2.9541	0.6063	0.1819
3.9400	-0.5694	-2.9602	0.6068	0.1806
3.9500	-0.5676	-2.9663	0.6073	0.1793
3.9600	-0.5658	-2.9723	0.6077	0.1781
3.9700	-0.5640	-2.9784	0.6082	0.1768
3.9800	-0.5623	-2.9845	0.6086	0.1755
3.9900	-0.5605	-2.9906	0.6090	0.1743
4.0000	-0.5588	-2.9967	0.6095	0.1731
4.0100	-0.5571	-3.0028	0.6099	0.1719
4.0200	-0.5553	-3.0089	0.6103	0.1707
4.0300	-0.5536	-3.0150	0.6108	0.1695
4.0400	-0.5519	-3.0211	0.6112	0.1684
4.0500	-0.5503	-3.0272	0.6116	0.1672
4.0600	-0.5486	-3.0333	0.6120	0.1661
4.0700	-0.5469	-3.0395	0.6124	0.1650
4.0800	-0.5453	-3.0456	0.6128	0.1639
4.0900	-0.5437	-3.0517	0.6132	0.1628
4.1000	-0.5420	-3.0578	0.6136	0.1617
4.1100	-0.5404	-3.0640	0.6140	0.1606
4.1200	-0.5388	-3.0701	0.6144	0.1596
4.1300	-0.5372	-3.0763	0.6148	0.1585
4.1400	-0.5357	-3.0824	0.6152	0.1575
4.1500	-0.5341	-3.0886	0.6155	0.1565
4.1600	-0.5325	-3.0947	0.6159	0.1555
4.1700	-0.5310	-3.1009	0.6163	0.1545
4.1800	-0.5294	-3.1071	0.6167	0.1535
4.1900	-0.5279	-3.1132	0.6170	0.1525
4.2000	-0.5264	-3.1194	0.6174	0.1515
4.2100	-0.5249	-3.1256	0.6177	0.1506
4.2200	-0.5234	-3.1318	0.6181	0.1496
4.2300	-0.5219	-3.1379	0.6185	0.1487
4.2400	-0.5204	-3.1441	0.6188	0.1478
4.2500	-0.5189	-3.1503	0.6191	0.1468
4.2600	-0.5175	-3.1565	0.6195	0.1459
4.2700	-0.5160	-3.1627	0.6198	0.1450
4.2800	-0.5146	-3.1689	0.6202	0.1441
4.2900	-0.5131	-3.1751	0.6205	0.1433
4.3000	-0.5117	-3.1813	0.6208	0.1424
4.3100	-0.5103	-3.1875	0.6212	0.1415
4.3200	-0.5089	-3.1937	0.6215	0.1407
4.3300	-0.5075	-3.2000	0.6218	0.1398
4.3400	-0.5061	-3.2062	0.6221	0.1390
4.3500	-0.5047	-3.2124	0.6225	0.1382
4.3600	-0.5033	-3.2186	0.6228	0.1373
4.3700	-0.5019	-3.2248	0.6231	0.1365
4.3800	-0.5006	-3.2311	0.6234	0.1357
4.3900	-0.4992	-3.2373	0.6237	0.1349
4.4000	-0.4979	-3.2436	0.6240	0.1341
4.4100	-0.4965	-3.2498	0.6243	0.1334
4.4200	-0.4952	-3.2560	0.6246	0.1326
4.4300	-0.4939	-3.2623	0.6249	0.1318
4.4400	-0.4926	-3.2685	0.6252	0.1311
4.4500	-0.4913	-3.2748	0.6255	0.1303
4.4600	-0.4900	-3.2811	0.6258	0.1296
4.4700	-0.4887	-3.2873	0.6261	0.1288
4.4800	-0.4874	-3.2936	0.6264	0.1281
4.4900	-0.4861	-3.2998	0.6267	0.1274
4.5000	-0.4849	-3.3061	0.6269	0.1267
4.5100	-0.4836	-3.3124	0.6272	0.1259
4.5200	-0.4823	-3.3187	0.6275	0.1252
4.5300	-0.4811	-3.3249	0.6278	0.1245
4.5400	-0.4798	-3.3312	0.6281	0.1239
4.5500	-0.4786	-3.3375	0.6283	0.1232
4.5600	-0.4774	-3.3438	0.6286	0.1225
4.5700	-0.4762	-3.3501	0.6289	0.1218
4.5800	-0.4749	-3.3564	0.6291	0.1212
4.5900	-0.4737	-3.3626	0.6294	0.1205
4.6000	-0.4725	-3.3689	0.6297	0.1198
4.6100	-0.4713	-3.3752	0.6299	0.1192
4.6200	-0.4701	-3.3815	0.6302	0.1185
4.6300	-0.4690	-3.3878	0.6304	0.1179
4.6400	-0.4678	-3.3941	0.6307	0.1173
4.6500	-0.4666	-3.4005	0.6309	0.1166
4.6600	-0.4655	-3.4068	0.6312	0.1160
4.6700	-0.4643	-3.4131	0.6314	0.1154
4.6800	-0.4631	-3.4194	0.6317	0.1148
4.6900	-0.4620	-3.4257	0.6319	0.1142
4.7000	-0.4609	-3.4320	0.6322	0.1136
4.7100	-0.4597	-3.4384	0.6324	0.1130
4.7200	-0.4586	-3.4447	0.6326	0.1124
4.7300	-0.4575	-3.4510	0.6329	0.1118
4.7400	-0.4564	-3.4573	0.6331	0.1112
4.7500	-0.4553	-3.4637	0.6333	0.1107
4.7600	-0.4542	-3.4700	0.6336	0.1101
4.7700	-0.4531	-3.4763	0.6338	0.1095
4.7800	-0.4520	-3.4827	0.6340	0.1090
4.7900	-0.4509	-3.4890	0.6343	0.1084
4.8000	-0.4498	-3.4954	0.6345	0.1079
4.8100	-0.4487	-3.5017	0.6347	0.1073
4.8200	-0.4476	-3.5081	0.6349	0.1068
4.8300	-0.4466	-3.5144	0.6352	0.1062
4.8400	-0.4455	-3.5208	0.6354	0.1057
4.8500	-0.4445	-3.5271	0.6356	0.1052
4.8600	-0.4434	-3.5335	0.6358	0.1046
4.8700	-0.4424	-3.5398	0.6360	0.1041
4.8800	-0.4413	-3.5462	0.6362	0.1036
4.8900	-0.4403	-3.5526	0.6365	0.1031
4.9000	-0.4393	-3.5589	0.6367	0.1026
4.9100	-0.4383	-3.5653	0.6369	0.1021
4.9200	-0.4372	-3.5717	0.6371	0.1016
4.9300	-0.4362	-3.5780	0.6373	0.1011
4.9400	-0.4352	-3.5844	0.6375	0.1006
4.9500	-0.4342	-3.5908	0.6377	0.1001
4.9600	-0.4332	-3.5972	0.6379	0.0996
4.9700	-0.4322	-3.6035	0.6381	0.0991
4.9800	-0.4312	-3.6099	0.6383	0.0987
4.9900	-0.4302	-3.6163	0.6385	0.0982
5.0000	-0.4293	-3.6227	0.6387	0.0977
5.0100	-0.4283	-3.6291	0.6389	0.0972
5.0200	-0.4273	-3.6355	0.6391	0.0968
5.0300	-0.4264	-3.6419	0.6393	0.0963
5.0400	-0.4254	-3.6483	0.6395	0.0959
5.0500	-0.4244	-3.6547	0.6396	0.0954
5.0600	-0.4235	-3.6610	0.6398	0.0950
5.0700	-0.4225	-3.6674	0.6400	0.0945
5.0800	-0.4216	-3.6738	0.6402	0.0941
5.0900	-0.4207	-3.6803	0.6404	0.0936
5.1000	-0.4197	-3.6867	0.6406	0.0932
5.1100	-0.4188	-3.6931	0.6408	0.0928
5.1200	-0.4179	-3.6995	0.6409	0.0923
5.1300	-0.4169	-3.7059	0.6411	0.0919
5.1400	-0.4160	-3.7123	0.6413	0.0915
5.1500	-0.4151	-3.7187	0.6415	0.0911
5.1600	-0.4142	-3.7251	0.6417	0.0906
5.1700	-0.4133	-3.7315	0.6418	0.0902
5.1800	-0.4124	-3.7380	0.6420	0.0898
5.1900	-0.4115	-3.7444	0.6422	0.0894
5.2000	-0.4106	-3.7508	0.6423	0.0890
5.2100	-0.4097	-3.7572	0.6425	0.0886
5.2200	-0.4088	-3.7637	0.6427	0.0882
5.2300	-0.4080	-3.7701	0.6429	0.0878
5.2400	-0.4071	-3.7765	0.6430	0.0874
5.2500	-0.4062	-3.7829	0.6432	0.0870
5.2600	-0.4053	-3.7894	0.6434	0.0866
5.2700	-0.4045	-3.7958	0.6435	0.0862
5.2800	-0.4036	-3.8022	0.6437	0.0859
5.2900	-0.4028	-3.8087	0.6438	0.0855
5.3000	-0.4019	-3.8151	0.6440	0.0851
5.3100	-0.4011	-3.8216	0.6442	0.0847
5.3200	-0.4002	-3.8280	0.6443	0.0844
5.3300	-0.3994	-3.8344	0.6445	0.0840
5.3400	-0.3985	-3.8409	0.6446	0.0836
5.3500	-0.3977	-3.8473	0.6448	0.0833
5.3600	-0.3969	-3.8538	0.6449	0.0829
5.3700	-0.3960	-3.8602	0.6451	0.0825
5.3800	-0.3952	-3.8667	0.6453	0.0822
5.3900	-0.3944	-3.8731	0.6454	0.0818
5.4000	-0.3936	-3.8796	0.6456	0.0815
5.4100	-0.3928	-3.8861	0.6457	0.0811
5.4200	-0.3920	-3.8925	0.6459	0.0808
5.4300	-0.3912	-3.8990	0.6460	0.0804
5.4400	-0.3904	-3.9054	0.6462	0.0801
5.4500	-0.3896	-3.9119	0.6463	0.0797
5.4600	-0.3888	-3.9184	0.6464	0.0794
5.4700	-0.3880	-3.9248	0.6466	0.0791
5.4800	-0.3872	-3.9313	0.6467	0.0787
5.4900	-0.3864	-3.9378	0.6469	0.0784
5.5000	-0.3856	-3.9442	0.6470	0.0781
5.5100	-0.3848	-3.9507	0.6472	0.0777
5.5200	-0.3841	-3.9572	0.6473	0.0774
5.5300	-0.3833	-3.9636	0.6474	0.0771
5.5400	-0.3825	-3.9701	0.6476	0.0768
5.5500	-0.3817	-3.9766	0.6477	0.0765
5.5600	-0.3810	-3.9831	0.6479	0.0761
5.5700	-0.3802	-3.9896	0.6480	0.0758
5.5800	-0.3795	-3.9960	0.6481	0.0755
5.5900	-0.3787	-4.0025	0.6483	0.0752
5.6000	-0.3780	-4.0090	0.6484	0.0749
5.6100	-0.3772	-4.0155	0.6485	0.0746
5.6200	-0.3765	-4.0220	0.6487	0.0743
5.6300	-0.3757	-4.0285	0.6488	0.0740
5.6400	-0.3750	-4.0349	0.6489	0.0737
5.6500	-0.3743	-4.0414	0.6491	0.0734
5.6600	-0.3735	-4.0479	0.6492	0.0731
5.6700	-0.3728	-4.0544	0.6493	0.0728
5.6800	-0.3721	-4.0609	0.6494	0.0725
5.6900	-0.3713	-4.0674	0.6496	0.0722
5.7000	-0.3706	-4.0739	0.6497	0.0719
5.7100	-0.3699	-4.0804	0.6498	0.0716
5.7200	-0.3692	-4.0869	0.6499	0.0713
5.7300	-0.3685	-4.0934	0.6501	0.0711
5.7400	-0.3678	-4.0999	0.6502	0.0708
5.7500	-0.3671	-4.1064	0.6503	0.0705
5.7600	-0.3664	-4.1129	0.6504	0.0702
5.7700	-0.3657	-4.1194	0.6506	0.0699
5.7800	-0.3650	-4.1259	0.6507	0.0697
5.7900	-0.3643	-4.1324	0.6508	0.0694
5.8000	-0.3636	-4.1389	0.6509	0.0691
5.8100	-0.3629	-4.1454	0.6510	0.0688
5.8200	-0.3622	-4.1520	0.6512	0.0686
5.8300	-0.3615	-4.1585	0.6513	0.0683
5.8400	-0.3608	-4.1650	0.6514	0.0680
5.8500	-0.3602	-4.1715	0.6515	0.0678
5.8600	-0.3595	-4.1780	0.6516	0.0675
5.8700	-0.3588	-4.1845	0.6517	0.0672
5.8800	-0.3581	-4.1911	0.6519	0.0670
5.8900	-0.3575	-4.1976	0.6520	0.0667
5.9000	-0.3568	-4.2041	0.6521	0.0665
5.9100	-0.3561	-4.2106	0.6522	0.0662
5.9200	-0.3555	-4.2171	0.6523	0.0660
5.9300	-0.3548	-4.2237	0.6524	0.0657
5.9400	-0.3542	-4.2302	0.6525	0.0655
5.9500	-0.3535	-4.2367	0.6526	0.0652
5.9600	-0.3529	-4.2432	0.6527	0.0650
5.9700	-0.3522	-4.2498	0.6529	0.0647
5.9800	-0.3516	-4.2563	0.6530	0.0645
5.9900	-0.3509	-4.2628	0.6531	0.0642
6.0000	-0.3503	-4.2694	0.6532	0.0640
6.0100	-0.3496	-4.2759	0.6533	0.0638
6.0200	-0.3490	-4.2824	0.6534	0.0635
6.0300	-0.3484	-4.2890	0.6535	0.0633
6.0400	-0.3477	-4.2955	0.6536	0.0630
6.0500	-0.3471	-4.3020	0.6537	0.0628
6.0600	-0.3465	-4.3086	0.6538	0.0626
6.0700	-0.3459	-4.3151	0.6539	0.0623
6.0800	-0.3452	-4.3216	0.6540	0.0621
6.0900	-0.3446	-4.3282	0.6541	0.0619
6.1000	-0.3440	-4.3347	0.6542	0.0617
6.1100	-0.3434	-4.3413	0.6543	0.0614
6.1200	-0.3428	-4.3478	0.6544	0.0612
6.1300	-0.3422	-4.3544	0.6545	0.0610
6.1400	-0.3415	-4.3609	0.6546	0.0608
6.1500	-0.3409	-4.3674	0.6547	0.0605
6.1600	-0.3403	-4.3740	0.6548	0.0603
6.1700	-0.3397	-4.3805	0.6549	0.0601
6.1800	-0.3391	-4.3871	0.6550	0.0599
6.1900	-0.3385	-4.3936	0.6551	0.0597
6.2000	-0.3379	-4.4002	0.6552	0.0594
6.2100	-0.3373	-4.4067	0.6553	0.0592
6.2200	-0.3368	-4.4133	0.6554	0.0590
6.2300	-0.3362	-4.4199	0.6555	0.0588
6.2400	-0.3356	-4.4264	0.6556	0.0586
6.2500	-0.3350	-4.4330	0.6557	0.0584
6.2600	-0.3344	-4.4395	0.6558	0.0582
6.2700	-0.3338	-4.4461	0.6559	0.0580
6.2800	-0.3333	-4.4526	0.6560	0.0578
6.2900	-0.3327	-4.4592	0.6560	0.0576
6.3000	-0.3321	-4.4658	0.6561	0.0574
6.3100	-0.3315	-4.4723	0.6562	0.0572
6.3200	-0.3310	-4.4789	0.6563	0.0570
6.3300	-0.3304	-4.4855	0.6564	0.0567
6.3400	-0.3298	-4.4920	0.6565	0.0566
6.3500	-0.3293	-4.4986	0.6566	0.0564
6.3600	-0.3287	-4.5051	0.6567	0.0562
6.3700	-0.3281	-4.5117	0.6568	0.0560
6.3800	-0.3276	-4.5183	0.6569	0.0558
6.3900	-0.3270	-4.5249	0.6569	0.0556
6.4000	-0.3265	-4.5314	0.6570	0.0554
6.4100	-0.3259	-4.5380	0.6571	0.0552
6.4200	-0.3254	-4.5446	0.6572	0.0550
6.4300	-0.3248	-4.5511	0.6573	0.0548
6.4400	-0.3243	-4.5577	0.6574	0.0546
6.4500	-0.3237	-4.5643	0.6575	0.0544
6.4600	-0.3232	-4.5709	0.6575	0.0542
6.4700	-0.3226	-4.5774	0.6576	0.0541
6.4800	-0.3221	-4.5840	0.6577	0.0539
6.4900	-0.3216	-4.5906	0.6578	0.0537
6.5000	-0.3210	-4.5972	0.6579	0.0535
6.5100	-0.3205	-4.6037	0.6580	0.0533
6.5200	-0.3200	-4.6103	0.6580	0.0531
6.5300	-0.3194	-4.6169	0.6581	0.0530
6.5400	-0.3189	-4.6235	0.6582	0.0528
6.5500	-0.3184	-4.6301	0.6583	0.0526
6.5600	-0.3178	-4.6367	0.6584	0.0524
6.5700	-0.3173	-4.6432	0.6584	0.0522
6.5800	-0.3168	-4.6498	0.6585	0.0521
6.5900	-0.3163	-4.6564	0.6586	0.0519
6.6000	-0.3158	-4.6630	0.6587	0.0517
6.6100	-0.3152	-4.6696	0.6587	0.0515
6.6200	-0.3147	-4.6762	0.6588	0.0514
6.6300	-0.3142	-4.6828	0.6589	0.0512
6.6400	-0.3137	-4.6893	0.6590	0.0510
6.6500	-0.3132	-4.6959	0.6591	0.0509
6.6600	-0.3127	-4.7025	0.6591	0.0507
