T	Ut	Ft	St	Ct
1.6100	-1.9264	-2.0133	0.0540	0.2667
1.6200	-1.9237	-2.0138	0.0556	0.2739
1.6300	-1.9209	-2.0144	0.0574	0.2812
1.6400	-1.9181	-2.0150	0.0591	0.2887
1.6500	-1.9151	-2.0156	0.0609	0.2963
1.6600	-1.9121	-2.0162	0.0627	0.3041
1.6700	-1.9090	-2.0168	0.0645	0.3121
1.6800	-1.9059	-2.0175	0.0664	0.3203
1.6900	-1.9026	-2.0182	0.0684	0.3286
1.7000	-1.8993	-2.0188	0.0703	0.3372
1.7100	-1.8959	-2.0196	0.0723	0.3461
1.7200	-1.8924	-2.0203	0.0744	0.3552
1.7300	-1.8888	-2.0210	0.0765	0.3646
1.7400	-1.8851	-2.0218	0.0786	0.3742
1.7500	-1.8813	-2.0226	0.0808	0.3842
1.7600	-1.8774	-2.0234	0.0830	0.3945
1.7700	-1.8734	-2.0243	0.0852	0.4052
1.7800	-1.8693	-2.0251	0.0875	0.4162
1.7900	-1.8651	-2.0260	0.0899	0.4275
1.8000	-1.8608	-2.0269	0.0923	0.4392
1.8100	-1.8563	-2.0279	0.0948	0.4513
1.8200	-1.8517	-2.0288	0.0973	0.4637
1.8300	-1.8470	-2.0298	0.0999	0.4764
1.8400	-1.8422	-2.0308	0.1025	0.4895
1.8500	-1.8372	-2.0319	0.1052	0.5029
1.8600	-1.8321	-2.0329	0.1080	0.5166
1.8700	-1.8269	-2.0340	0.1108	0.5306
1.8800	-1.8215	-2.0352	0.1136	0.5448
1.8900	-1.8160	-2.0363	0.1166	0.5594
1.9000	-1.8103	-2.0375	0.1196	0.5741
1.9100	-1.8045	-2.0387	0.1226	0.5891
1.9200	-1.7986	-2.0399	0.1257	0.6043
1.9300	-1.7924	-2.0412	0.1289	0.6198
1.9400	-1.7862	-2.0425	0.1321	0.6354
1.9500	-1.7797	-2.0439	0.1355	0.6513
1.9600	-1.7731	-2.0452	0.1388	0.6674
1.9700	-1.7664	-2.0466	0.1423	0.6838
1.9800	-1.7595	-2.0481	0.1458	0.7005
1.9900	-1.7524	-2.0495	0.1493	0.7176
2.0000	-1.7451	-2.0511	0.1530	0.7351
2.0100	-1.7377	-2.0526	0.1567	0.7532
2.0200	-1.7300	-2.0542	0.1605	0.7719
2.0300	-1.7222	-2.0558	0.1643	0.7913
2.0400	-1.7142	-2.0575	0.1683	0.8115
2.0500	-1.7060	-2.0592	0.1723	0.8327
2.0600	-1.6975	-2.0609	0.1764	0.8551
2.0700	-1.6889	-2.0627	0.1806	0.8786
2.0800	-1.6800	-2.0645	0.1849	0.9036
2.0900	-1.6708	-2.0664	0.1893	0.9302
2.1000	-1.6614	-2.0683	0.1938	0.9585
2.1100	-1.6516	-2.0703	0.1984	0.9887
2.1200	-1.6416	-2.0723	0.2032	1.0210
2.1300	-1.6312	-2.0743	0.2081	1.0555
2.1400	-1.6205	-2.0765	0.2131	1.0924
2.1500	-1.6093	-2.0786	0.2183	1.1319
2.1600	-1.5978	-2.0808	0.2236	1.1740
2.1700	-1.5859	-2.0831	0.2291	1.2187
2.1800	-1.5734	-2.0854	0.2348	1.2661
2.1900	-1.5605	-2.0878	0.2408	1.3158
2.2000	-1.5471	-2.0902	0.2469	1.3676
2.2100	-1.5332	-2.0927	0.2532	1.4209
2.2200	-1.5187	-2.0953	0.2597	1.4749
2.2300	-1.5037	-2.0979	0.2665	1.5285
2.2400	-1.4881	-2.1006	0.2734	1.5803
2.2500	-1.4721	-2.1034	0.2806	1.6289
2.2600	-1.4556	-2.1062	0.2879	1.6723
2.2700	-1.4387	-2.1091	0.2954	1.7090
2.2800	-1.4214	-2.1121	0.3029	1.7371
2.2900	-1.4039	-2.1152	0.3106	1.7553
2.3000	-1.3863	-2.1183	0.3183	1.7625
2.3100	-1.3687	-2.1216	0.3259	1.7585
2.3200	-1.3512	-2.1249	0.3335	1.7432
2.3300	-1.3339	-2.1282	0.3409	1.7173
2.3400	-1.3169	-2.1317	0.3482	1.6821
2.3500	-1.3003	-2.1352	0.3553	1.6392
2.3600	-1.2841	-2.1388	0.3621	1.5902
2.3700	-1.2685	-2.1424	0.3688	1.5370
2.3800	-1.2534	-2.1462	0.3751	1.4812
2.3900	-1.2389	-2.1499	0.3812	1.4243
2.4000	-1.2249	-2.1538	0.3870	1.3677
2.4100	-1.2115	-2.1577	0.3926	1.3124
2.4200	-1.1987	-2.1616	0.3979	1.2590
2.4300	-1.1863	-2.1656	0.4030	1.2082
2.4400	-1.1745	-2.1697	0.4079	1.1602
2.4500	-1.1631	-2.1738	0.4125	1.1152
2.4600	-1.1522	-2.1779	0.4170	1.0732
2.4700	-1.1416	-2.1821	0.4213	1.0342
2.4800	-1.1315	-2.1864	0.4254	0.9980
2.4900	-1.1217	-2.1906	0.4293	0.9645
2.5000	-1.1122	-2.1950	0.4331	0.9335
2.5100	-1.1030	-2.1993	0.4368	0.9048
2.5200	-1.0941	-2.2037	0.4403	0.8782
2.5300	-1.0854	-2.2081	0.4437	0.8535
2.5400	-1.0770	-2.2126	0.4471	0.8306
2.5500	-1.0688	-2.2171	0.4503	0.8093
2.5600	-1.0608	-2.2216	0.4534	0.7894
2.5700	-1.0530	-2.2261	0.4565	0.7708
2.5800	-1.0454	-2.2307	0.4594	0.7534
2.5900	-1.0379	-2.2353	0.4623	0.7371
2.6000	-1.0306	-2.2399	0.4651	0.7217
2.6100	-1.0235	-2.2446	0.4679	0.7072
2.6200	-1.0165	-2.2493	0.4705	0.6934
2.6300	-1.0096	-2.2540	0.4732	0.6804
2.6400	-1.0029	-2.2588	0.4757	0.6680
2.6500	-0.9963	-2.2635	0.4782	0.6561
2.6600	-0.9898	-2.2683	0.4807	0.6448
2.6700	-0.9834	-2.2731	0.4831	0.6339
2.6800	-0.9771	-2.2780	0.4854	0.6235
2.6900	-0.9709	-2.2829	0.4877	0.6134
2.7000	-0.9648	-2.2877	0.4900	0.6037
2.7100	-0.9588	-2.2927	0.4922	0.5943
2.7200	-0.9529	-2.2976	0.4944	0.5852
2.7300	-0.9471	-2.3025	0.4965	0.5764
2.7400	-0.9414	-2.3075	0.4986	0.5678
2.7500	-0.9358	-2.3125	0.5006	0.5595
2.7600	-0.9302	-2.3175	0.5027	0.5513
2.7700	-0.9247	-2.3226	0.5046	0.5434
2.7800	-0.9193	-2.3276	0.5066	0.5356
2.7900	-0.9140	-2.3327	0.5085	0.5281
2.8000	-0.9088	-2.3378	0.5104	0.5207
2.8100	-0.9036	-2.3429	0.5122	0.5134
2.8200	-0.8985	-2.3480	0.5140	0.5063
2.8300	-0.8935	-2.3532	0.5158	0.4993
2.8400	-0.8885	-2.3584	0.5175	0.4925
2.8500	-0.8836	-2.3635	0.5193	0.4859
2.8600	-0.8788	-2.3687	0.5210	0.4793
2.8700	-0.8740	-2.3740	0.5226	0.4729
2.8800	-0.8693	-2.3792	0.5242	0.4666
2.8900	-0.8647	-2.3844	0.5259	0.4605
2.9000	-0.8601	-2.3897	0.5274	0.4544
2.9100	-0.8556	-2.3950	0.5290	0.4485
2.9200	-0.8512	-2.4003	0.5305	0.4427
2.9300	-0.8468	-2.4056	0.5320	0.4371
2.9400	-0.8424	-2.4109	0.5335	0.4315
2.9500	-0.8381	-2.4163	0.5350	0.4261
2.9600	-0.8339	-2.4216	0.5364	0.4208
2.9700	-0.8297	-2.4270	0.5378	0.4155
2.9800	-0.8256	-2.4324	0.5392	0.4105
2.9900	-0.8215	-2.4378	0.5406	0.4055
3.0000	-0.8175	-2.4432	0.5419	0.4006
3.0100	-0.8135	-2.4486	0.5432	0.3958
3.0200	-0.8096	-2.4541	0.5445	0.3912
3.0300	-0.8057	-2.4595	0.5458	0.3866
3.0400	-0.8018	-2.4650	0.5471	0.3822
3.0500	-0.7980	-2.4704	0.5483	0.3778
3.0600	-0.7943	-2.4759	0.5496	0.3735
3.0700	-0.7906	-2.4814	0.5508	0.3694
3.0800	-0.7869	-2.4870	0.5520	0.3653
3.0900	-0.7833	-2.4925	0.5531	0.3613
3.1000	-0.7797	-2.4980	0.5543	0.3574
3.1100	-0.7761	-2.5036	0.5555	0.3536
3.1200	-0.7726	-2.5091	0.5566	0.3499
3.1300	-0.7691	-2.5147	0.5577	0.3463
3.1400	-0.7657	-2.5203	0.5588	0.3427
3.1500	-0.7623	-2.5259	0.5599	0.3392
3.1600	-0.7589	-2.5315	0.5609	0.3358
3.1700	-0.7555	-2.5371	0.5620	0.3324
3.1800	-0.7522	-2.5427	0.5630	0.3292
3.1900	-0.7490	-2.5484	0.5641	0.3259
3.2000	-0.7457	-2.5540	0.5651	0.3228
3.2100	-0.7425	-2.5597	0.5661	0.3197
3.2200	-0.7393	-2.5653	0.5671	0.3167
3.2300	-0.7362	-2.5710	0.5681	0.3137
3.2400	-0.7330	-2.5767	0.5690	0.3108
3.2500	-0.7300	-2.5824	0.5700	0.3079
3.2600	-0.7269	-2.5881	0.5709	0.3051
3.2700	-0.7238	-2.5938	0.5718	0.3024
3.2800	-0.7208	-2.5995	0.5728	0.2997
3.2900	-0.7179	-2.6053	0.5737	0.2970
3.3000	-0.7149	-2.6110	0.5746	0.2944
3.3100	-0.7120	-2.6167	0.5755	0.2918
3.3200	-0.7091	-2.6225	0.5763	0.2892
3.3300	-0.7062	-2.6283	0.5772	0.2867
3.3400	-0.7033	-2.6340	0.5781	0.2843
3.3500	-0.7005	-2.6398	0.5789	0.2818
3.3600	-0.6977	-2.6456	0.5797	0.2795
3.3700	-0.6949	-2.6514	0.5806	0.2771
3.3800	-0.6921	-2.6572	0.5814	0.2748
3.3900	-0.6894	-2.6631	0.5822	0.2725
3.4000	-0.6867	-2.6689	0.5830	0.2702
3.4100	-0.6840	-2.6747	0.5838	0.2680
3.4200	-0.6813	-2.6806	0.5846	0.2658
3.4300	-0.6787	-2.6864	0.5853	0.2636
3.4400	-0.6761	-2.6923	0.5861	0.2615
3.4500	-0.6735	-2.6981	0.5869	0.2593
3.4600	-0.6709	-2.7040	0.5876	0.2573
3.4700	-0.6683	-2.7099	0.5883	0.2552
3.4800	-0.6658	-2.7158	0.5891	0.2531
3.4900	-0.6633	-2.7217	0.5898	0.2511
3.5000	-0.6608	-2.7276	0.5905	0.2491
3.5100	-0.6583	-2.7335	0.5912	0.2472
3.5200	-0.6558	-2.7394	0.5919	0.2452
3.5300	-0.6534	-2.7453	0.5926	0.2433
3.5400	-0.6509	-2.7512	0.5933	0.2414
3.5500	-0.6485	-2.7572	0.5940	0.2395
3.5600	-0.6462	-2.7631	0.5947	0.2376
3.5700	-0.6438	-2.7691	0.5953	0.2358
3.5800	-0.6414	-2.7750	0.5960	0.2340
3.5900	-0.6391	-2.7810	0.5966	0.2322
3.6000	-0.6368	-2.7870	0.5973	0.2304
3.6100	-0.6345	-2.7929	0.5979	0.2286
3.6200	-0.6322	-2.7989	0.5985	0.2269
3.6300	-0.6300	-2.8049	0.5992	0.2252
3.6400	-0.6277	-2.8109	0.5998	0.2235
3.6500	-0.6255	-2.8169	0.6004	0.2218
3.6600	-0.6233	-2.8229	0.6010	0.2201
3.6700	-0.6211	-2.8289	0.6016	0.2184
3.6800	-0.6189	-2.8349	0.6022	0.2168
3.6900	-0.6168	-2.8410	0.6028	0.2152
3.7000	-0.6146	-2.8470	0.6033	0.2136
3.7100	-0.6125	-2.8530	0.6039	0.2120
3.7200	-0.6104	-2.8591	0.6045	0.2104
3.7300	-0.6083	-2.8651	0.6051	0.2089
3.7400	-0.6062	-2.8712	0.6056	0.2073
3.7500	-0.6041	-2.8772	0.6062	0.2058
3.7600	-0.6021	-2.8833	0.6067	0.2043
3.7700	-0.6000	-2.8894	0.6072	0.2028
3.7800	-0.5980	-2.8954	0.6078	0.2013
3.7900	-0.5960	-2.9015	0.6083	0.1999
3.8000	-0.5940	-2.9076	0.6088	0.1984
3.8100	-0.5920	-2.9137	0.6094	0.1970
3.8200	-0.5901	-2.9198	0.6099	0.1956
3.8300	-0.5881	-2.9259	0.6104	0.1942
3.8400	-0.5862	-2.9320	0.6109	0.1928
3.8500	-0.5843	-2.9381	0.6114	0.1914
3.8600	-0.5824	-2.9442	0.6119	0.1901
3.8700	-0.5805	-2.9503	0.6124	0.1887
3.8800	-0.5786	-2.9565	0.6129	0.1874
3.8900	-0.5767	-2.9626	0.6133	0.1861
3.9000	-0.5749	-2.9687	0.6138	0.1848
3.9100	-0.5730	-2.9749	0.6143	0.1835
3.9200	-0.5712	-2.9810	0.6148	0.1822
3.9300	-0.5694	-2.9872	0.6152	0.1809
3.9400	-0.5676	-2.9933	0.6157	0.1797
3.9500	-0.5658	-2.9995	0.6161	0.1784
3.9600	-0.5640	-3.0057	0.6166	0.1772
3.9700	-0.5623	-3.0118	0.6170	0.1760
3.9800	-0.5605	-3.0180	0.6175	0.1748
3.9900	-0.5588	-3.0242	0.6179	0.1736
4.0000	-0.5570	-3.0304	0.6183	0.1724
4.0100	-0.5553	-3.0365	0.6188	0.1712
4.0200	-0.5536	-3.0427	0.6192	0.1701
4.0300	-0.5519	-3.0489	0.6196	0.1689
4.0400	-0.5502	-3.0551	0.6200	0.1678
4.0500	-0.5486	-3.0613	0.6204	0.1667
4.0600	-0.5469	-3.0675	0.6208	0.1656
4.0700	-0.5452	-3.0737	0.6213	0.1645
4.0800	-0.5436	-3.0800	0.6217	0.1634
4.0900	-0.5420	-3.0862	0.6221	0.1623
4.1000	-0.5404	-3.0924	0.6224	0.1613
4.1100	-0.5387	-3.0986	0.6228	0.1602
4.1200	-0.5371	-3.1049	0.6232	0.1592
4.1300	-0.5356	-3.1111	0.6236	0.1581
4.1400	-0.5340	-3.1173	0.6240	0.1571
4.1500	-0.5324	-3.1236	0.6244	0.1561
4.1600	-0.5309	-3.1298	0.6247	0.1551
4.1700	-0.5293	-3.1361	0.6251	0.1541
4.1800	-0.5278	-3.1423	0.6255	0.1531
4.1900	-0.5263	-3.1486	0.6259	0.1521
4.2000	-0.5247	-3.1548	0.6262	0.1512
4.2100	-0.5232	-3.1611	0.6266	0.1502
4.2200	-0.5217	-3.1674	0.6269	0.1493
4.2300	-0.5202	-3.1736	0.6273	0.1484
4.2400	-0.5188	-3.1799	0.6276	0.1474
4.2500	-0.5173	-3.1862	0.6280	0.1465
4.2600	-0.5158	-3.1925	0.6283	0.1456
4.2700	-0.5144	-3.1988	0.6287	0.1447
4.2800	-0.5129	-3.2050	0.6290	0.1438
4.2900	-0.5115	-3.2113	0.6293	0.1429
4.3000	-0.5101	-3.2176	0.6297	0.1421
4.3100	-0.5087	-3.2239	0.6300	0.1412
4.3200	-0.5073	-3.2302	0.6303	0.1404
4.3300	-0.5059	-3.2365	0.6306	0.1395
4.3400	-0.5045	-3.2428	0.6310	0.1387
4.3500	-0.5031	-3.2492	0.6313	0.1379
4.3600	-0.5017	-3.2555	0.6316	0.1370
4.3700	-0.5003	-3.2618	0.6319	0.1362
4.3800	-0.4990	-3.2681	0.6322	0.1354
4.3900	-0.4976	-3.2744	0.6325	0.1346
4.4000	-0.4963	-3.2808	0.6328	0.1338
4.4100	-0.4950	-3.2871	0.6331	0.1330
4.4200	-0.4936	-3.2934	0.6334	0.1323
4.4300	-0.4923	-3.2998	0.6337	0.1315
4.4400	-0.4910	-3.3061	0.6340	0.1307
4.4500	-0.4897	-3.3124	0.6343	0.1300
4.4600	-0.4884	-3.3188	0.6346	0.1292
4.4700	-0.4871	-3.3251	0.6349	0.1285
4.4800	-0.4858	-3.3315	0.6352	0.1278
4.4900	-0.4846	-3.3378	0.6355	0.1270
4.5000	-0.4833	-3.3442	0.6358	0.1263
4.5100	-0.4820	-3.3505	0.6360	0.1256
4.5200	-0.4808	-3.3569	0.6363	0.1249
4.5300	-0.4795	-3.3633	0.6366	0.1242
4.5400	-0.4783	-3.3696	0.6369	0.1235
4.5500	-0.4771	-3.3760	0.6371	0.1228
4.5600	-0.4758	-3.3824	0.6374	0.1221
4.5700	-0.4746	-3.3888	0.6377	0.1215
4.5800	-0.4734	-3.3951	0.6379	0.1208
4.5900	-0.4722	-3.4015	0.6382	0.1201
4.6000	-0.4710	-3.4079	0.6385	0.1195
4.6100	-0.4698	-3.4143	0.6387	0.1188
4.6200	-0.4686	-3.4207	0.6390	0.1182
4.6300	-0.4675	-3.4271	0.6392	0.1175
4.6400	-0.4663	-3.4335	0.6395	0.1169
4.6500	-0.4651	-3.4399	0.6397	0.1163
4.6600	-0.4640	-3.4463	0.6400	0.1157
4.6700	-0.4628	-3.4527	0.6402	0.1150
4.6800	-0.4617	-3.4591	0.6405	0.1144
4.6900	-0.4605	-3.4655	0.6407	0.1138
4.7000	-0.4594	-3.4719	0.6410	0.1132
4.7100	-0.4582	-3.4783	0.6412	0.1126
4.7200	-0.4571	-3.4847	0.6414	0.1120
4.7300	-0.4560	-3.4911	0.6417	0.1114
4.7400	-0.4549	-3.4975	0.6419	0.1109
4.7500	-0.4538	-3.5039	0.6421	0.1103
4.7600	-0.4527	-3.5104	0.6424	0.1097
4.7700	-0.4516	-3.5168	0.6426	0.1091
4.7800	-0.4505	-3.5232	0.6428	0.1086
4.7900	-0.4494	-3.5297	0.6431	0.1080
4.8000	-0.4483	-3.5361	0.6433	0.1075
4.8100	-0.4473	-3.5425	0.6435	0.1069
4.8200	-0.4462	-3.5490	0.6437	0.1064
4.8300	-0.4451	-3.5554	0.6439	0.1058
4.8400	-0.4441	-3.5618	0.6442	0.1053
4.8500	-0.4430	-3.5683	0.6444	0.1047
4.8600	-0.4420	-3.5747	0.6446	0.1042
4.8700	-0.4410	-3.5812	0.6448	0.1037
4.8800	-0.4399	-3.5876	0.6450	0.1032
4.8900	-0.4389	-3.5941	0.6452	0.1027
4.9000	-0.4379	-3.6005	0.6454	0.1021
4.9100	-0.4369	-3.6070	0.6456	0.1016
4.9200	-0.4358	-3.6134	0.6459	0.1011
4.9300	-0.4348	-3.6199	0.6461	0.1006
4.9400	-0.4338	-3.6264	0.6463	0.1001
4.9500	-0.4328	-3.6328	0.6465	0.0996
4.9600	-0.4318	-3.6393	0.6467	0.0992
4.9700	-0.4308	-3.6458	0.6469	0.0987
4.9800	-0.4299	-3.6522	0.6471	0.0982
4.9900	-0.4289	-3.6587	0.6473	0.0977
5.0000	-0.4279	-3.6652	0.6475	0.0972
5.0100	-0.4269	-3.6716	0.6476	0.0968
5.0200	-0.4260	-3.6781	0.6478	0.0963
5.0300	-0.4250	-3.6846	0.6480	0.0958
5.0400	-0.4241	-3.6911	0.6482	0.0954
5.0500	-0.4231	-3.6976	0.6484	0.0949
5.0600	-0.4222	-3.7040	0.6486	0.0945
5.0700	-0.4212	-3.7105	0.6488	0.0940
5.0800	-0.4203	-3.7170	0.6490	0.0936
5.0900	-0.4193	-3.7235	0.6491	0.0931
5.1000	-0.4184	-3.7300	0.6493	0.0927
5.1100	-0.4175	-3.7365	0.6495	0.0922
5.1200	-0.4166	-3.7430	0.6497	0.0918
5.1300	-0.4157	-3.7495	0.6499	0.0914
5.1400	-0.4147	-3.7560	0.6500	0.0910
5.1500	-0.4138	-3.7625	0.6502	0.0905
5.1600	-0.4129	-3.7690	0.6504	0.0901
5.1700	-0.4120	-3.7755	0.6506	0.0897
