T	Ut	Ft	St	Ct
3.0900	-nan	inf	-nan	-nan
3.1000	-nan	inf	-nan	-nan
3.1100	-nan	inf	-nan	-nan
3.1200	-nan	inf	-nan	-nan
3.1300	-nan	inf	-nan	-nan
3.1400	-nan	inf	-nan	-nan
3.1500	-nan	inf	-nan	-nan
3.1600	-nan	inf	-nan	-nan
3.1700	-nan	inf	-nan	-nan
3.1800	-nan	inf	-nan	-nan
3.1900	-nan	inf	-nan	-nan
3.2000	-nan	inf	-nan	-nan
3.2100	-nan	inf	-nan	-nan
3.2200	-nan	inf	-nan	-nan
3.2300	-nan	inf	-nan	-nan
3.2400	-nan	inf	-nan	-nan
3.2500	-nan	inf	-nan	-nan
3.2600	-nan	inf	-nan	-nan
3.2700	-nan	inf	-nan	-nan
3.2800	-nan	inf	-nan	-nan
3.2900	-nan	inf	-nan	-nan
3.3000	-nan	inf	-nan	-nan
3.3100	-nan	inf	-nan	-nan
3.3200	-nan	inf	-nan	-nan
3.3300	-nan	inf	-nan	-nan
3.3400	-nan	inf	-nan	-nan
3.3500	-nan	inf	-nan	-nan
3.3600	-nan	inf	-nan	-nan
3.3700	-nan	inf	-nan	-nan
3.3800	-nan	inf	-nan	-nan
3.3900	-nan	inf	-nan	-nan
3.4000	-nan	inf	-nan	-nan
3.4100	-nan	inf	-nan	-nan
3.4200	-nan	inf	-nan	-nan
3.4300	-nan	inf	-nan	-nan
3.4400	-nan	inf	-nan	-nan
3.4500	-nan	inf	-nan	-nan
3.4600	-nan	inf	-nan	-nan
3.4700	-nan	inf	-nan	-nan
3.4800	-nan	inf	-nan	-nan
3.4900	-nan	inf	-nan	-nan
3.5000	-nan	inf	-nan	-nan
3.5100	-nan	inf	-nan	-nan
3.5200	-nan	inf	-nan	-nan
3.5300	-nan	inf	-nan	-nan
3.5400	-nan	inf	-nan	-nan
3.5500	-nan	inf	-nan	-nan
3.5600	-nan	inf	-nan	-nan
3.5700	-nan	inf	-nan	-nan
3.5800	-nan	inf	-nan	-nan
3.5900	-nan	inf	-nan	-nan
3.6000	-nan	inf	-nan	-nan
3.6100	-nan	inf	-nan	-nan
3.6200	-nan	inf	-nan	-nan
3.6300	-nan	inf	-nan	-nan
3.6400	-nan	inf	-nan	-nan
3.6500	-nan	inf	-nan	-nan
3.6600	-nan	inf	-nan	-nan
3.6700	-nan	inf	-nan	-nan
3.6800	-nan	inf	-nan	-nan
3.6900	-nan	inf	-nan	-nan
3.7000	-nan	inf	-nan	-nan
3.7100	-nan	inf	-nan	-nan
3.7200	-nan	inf	-nan	-nan
3.7300	-nan	inf	-nan	-nan
3.7400	-nan	inf	-nan	-nan
3.7500	-nan	inf	-nan	-nan
3.7600	-nan	inf	-nan	-nan
3.7700	-nan	inf	-nan	-nan
3.7800	-nan	inf	-nan	-nan
3.7900	-nan	inf	-nan	-nan
3.8000	-nan	inf	-nan	-nan
3.8100	-nan	inf	-nan	-nan
3.8200	-nan	inf	-nan	-nan
3.8300	-nan	inf	-nan	-nan
3.8400	-nan	inf	-nan	-nan
3.8500	-nan	inf	-nan	-nan
3.8600	-nan	inf	-nan	-nan
3.8700	-nan	inf	-nan	-nan
3.8800	-nan	inf	-nan	-nan
3.8900	-nan	inf	-nan	-nan
3.9000	-nan	inf	-nan	-nan
3.9100	-nan	inf	-nan	-nan
3.9200	-nan	inf	-nan	-nan
3.9300	-nan	inf	-nan	-nan
3.9400	-nan	inf	-nan	-nan
3.9500	-nan	inf	-nan	-nan
3.9600	-nan	inf	-nan	-nan
3.9700	-nan	inf	-nan	-nan
3.9800	-nan	inf	-nan	-nan
3.9900	-nan	inf	-nan	-nan
4.0000	-nan	inf	-nan	-nan
4.0100	-nan	inf	-nan	-nan
4.0200	-nan	inf	-nan	-nan
4.0300	-nan	inf	-nan	-nan
4.0400	-nan	inf	-nan	-nan
4.0500	-nan	inf	-nan	-nan
4.0600	-nan	inf	-nan	-nan
4.0700	-nan	inf	-nan	-nan
4.0800	-nan	inf	-nan	-nan
4.0900	-nan	inf	-nan	-nan
4.1000	-nan	inf	-nan	-nan
4.1100	-nan	inf	-nan	-nan
4.1200	-nan	inf	-nan	-nan
4.1300	-nan	inf	-nan	-nan
4.1400	-nan	inf	-nan	-nan
4.1500	-nan	inf	-nan	-nan
4.1600	-nan	inf	-nan	-nan
4.1700	-nan	inf	-nan	-nan
4.1800	-nan	inf	-nan	-nan
4.1900	-nan	inf	-nan	-nan
4.2000	-nan	inf	-nan	-nan
4.2100	-nan	inf	-nan	-nan
4.2200	-nan	inf	-nan	-nan
4.2300	-nan	inf	-nan	-nan
4.2400	-nan	inf	-nan	-nan
4.2500	-nan	inf	-nan	-nan
4.2600	-nan	inf	-nan	-nan
4.2700	-nan	inf	-nan	-nan
4.2800	-nan	inf	-nan	-nan
4.2900	-nan	inf	-nan	-nan
4.3000	-nan	inf	-nan	-nan
4.3100	-nan	inf	-nan	-nan
4.3200	-nan	inf	-nan	-nan
4.3300	-nan	inf	-nan	-nan
4.3400	-nan	inf	-nan	-nan
4.3500	-nan	inf	-nan	-nan
4.3600	-nan	inf	-nan	-nan
4.3700	-nan	inf	-nan	-nan
4.3800	-nan	inf	-nan	-nan
4.3900	-nan	inf	-nan	-nan
4.4000	-nan	inf	-nan	-nan
4.4100	-nan	inf	-nan	-nan
4.4200	-nan	inf	-nan	-nan
4.4300	-nan	inf	-nan	-nan
4.4400	-nan	inf	-nan	-nan
4.4500	-nan	inf	-nan	-nan
4.4600	-nan	inf	-nan	-nan
4.4700	-nan	inf	-nan	-nan
4.4800	-nan	inf	-nan	-nan
4.4900	-nan	inf	-nan	-nan
4.5000	-nan	inf	-nan	-nan
4.5100	-nan	inf	-nan	-nan
4.5200	-nan	inf	-nan	-nan
4.5300	-nan	inf	-nan	-nan
4.5400	-nan	inf	-nan	-nan
4.5500	-nan	inf	-nan	-nan
4.5600	-nan	inf	-nan	-nan
4.5700	-nan	inf	-nan	-nan
4.5800	-nan	inf	-nan	-nan
4.5900	-nan	inf	-nan	-nan
4.6000	-nan	inf	-nan	-nan
4.6100	-nan	inf	-nan	-nan
4.6200	-nan	inf	-nan	-nan
4.6300	-nan	inf	-nan	-nan
4.6400	-nan	inf	-nan	-nan
4.6500	-nan	inf	-nan	-nan
4.6600	-nan	inf	-nan	-nan
4.6700	-nan	inf	-nan	-nan
4.6800	-nan	inf	-nan	-nan
4.6900	-nan	inf	-nan	-nan
4.7000	-nan	inf	-nan	-nan
4.7100	-nan	inf	-nan	-nan
4.7200	-nan	inf	-nan	-nan
4.7300	-nan	inf	-nan	-nan
4.7400	-nan	inf	-nan	-nan
4.7500	-nan	inf	-nan	-nan
4.7600	-nan	inf	-nan	-nan
4.7700	-nan	inf	-nan	-nan
4.7800	-nan	inf	-nan	-nan
4.7900	-nan	inf	-nan	-nan
4.8000	-nan	inf	-nan	-nan
4.8100	-nan	inf	-nan	-nan
4.8200	-nan	inf	-nan	-nan
4.8300	-nan	inf	-nan	-nan
4.8400	-nan	inf	-nan	-nan
4.8500	-nan	inf	-nan	-nan
4.8600	-nan	inf	-nan	-nan
4.8700	-nan	inf	-nan	-nan
4.8800	-nan	inf	-nan	-nan
4.8900	-nan	inf	-nan	-nan
4.9000	-nan	inf	-nan	-nan
4.9100	-nan	inf	-nan	-nan
4.9200	-nan	inf	-nan	-nan
4.9300	-nan	inf	-nan	-nan
4.9400	-nan	inf	-nan	-nan
4.9500	-nan	inf	-nan	-nan
4.9600	-nan	inf	-nan	-nan
4.9700	-nan	inf	-nan	-nan
4.9800	-nan	inf	-nan	-nan
4.9900	-nan	inf	-nan	-nan
5.0000	-nan	inf	-nan	-nan
5.0100	-nan	inf	-nan	-nan
5.0200	-nan	inf	-nan	-nan
5.0300	-nan	inf	-nan	-nan
5.0400	-nan	inf	-nan	-nan
5.0500	-nan	inf	-nan	-nan
5.0600	-nan	inf	-nan	-nan
5.0700	-nan	inf	-nan	-nan
5.0800	-nan	inf	-nan	-nan
5.0900	-nan	inf	-nan	-nan
5.1000	-nan	inf	-nan	-nan
5.1100	-nan	inf	-nan	-nan
5.1200	-nan	inf	-nan	-nan
5.1300	-nan	inf	-nan	-nan
5.1400	-nan	inf	-nan	-nan
5.1500	-nan	inf	-nan	-nan
5.1600	-nan	inf	-nan	-nan
5.1700	-nan	inf	-nan	-nan
5.1800	-nan	inf	-nan	-nan
5.1900	-nan	inf	-nan	-nan
5.2000	-nan	inf	-nan	-nan
5.2100	-nan	inf	-nan	-nan
5.2200	-nan	inf	-nan	-nan
5.2300	-nan	inf	-nan	-nan
5.2400	-nan	inf	-nan	-nan
5.2500	-nan	inf	-nan	-nan
5.2600	-nan	inf	-nan	-nan
5.2700	-nan	inf	-nan	-nan
5.2800	-nan	inf	-nan	-nan
5.2900	-nan	inf	-nan	-nan
5.3000	-nan	inf	-nan	-nan
5.3100	-nan	inf	-nan	-nan
5.3200	-nan	inf	-nan	-nan
5.3300	-nan	inf	-nan	-nan
5.3400	-nan	inf	-nan	-nan
5.3500	-nan	inf	-nan	-nan
5.3600	-nan	inf	-nan	-nan
5.3700	-nan	inf	-nan	-nan
5.3800	-nan	inf	-nan	-nan
5.3900	-nan	inf	-nan	-nan
5.4000	-nan	inf	-nan	-nan
5.4100	-nan	inf	-nan	-nan
5.4200	-nan	inf	-nan	-nan
5.4300	-nan	inf	-nan	-nan
5.4400	-nan	inf	-nan	-nan
5.4500	-nan	inf	-nan	-nan
5.4600	-nan	inf	-nan	-nan
5.4700	-nan	inf	-nan	-nan
5.4800	-nan	inf	-nan	-nan
5.4900	-nan	inf	-nan	-nan
5.5000	-nan	inf	-nan	-nan
5.5100	-nan	inf	-nan	-nan
5.5200	-nan	inf	-nan	-nan
5.5300	-nan	inf	-nan	-nan
5.5400	-nan	inf	-nan	-nan
5.5500	-nan	inf	-nan	-nan
5.5600	-nan	inf	-nan	-nan
5.5700	-nan	inf	-nan	-nan
5.5800	-nan	inf	-nan	-nan
5.5900	-nan	inf	-nan	-nan
5.6000	-nan	inf	-nan	-nan
5.6100	-nan	inf	-nan	-nan
5.6200	-nan	inf	-nan	-nan
5.6300	-nan	inf	-nan	-nan
5.6400	-nan	inf	-nan	-nan
5.6500	-nan	inf	-nan	-nan
5.6600	-nan	inf	-nan	-nan
5.6700	-nan	inf	-nan	-nan
5.6800	-nan	inf	-nan	-nan
5.6900	-nan	inf	-nan	-nan
5.7000	-nan	inf	-nan	-nan
5.7100	-nan	inf	-nan	-nan
5.7200	-nan	inf	-nan	-nan
5.7300	-nan	inf	-nan	-nan
5.7400	-nan	inf	-nan	-nan
5.7500	-nan	inf	-nan	-nan
5.7600	-nan	inf	-nan	-nan
5.7700	-nan	inf	-nan	-nan
5.7800	-nan	inf	-nan	-nan
5.7900	-nan	inf	-nan	-nan
5.8000	-nan	inf	-nan	-nan
5.8100	-nan	inf	-nan	-nan
5.8200	-nan	inf	-nan	-nan
5.8300	-nan	inf	-nan	-nan
5.8400	-nan	inf	-nan	-nan
5.8500	-nan	inf	-nan	-nan
5.8600	-nan	inf	-nan	-nan
5.8700	-nan	inf	-nan	-nan
5.8800	-nan	inf	-nan	-nan
5.8900	-nan	inf	-nan	-nan
5.9000	-nan	inf	-nan	-nan
5.9100	-nan	inf	-nan	-nan
5.9200	-nan	inf	-nan	-nan
5.9300	-nan	inf	-nan	-nan
5.9400	-nan	inf	-nan	-nan
5.9500	-nan	inf	-nan	-nan
5.9600	-nan	inf	-nan	-nan
5.9700	-nan	inf	-nan	-nan
5.9800	-nan	inf	-nan	-nan
5.9900	-nan	inf	-nan	-nan
6.0000	-nan	inf	-nan	-nan
6.0100	-nan	inf	-nan	-nan
6.0200	-nan	inf	-nan	-nan
6.0300	-nan	inf	-nan	-nan
6.0400	-nan	inf	-nan	-nan
6.0500	-nan	inf	-nan	-nan
6.0600	-nan	inf	-nan	-nan
6.0700	-nan	inf	-nan	-nan
6.0800	-nan	inf	-nan	-nan
6.0900	-nan	inf	-nan	-nan
6.1000	-nan	inf	-nan	-nan
6.1100	-nan	inf	-nan	-nan
6.1200	-nan	inf	-nan	-nan
6.1300	-nan	inf	-nan	-nan
6.1400	-nan	inf	-nan	-nan
6.1500	-nan	inf	-nan	-nan
6.1600	-nan	inf	-nan	-nan
6.1700	-nan	inf	-nan	-nan
6.1800	-nan	inf	-nan	-nan
6.1900	-nan	inf	-nan	-nan
6.2000	-nan	inf	-nan	-nan
6.2100	-nan	inf	-nan	-nan
6.2200	-nan	inf	-nan	-nan
6.2300	-nan	inf	-nan	-nan
6.2400	-nan	inf	-nan	-nan
6.2500	-nan	inf	-nan	-nan
6.2600	-nan	inf	-nan	-nan
6.2700	-nan	inf	-nan	-nan
6.2800	-nan	inf	-nan	-nan
6.2900	-nan	inf	-nan	-nan
6.3000	-nan	inf	-nan	-nan
6.3100	-nan	inf	-nan	-nan
6.3200	-nan	inf	-nan	-nan
6.3300	-nan	inf	-nan	-nan
6.3400	-nan	inf	-nan	-nan
6.3500	-nan	inf	-nan	-nan
6.3600	-nan	inf	-nan	-nan
6.3700	-nan	inf	-nan	-nan
6.3800	-nan	inf	-nan	-nan
6.3900	-nan	inf	-nan	-nan
6.4000	-nan	inf	-nan	-nan
6.4100	-nan	inf	-nan	-nan
6.4200	-nan	inf	-nan	-nan
6.4300	-nan	inf	-nan	-nan
6.4400	-nan	inf	-nan	-nan
6.4500	-nan	inf	-nan	-nan
6.4600	-nan	inf	-nan	-nan
6.4700	-nan	inf	-nan	-nan
6.4800	-nan	inf	-nan	-nan
6.4900	-nan	inf	-nan	-nan
6.5000	-nan	inf	-nan	-nan
6.5100	-nan	inf	-nan	-nan
6.5200	-nan	inf	-nan	-nan
6.5300	-nan	inf	-nan	-nan
6.5400	-nan	inf	-nan	-nan
6.5500	-nan	inf	-nan	-nan
6.5600	-nan	inf	-nan	-nan
6.5700	-nan	inf	-nan	-nan
6.5800	-nan	inf	-nan	-nan
6.5900	-nan	inf	-nan	-nan
6.6000	-nan	inf	-nan	-nan
6.6100	-nan	inf	-nan	-nan
6.6200	-nan	inf	-nan	-nan
6.6300	-nan	inf	-nan	-nan
6.6400	-nan	inf	-nan	-nan
6.6500	-nan	inf	-nan	-nan
6.6600	-nan	inf	-nan	-nan
6.6700	-nan	inf	-nan	-nan
6.6800	-nan	inf	-nan	-nan
6.6900	-nan	inf	-nan	-nan
6.7000	-nan	inf	-nan	-nan
6.7100	-nan	inf	-nan	-nan
6.7200	-nan	inf	-nan	-nan
6.7300	-nan	inf	-nan	-nan
6.7400	-nan	inf	-nan	-nan
6.7500	-nan	inf	-nan	-nan
6.7600	-nan	inf	-nan	-nan
6.7700	-nan	inf	-nan	-nan
6.7800	-nan	inf	-nan	-nan
6.7900	-nan	inf	-nan	-nan
6.8000	-nan	inf	-nan	-nan
6.8100	-nan	inf	-nan	-nan
6.8200	-nan	inf	-nan	-nan
6.8300	-nan	inf	-nan	-nan
6.8400	-nan	inf	-nan	-nan
6.8500	-nan	inf	-nan	-nan
6.8600	-nan	inf	-nan	-nan
6.8700	-nan	inf	-nan	-nan
6.8800	-nan	inf	-nan	-nan
6.8900	-nan	inf	-nan	-nan
6.9000	-nan	inf	-nan	-nan
6.9100	-nan	inf	-nan	-nan
6.9200	-nan	inf	-nan	-nan
6.9300	-nan	inf	-nan	-nan
6.9400	-nan	inf	-nan	-nan
6.9500	-nan	inf	-nan	-nan
6.9600	-nan	inf	-nan	-nan
6.9700	-nan	inf	-nan	-nan
6.9800	-nan	inf	-nan	-nan
6.9900	-nan	inf	-nan	-nan
7.0000	-nan	inf	-nan	-nan
7.0100	-nan	inf	-nan	-nan
7.0200	-nan	inf	-nan	-nan
7.0300	-nan	inf	-nan	-nan
7.0400	-nan	inf	-nan	-nan
7.0500	-nan	inf	-nan	-nan
7.0600	-nan	inf	-nan	-nan
7.0700	-nan	inf	-nan	-nan
7.0800	-nan	inf	-nan	-nan
7.0900	-nan	inf	-nan	-nan
7.1000	-nan	inf	-nan	-nan
7.1100	-nan	inf	-nan	-nan
7.1200	-nan	inf	-nan	-nan
7.1300	-nan	inf	-nan	-nan
7.1400	-nan	inf	-nan	-nan
7.1500	-nan	inf	-nan	-nan
7.1600	-nan	inf	-nan	-nan
7.1700	-nan	inf	-nan	-nan
7.1800	-nan	inf	-nan	-nan
7.1900	-nan	inf	-nan	-nan
7.2000	-nan	inf	-nan	-nan
7.2100	-nan	inf	-nan	-nan
7.2200	-nan	inf	-nan	-nan
7.2300	-nan	inf	-nan	-nan
7.2400	-nan	inf	-nan	-nan
7.2500	-nan	inf	-nan	-nan
7.2600	-nan	inf	-nan	-nan
7.2700	-nan	inf	-nan	-nan
7.2800	-nan	inf	-nan	-nan
7.2900	-nan	inf	-nan	-nan
7.3000	-nan	inf	-nan	-nan
7.3100	-nan	inf	-nan	-nan
7.3200	-nan	inf	-nan	-nan
7.3300	-nan	inf	-nan	-nan
7.3400	-nan	inf	-nan	-nan
7.3500	-nan	inf	-nan	-nan
7.3600	-nan	inf	-nan	-nan
7.3700	-nan	inf	-nan	-nan
7.3800	-nan	inf	-nan	-nan
7.3900	-nan	inf	-nan	-nan
7.4000	-nan	inf	-nan	-nan
7.4100	-nan	inf	-nan	-nan
7.4200	-nan	inf	-nan	-nan
7.4300	-nan	inf	-nan	-nan
7.4400	-nan	inf	-nan	-nan
7.4500	-nan	inf	-nan	-nan
7.4600	-nan	inf	-nan	-nan
7.4700	-nan	inf	-nan	-nan
7.4800	-nan	inf	-nan	-nan
7.4900	-nan	inf	-nan	-nan
7.5000	-nan	inf	-nan	-nan
7.5100	-nan	inf	-nan	-nan
7.5200	-nan	inf	-nan	-nan
7.5300	-nan	inf	-nan	-nan
7.5400	-nan	inf	-nan	-nan
7.5500	-nan	inf	-nan	-nan
7.5600	-nan	inf	-nan	-nan
7.5700	-nan	inf	-nan	-nan
7.5800	-nan	inf	-nan	-nan
7.5900	-nan	inf	-nan	-nan
7.6000	-nan	inf	-nan	-nan
7.6100	-nan	inf	-nan	-nan
7.6200	-nan	inf	-nan	-nan
7.6300	-nan	inf	-nan	-nan
7.6400	-nan	inf	-nan	-nan
7.6500	-nan	inf	-nan	-nan
7.6600	-nan	inf	-nan	-nan
7.6700	-nan	inf	-nan	-nan
7.6800	-nan	inf	-nan	-nan
7.6900	-nan	inf	-nan	-nan
7.7000	-nan	inf	-nan	-nan
7.7100	-nan	inf	-nan	-nan
7.7200	-nan	inf	-nan	-nan
7.7300	-nan	inf	-nan	-nan
7.7400	-nan	inf	-nan	-nan
7.7500	-nan	inf	-nan	-nan
7.7600	-nan	inf	-nan	-nan
7.7700	-nan	inf	-nan	-nan
7.7800	-nan	inf	-nan	-nan
7.7900	-nan	inf	-nan	-nan
7.8000	-nan	inf	-nan	-nan
7.8100	-nan	inf	-nan	-nan
7.8200	-nan	inf	-nan	-nan
7.8300	-nan	inf	-nan	-nan
7.8400	-nan	inf	-nan	-nan
7.8500	-nan	inf	-nan	-nan
7.8600	-nan	inf	-nan	-nan
7.8700	-nan	inf	-nan	-nan
7.8800	-nan	inf	-nan	-nan
7.8900	-nan	inf	-nan	-nan
7.9000	-nan	inf	-nan	-nan
7.9100	-nan	inf	-nan	-nan
7.9200	-nan	inf	-nan	-nan
7.9300	-nan	inf	-nan	-nan
7.9400	-nan	inf	-nan	-nan
7.9500	-nan	inf	-nan	-nan
7.9600	-nan	inf	-nan	-nan
7.9700	-nan	inf	-nan	-nan
7.9800	-nan	inf	-nan	-nan
7.9900	-nan	inf	-nan	-nan
8.0000	-nan	inf	-nan	-nan
