T	Ut	Ft	St	Ct
1.6100	-1.9264	-2.0131	0.0539	0.2692
1.6200	-1.9236	-2.0137	0.0556	0.2790
1.6300	-1.9208	-2.0142	0.0573	0.2886
1.6400	-1.9178	-2.0148	0.0591	0.2974
1.6500	-1.9148	-2.0154	0.0610	0.3052
1.6600	-1.9117	-2.0160	0.0628	0.3122
1.6700	-1.9086	-2.0167	0.0647	0.3190
1.6800	-1.9054	-2.0173	0.0666	0.3262
1.6900	-1.9021	-2.0180	0.0686	0.3338
1.7000	-1.8987	-2.0187	0.0706	0.3418
1.7100	-1.8952	-2.0194	0.0726	0.3498
1.7200	-1.8917	-2.0202	0.0747	0.3578
1.7300	-1.8881	-2.0209	0.0768	0.3663
1.7400	-1.8844	-2.0217	0.0789	0.3757
1.7500	-1.8806	-2.0225	0.0811	0.3860
1.7600	-1.8766	-2.0233	0.0833	0.3971
1.7700	-1.8726	-2.0242	0.0856	0.4083
1.7800	-1.8685	-2.0250	0.0879	0.4194
1.7900	-1.8642	-2.0259	0.0903	0.4304
1.8000	-1.8599	-2.0268	0.0928	0.4415
1.8100	-1.8554	-2.0278	0.0952	0.4529
1.8200	-1.8508	-2.0287	0.0978	0.4642
1.8300	-1.8461	-2.0297	0.1003	0.4749
1.8400	-1.8413	-2.0307	0.1029	0.4849
1.8500	-1.8364	-2.0318	0.1056	0.4949
1.8600	-1.8314	-2.0329	0.1083	0.5066
1.8700	-1.8263	-2.0339	0.1111	0.5215
1.8800	-1.8210	-2.0351	0.1139	0.5392
1.8900	-1.8155	-2.0362	0.1168	0.5574
1.9000	-1.8098	-2.0374	0.1198	0.5726
1.9100	-1.8041	-2.0386	0.1228	0.5827
1.9200	-1.7982	-2.0399	0.1259	0.5888
1.9300	-1.7923	-2.0411	0.1289	0.5948
1.9400	-1.7863	-2.0424	0.1320	0.6044
1.9500	-1.7802	-2.0438	0.1352	0.6192
1.9600	-1.7739	-2.0451	0.1384	0.6380
1.9700	-1.7674	-2.0465	0.1417	0.6587
1.9800	-1.7607	-2.0480	0.1451	0.6795
1.9900	-1.7538	-2.0495	0.1486	0.6999
2.0000	-1.7467	-2.0510	0.1521	0.7197
2.0100	-1.7394	-2.0525	0.1558	0.7395
2.0200	-1.7319	-2.0541	0.1595	0.7606
2.0300	-1.7242	-2.0557	0.1633	0.7851
2.0400	-1.7162	-2.0573	0.1672	0.8134
2.0500	-1.7079	-2.0590	0.1713	0.8431
2.0600	-1.6994	-2.0608	0.1754	0.8703
2.0700	-1.6905	-2.0625	0.1797	0.8917
2.0800	-1.6815	-2.0644	0.1840	0.9076
2.0900	-1.6724	-2.0662	0.1884	0.9224
2.1000	-1.6631	-2.0681	0.1929	0.9424
2.1100	-1.6535	-2.0701	0.1974	0.9727
2.1200	-1.6436	-2.0721	0.2021	1.0142
2.1300	-1.6332	-2.0741	0.2070	1.0647
2.1400	-1.6223	-2.0762	0.2121	1.1214
2.1500	-1.6108	-2.0784	0.2175	1.1813
2.1600	-1.5986	-2.0806	0.2231	1.2391
2.1700	-1.5860	-2.0828	0.2289	1.2859
2.1800	-1.5730	-2.0851	0.2349	1.3157
2.1900	-1.5597	-2.0875	0.2410	1.3363
2.2000	-1.5462	-2.0900	0.2472	1.3682
2.2100	-1.5323	-2.0925	0.2535	1.4317
2.2200	-1.5174	-2.0950	0.2602	1.5394
2.2300	-1.5013	-2.0977	0.2674	1.6965
2.2400	-1.4834	-2.1004	0.2754	1.8890
2.2500	-1.4636	-2.1032	0.2843	2.0664
2.2600	-1.4423	-2.1061	0.2937	2.1780
2.2700	-1.4202	-2.1091	0.3035	2.2285
2.2800	-1.3978	-2.1121	0.3133	2.2431
2.2900	-1.3755	-2.1153	0.3231	2.2087
2.3000	-1.3539	-2.1186	0.3325	2.1064
2.3100	-1.3335	-2.1220	0.3413	1.9590
2.3200	-1.3147	-2.1254	0.3494	1.8025
2.3300	-1.2975	-2.1290	0.3569	1.6526
2.3400	-1.2816	-2.1326	0.3636	1.5176
2.3500	-1.2670	-2.1362	0.3699	1.4078
2.3600	-1.2534	-2.1400	0.3757	1.3259
2.3700	-1.2405	-2.1437	0.3811	1.2641
2.3800	-1.2281	-2.1476	0.3863	1.2127
2.3900	-1.2162	-2.1515	0.3913	1.1667
2.4000	-1.2047	-2.1554	0.3961	1.1250
2.4100	-1.1937	-2.1594	0.4007	1.0870
2.4200	-1.1830	-2.1634	0.4051	1.0508
2.4300	-1.1727	-2.1675	0.4094	1.0153
2.4400	-1.1627	-2.1716	0.4135	0.9816
2.4500	-1.1530	-2.1758	0.4175	0.9528
2.4600	-1.1436	-2.1800	0.4213	0.9312
2.4700	-1.1344	-2.1842	0.4250	0.9166
2.4800	-1.1252	-2.1885	0.4287	0.9068
2.4900	-1.1162	-2.1928	0.4323	0.8980
2.5000	-1.1073	-2.1971	0.4359	0.8863
2.5100	-1.0985	-2.2015	0.4394	0.8690
2.5200	-1.0899	-2.2059	0.4428	0.8462
2.5300	-1.0816	-2.2103	0.4461	0.8200
2.5400	-1.0735	-2.2148	0.4493	0.7941
2.5500	-1.0657	-2.2193	0.4524	0.7717
2.5600	-1.0581	-2.2239	0.4554	0.7542
2.5700	-1.0506	-2.2284	0.4583	0.7409
2.5800	-1.0432	-2.2330	0.4612	0.7301
2.5900	-1.0360	-2.2377	0.4640	0.7194
2.6000	-1.0289	-2.2423	0.4667	0.7075
2.6100	-1.0219	-2.2470	0.4694	0.6941
2.6200	-1.0150	-2.2517	0.4720	0.6800
2.6300	-1.0083	-2.2564	0.4746	0.6662
2.6400	-1.0017	-2.2612	0.4771	0.6537
2.6500	-0.9952	-2.2660	0.4795	0.6430
2.6600	-0.9888	-2.2708	0.4819	0.6339
2.6700	-0.9825	-2.2756	0.4843	0.6257
2.6800	-0.9763	-2.2805	0.4866	0.6178
2.6900	-0.9701	-2.2853	0.4889	0.6095
2.7000	-0.9641	-2.2902	0.4912	0.6006
2.7100	-0.9581	-2.2952	0.4934	0.5913
2.7200	-0.9523	-2.3001	0.4955	0.5821
2.7300	-0.9465	-2.3051	0.4977	0.5734
2.7400	-0.9408	-2.3101	0.4997	0.5655
2.7500	-0.9352	-2.3151	0.5018	0.5582
2.7600	-0.9296	-2.3201	0.5038	0.5512
2.7700	-0.9242	-2.3251	0.5058	0.5440
2.7800	-0.9187	-2.3302	0.5077	0.5363
2.7900	-0.9134	-2.3353	0.5096	0.5281
2.8000	-0.9082	-2.3404	0.5115	0.5196
2.8100	-0.9030	-2.3455	0.5133	0.5110
2.8200	-0.8980	-2.3507	0.5151	0.5028
2.8300	-0.8930	-2.3558	0.5169	0.4949
2.8400	-0.8881	-2.3610	0.5186	0.4875
2.8500	-0.8832	-2.3662	0.5203	0.4805
2.8600	-0.8785	-2.3714	0.5220	0.4739
2.8700	-0.8737	-2.3766	0.5237	0.4676
2.8800	-0.8691	-2.3819	0.5253	0.4615
2.8900	-0.8645	-2.3872	0.5269	0.4557
2.9000	-0.8600	-2.3924	0.5284	0.4502
2.9100	-0.8555	-2.3977	0.5300	0.4449
2.9200	-0.8511	-2.4030	0.5315	0.4398
2.9300	-0.8467	-2.4083	0.5330	0.4348
2.9400	-0.8424	-2.4137	0.5345	0.4297
2.9500	-0.8381	-2.4190	0.5359	0.4246
2.9600	-0.8339	-2.4244	0.5373	0.4193
2.9700	-0.8297	-2.4298	0.5387	0.4140
2.9800	-0.8256	-2.4352	0.5401	0.4086
2.9900	-0.8216	-2.4406	0.5415	0.4034
3.0000	-0.8176	-2.4460	0.5428	0.3985
3.0100	-0.8136	-2.4514	0.5441	0.3939
3.0200	-0.8097	-2.4569	0.5454	0.3898
3.0300	-0.8058	-2.4624	0.5467	0.3861
3.0400	-0.8020	-2.4678	0.5480	0.3827
3.0500	-0.7981	-2.4733	0.5492	0.3796
3.0600	-0.7944	-2.4788	0.5505	0.3766
3.0700	-0.7906	-2.4843	0.5517	0.3736
3.0800	-0.7869	-2.4898	0.5529	0.3704
3.0900	-0.7832	-2.4954	0.5541	0.3669
3.1000	-0.7796	-2.5009	0.5553	0.3630
3.1100	-0.7759	-2.5065	0.5564	0.3588
3.1200	-0.7724	-2.5121	0.5576	0.3542
3.1300	-0.7689	-2.5176	0.5587	0.3495
3.1400	-0.7654	-2.5232	0.5598	0.3446
3.1500	-0.7620	-2.5288	0.5609	0.3397
3.1600	-0.7586	-2.5344	0.5620	0.3351
3.1700	-0.7553	-2.5401	0.5630	0.3307
3.1800	-0.7520	-2.5457	0.5641	0.3266
3.1900	-0.7487	-2.5514	0.5651	0.3230
3.2000	-0.7455	-2.5570	0.5661	0.3197
3.2100	-0.7423	-2.5627	0.5671	0.3169
3.2200	-0.7392	-2.5684	0.5681	0.3144
3.2300	-0.7360	-2.5740	0.5690	0.3122
3.2400	-0.7329	-2.5797	0.5700	0.3101
3.2500	-0.7298	-2.5854	0.5710	0.3082
3.2600	-0.7268	-2.5912	0.5719	0.3062
3.2700	-0.7237	-2.5969	0.5728	0.3043
3.2800	-0.7207	-2.6026	0.5738	0.3023
3.2900	-0.7177	-2.6083	0.5747	0.3001
3.3000	-0.7147	-2.6141	0.5756	0.2979
3.3100	-0.7117	-2.6199	0.5765	0.2955
3.3200	-0.7088	-2.6256	0.5774	0.2930
3.3300	-0.7059	-2.6314	0.5782	0.2904
3.3400	-0.7030	-2.6372	0.5791	0.2877
3.3500	-0.7001	-2.6430	0.5800	0.2849
3.3600	-0.6973	-2.6488	0.5808	0.2822
3.3700	-0.6945	-2.6546	0.5816	0.2793
3.3800	-0.6917	-2.6604	0.5825	0.2765
3.3900	-0.6889	-2.6663	0.5833	0.2738
3.4000	-0.6862	-2.6721	0.5841	0.2711
3.4100	-0.6835	-2.6779	0.5849	0.2685
3.4200	-0.6808	-2.6838	0.5857	0.2660
3.4300	-0.6782	-2.6897	0.5864	0.2636
3.4400	-0.6756	-2.6955	0.5872	0.2613
3.4500	-0.6730	-2.7014	0.5880	0.2592
3.4600	-0.6704	-2.7073	0.5887	0.2572
3.4700	-0.6678	-2.7132	0.5894	0.2553
3.4800	-0.6653	-2.7191	0.5902	0.2535
3.4900	-0.6627	-2.7250	0.5909	0.2518
3.5000	-0.6602	-2.7309	0.5916	0.2501
3.5100	-0.6577	-2.7368	0.5923	0.2483
3.5200	-0.6553	-2.7427	0.5930	0.2466
3.5300	-0.6528	-2.7487	0.5937	0.2448
3.5400	-0.6504	-2.7546	0.5944	0.2428
3.5500	-0.6480	-2.7606	0.5951	0.2408
3.5600	-0.6456	-2.7665	0.5958	0.2387
3.5700	-0.6432	-2.7725	0.5964	0.2365
3.5800	-0.6408	-2.7784	0.5971	0.2343
3.5900	-0.6385	-2.7844	0.5977	0.2320
3.6000	-0.6362	-2.7904	0.5984	0.2296
3.6100	-0.6339	-2.7964	0.5990	0.2273
3.6200	-0.6316	-2.8024	0.5996	0.2251
3.6300	-0.6294	-2.8084	0.6003	0.2229
3.6400	-0.6272	-2.8144	0.6009	0.2208
3.6500	-0.6250	-2.8204	0.6015	0.2187
3.6600	-0.6228	-2.8264	0.6021	0.2168
3.6700	-0.6207	-2.8324	0.6027	0.2149
3.6800	-0.6185	-2.8385	0.6032	0.2131
3.6900	-0.6164	-2.8445	0.6038	0.2114
3.7000	-0.6143	-2.8505	0.6044	0.2097
3.7100	-0.6122	-2.8566	0.6050	0.2081
3.7200	-0.6101	-2.8626	0.6055	0.2065
3.7300	-0.6081	-2.8687	0.6061	0.2049
3.7400	-0.6060	-2.8748	0.6066	0.2034
3.7500	-0.6040	-2.8808	0.6072	0.2018
3.7600	-0.6020	-2.8869	0.6077	0.2003
3.7700	-0.6000	-2.8930	0.6082	0.1988
3.7800	-0.5980	-2.8991	0.6087	0.1973
3.7900	-0.5960	-2.9052	0.6093	0.1958
3.8000	-0.5941	-2.9112	0.6098	0.1943
3.8100	-0.5922	-2.9173	0.6103	0.1929
3.8200	-0.5902	-2.9235	0.6108	0.1914
3.8300	-0.5883	-2.9296	0.6113	0.1900
3.8400	-0.5864	-2.9357	0.6118	0.1886
3.8500	-0.5846	-2.9418	0.6123	0.1873
3.8600	-0.5827	-2.9479	0.6128	0.1860
3.8700	-0.5808	-2.9541	0.6132	0.1847
3.8800	-0.5790	-2.9602	0.6137	0.1835
3.8900	-0.5772	-2.9663	0.6142	0.1823
3.9000	-0.5754	-2.9725	0.6146	0.1812
3.9100	-0.5735	-2.9786	0.6151	0.1801
3.9200	-0.5718	-2.9848	0.6156	0.1790
3.9300	-0.5700	-2.9909	0.6160	0.1779
3.9400	-0.5682	-2.9971	0.6165	0.1769
3.9500	-0.5664	-3.0033	0.6169	0.1759
3.9600	-0.5647	-3.0094	0.6174	0.1749
3.9700	-0.5629	-3.0156	0.6178	0.1738
3.9800	-0.5612	-3.0218	0.6182	0.1728
3.9900	-0.5595	-3.0280	0.6187	0.1718
4.0000	-0.5578	-3.0342	0.6191	0.1708
4.0100	-0.5561	-3.0404	0.6195	0.1698
4.0200	-0.5544	-3.0466	0.6199	0.1688
4.0300	-0.5527	-3.0528	0.6204	0.1678
4.0400	-0.5510	-3.0590	0.6208	0.1668
4.0500	-0.5493	-3.0652	0.6212	0.1657
4.0600	-0.5477	-3.0714	0.6216	0.1647
4.0700	-0.5461	-3.0776	0.6220	0.1637
4.0800	-0.5444	-3.0838	0.6224	0.1627
4.0900	-0.5428	-3.0901	0.6228	0.1618
4.1000	-0.5412	-3.0963	0.6232	0.1608
4.1100	-0.5396	-3.1025	0.6236	0.1598
4.1200	-0.5380	-3.1088	0.6240	0.1588
4.1300	-0.5364	-3.1150	0.6244	0.1578
4.1400	-0.5348	-3.1212	0.6247	0.1569
4.1500	-0.5333	-3.1275	0.6251	0.1559
4.1600	-0.5317	-3.1337	0.6255	0.1550
4.1700	-0.5302	-3.1400	0.6259	0.1540
4.1800	-0.5286	-3.1463	0.6262	0.1531
4.1900	-0.5271	-3.1525	0.6266	0.1521
4.2000	-0.5256	-3.1588	0.6270	0.1512
4.2100	-0.5241	-3.1651	0.6273	0.1502
4.2200	-0.5226	-3.1713	0.6277	0.1493
4.2300	-0.5211	-3.1776	0.6280	0.1484
4.2400	-0.5196	-3.1839	0.6284	0.1475
4.2500	-0.5181	-3.1902	0.6287	0.1465
4.2600	-0.5167	-3.1965	0.6291	0.1456
4.2700	-0.5152	-3.2028	0.6294	0.1447
4.2800	-0.5138	-3.2091	0.6297	0.1438
4.2900	-0.5124	-3.2154	0.6301	0.1430
4.3000	-0.5109	-3.2217	0.6304	0.1421
4.3100	-0.5095	-3.2280	0.6307	0.1412
4.3200	-0.5081	-3.2343	0.6311	0.1404
4.3300	-0.5067	-3.2406	0.6314	0.1395
4.3400	-0.5053	-3.2469	0.6317	0.1387
4.3500	-0.5039	-3.2532	0.6320	0.1378
4.3600	-0.5026	-3.2595	0.6323	0.1370
4.3700	-0.5012	-3.2659	0.6326	0.1362
4.3800	-0.4998	-3.2722	0.6330	0.1354
4.3900	-0.4985	-3.2785	0.6333	0.1346
4.4000	-0.4971	-3.2849	0.6336	0.1338
4.4100	-0.4958	-3.2912	0.6339	0.1330
4.4200	-0.4945	-3.2975	0.6342	0.1322
4.4300	-0.4932	-3.3039	0.6345	0.1314
4.4400	-0.4919	-3.3102	0.6348	0.1307
4.4500	-0.4906	-3.3166	0.6351	0.1299
4.4600	-0.4893	-3.3229	0.6354	0.1291
4.4700	-0.4880	-3.3293	0.6356	0.1284
4.4800	-0.4867	-3.3356	0.6359	0.1276
4.4900	-0.4854	-3.3420	0.6362	0.1268
4.5000	-0.4842	-3.3484	0.6365	0.1261
4.5100	-0.4829	-3.3547	0.6368	0.1254
4.5200	-0.4816	-3.3611	0.6370	0.1246
4.5300	-0.4804	-3.3675	0.6373	0.1239
4.5400	-0.4792	-3.3739	0.6376	0.1232
4.5500	-0.4779	-3.3802	0.6379	0.1225
4.5600	-0.4767	-3.3866	0.6381	0.1218
4.5700	-0.4755	-3.3930	0.6384	0.1212
4.5800	-0.4743	-3.3994	0.6387	0.1205
4.5900	-0.4731	-3.4058	0.6389	0.1199
4.6000	-0.4719	-3.4122	0.6392	0.1193
4.6100	-0.4707	-3.4185	0.6394	0.1187
4.6200	-0.4695	-3.4249	0.6397	0.1181
4.6300	-0.4683	-3.4313	0.6400	0.1175
4.6400	-0.4672	-3.4377	0.6402	0.1169
4.6500	-0.4660	-3.4441	0.6405	0.1164
4.6600	-0.4648	-3.4506	0.6407	0.1158
4.6700	-0.4637	-3.4570	0.6410	0.1153
4.6800	-0.4625	-3.4634	0.6412	0.1148
4.6900	-0.4614	-3.4698	0.6414	0.1142
4.7000	-0.4603	-3.4762	0.6417	0.1137
4.7100	-0.4591	-3.4826	0.6419	0.1132
4.7200	-0.4580	-3.4890	0.6422	0.1127
4.7300	-0.4569	-3.4955	0.6424	0.1122
4.7400	-0.4557	-3.5019	0.6426	0.1117
4.7500	-0.4546	-3.5083	0.6429	0.1112
4.7600	-0.4535	-3.5147	0.6431	0.1106
4.7700	-0.4524	-3.5212	0.6433	0.1101
4.7800	-0.4513	-3.5276	0.6436	0.1096
4.7900	-0.4502	-3.5340	0.6438	0.1091
4.8000	-0.4491	-3.5405	0.6440	0.1086
4.8100	-0.4481	-3.5469	0.6443	0.1080
4.8200	-0.4470	-3.5534	0.6445	0.1075
4.8300	-0.4459	-3.5598	0.6447	0.1070
4.8400	-0.4448	-3.5663	0.6449	0.1064
4.8500	-0.4438	-3.5727	0.6451	0.1059
4.8600	-0.4427	-3.5792	0.6454	0.1053
4.8700	-0.4417	-3.5856	0.6456	0.1048
4.8800	-0.4406	-3.5921	0.6458	0.1043
4.8900	-0.4396	-3.5985	0.6460	0.1037
4.9000	-0.4386	-3.6050	0.6462	0.1032
4.9100	-0.4375	-3.6115	0.6464	0.1027
4.9200	-0.4365	-3.6179	0.6466	0.1022
4.9300	-0.4355	-3.6244	0.6468	0.1017
4.9400	-0.4345	-3.6309	0.6470	0.1011
4.9500	-0.4335	-3.6373	0.6472	0.1006
4.9600	-0.4325	-3.6438	0.6475	0.1002
4.9700	-0.4315	-3.6503	0.6477	0.0997
4.9800	-0.4305	-3.6568	0.6479	0.0992
4.9900	-0.4295	-3.6632	0.6481	0.0987
5.0000	-0.4285	-3.6697	0.6482	0.0983
5.0100	-0.4275	-3.6762	0.6484	0.0978
5.0200	-0.4265	-3.6827	0.6486	0.0974
5.0300	-0.4256	-3.6892	0.6488	0.0969
5.0400	-0.4246	-3.6957	0.6490	0.0965
5.0500	-0.4236	-3.7022	0.6492	0.0961
5.0600	-0.4227	-3.7087	0.6494	0.0956
5.0700	-0.4217	-3.7151	0.6496	0.0952
5.0800	-0.4208	-3.7216	0.6498	0.0948
5.0900	-0.4198	-3.7281	0.6500	0.0944
5.1000	-0.4189	-3.7346	0.6502	0.0940
5.1100	-0.4179	-3.7411	0.6503	0.0936
5.1200	-0.4170	-3.7477	0.6505	0.0932
5.1300	-0.4161	-3.7542	0.6507	0.0928
5.1400	-0.4151	-3.7607	0.6509	0.0924
5.1500	-0.4142	-3.7672	0.6511	0.0921
5.1600	-0.4133	-3.7737	0.6512	0.0917
5.1700	-0.4124	-3.7802	0.6514	0.0913
