i	E(i)	g[i]	hist[i]
156	-73416.000000	299.018963	4065370
158	-73412.000000	302.411444	3988623
160	-73408.000000	305.856625	4005098
162	-73404.000000	309.222973	3971272
164	-73400.000000	312.680857	3998147
166	-73396.000000	316.077427	3944056
168	-73392.000000	319.472287	3932808
170	-73388.000000	322.903899	3936843
172	-73384.000000	326.257943	3912008
174	-73380.000000	329.713898	3897426
176	-73376.000000	333.076334	3920377
178	-73372.000000	336.533696	3945664
180	-73368.000000	339.863743	3912452
182	-73364.000000	343.234412	3935437
184	-73360.000000	346.568841	3886120
186	-73356.000000	349.922263	3877373
188	-73352.000000	353.385199	3872419
190	-73348.000000	356.666909	3912186
192	-73344.000000	360.104744	3849920
194	-73340.000000	363.409672	3889188
196	-73336.000000	366.744626	3855704
198	-73332.000000	370.180789	3954723
200	-73328.000000	373.427586	3840344
202	-73324.000000	376.911257	3971237
204	-73320.000000	380.129288	3899610
206	-73316.000000	383.515044	3948185
208	-73312.000000	386.871844	3939351
210	-73308.000000	390.205941	3942164
212	-73304.000000	393.499615	3870460
214	-73300.000000	396.827200	3891079
216	-73296.000000	400.086226	3893823
218	-73292.000000	403.388918	3856641
220	-73288.000000	406.726233	3912223
222	-73284.000000	409.969519	3884285
224	-73280.000000	413.282074	3899776
226	-73276.000000	416.565737	3892907
228	-73272.000000	419.875996	3912942
230	-73268.000000	423.111174	3859587
232	-73264.000000	426.436438	3904745
234	-73260.000000	429.667712	3914859
236	-73256.000000	432.977547	3925018
238	-73252.000000	436.219796	3910350
240	-73248.000000	439.441515	3922011
242	-73244.000000	442.672434	3883269
244	-73240.000000	445.910162	3908873
246	-73236.000000	449.148793	3874404
248	-73232.000000	452.376225	3903720
250	-73228.000000	455.663037	3865600
252	-73224.000000	458.824387	3873572
254	-73220.000000	462.093235	3882294
256	-73216.000000	465.284415	3895409
258	-73212.000000	468.517672	3899479
260	-73208.000000	471.727927	3929523
262	-73204.000000	474.915520	3899730
264	-73200.000000	478.153218	3907970
266	-73196.000000	481.358471	3901056
268	-73192.000000	484.570706	3905474
270	-73188.000000	487.805066	3892428
272	-73184.000000	490.958170	3923433
274	-73180.000000	494.141730	3927269
276	-73176.000000	497.310196	3912040
278	-73172.000000	500.498028	3932080
280	-73168.000000	503.673895	3932675
282	-73164.000000	506.873059	3927792
284	-73160.000000	510.054957	3926863
286	-73156.000000	513.150925	3883500
288	-73152.000000	516.367690	3898151
290	-73148.000000	519.487866	3876204
292	-73144.000000	522.707024	3871404
294	-73140.000000	525.834628	3895875
296	-73136.000000	529.019263	3888389
298	-73132.000000	532.192009	3920626
300	-73128.000000	535.367215	3947960
302	-73124.000000	538.518481	3957259
304	-73120.000000	541.678969	3935419
306	-73116.000000	544.796717	3910421
308	-73112.000000	547.893099	3872535
310	-73108.000000	551.040190	3878487
312	-73104.000000	554.136616	3889992
314	-73100.000000	557.296282	3852627
316	-73096.000000	560.403410	3895241
318	-73092.000000	563.525784	3883608
320	-73088.000000	566.659943	3874338
322	-73084.000000	569.725222	3859817
324	-73080.000000	572.871785	3890588
326	-73076.000000	575.918734	3822651
328	-73072.000000	579.071335	3854364
330	-73068.000000	582.106955	3847277
332	-73064.000000	585.270844	3885082
334	-73060.000000	588.350296	3861118
336	-73056.000000	591.488968	3923888
338	-73052.000000	594.542794	3856442
340	-73048.000000	597.648552	3931572
342	-73044.000000	600.750901	3896752
344	-73040.000000	603.864157	3945129
346	-73036.000000	606.909997	3896958
348	-73032.000000	610.013932	3936098
350	-73028.000000	613.100060	3915424
352	-73024.000000	616.180270	3914233
354	-73020.000000	619.239163	3936958
356	-73016.000000	622.335860	3974095
358	-73012.000000	625.398375	3987859
360	-73008.000000	628.447968	3986634
362	-73004.000000	631.490086	3966550
364	-73000.000000	634.579932	3965079
366	-72996.000000	637.625409	3967008
368	-72992.000000	640.685032	3977988
370	-72988.000000	643.740523	3937307
372	-72984.000000	646.800570	3981167
374	-72980.000000	649.840746	3936215
376	-72976.000000	652.905497	3947167
378	-72972.000000	655.974259	3949250
380	-72968.000000	658.999690	3933049
382	-72964.000000	662.055073	3939358
384	-72960.000000	665.079255	3932746
386	-72956.000000	668.147454	3949454
388	-72952.000000	671.199234	3963448
390	-72948.000000	674.231431	3959714
392	-72944.000000	677.297343	3962561
394	-72940.000000	680.333033	3958607
396	-72936.000000	683.337842	3966374
398	-72932.000000	686.375744	3960556
400	-72928.000000	689.368731	3955665
402	-72924.000000	692.398472	3958648
404	-72920.000000	695.394164	3979097
406	-72916.000000	698.396414	3960783
408	-72912.000000	701.399720	3961364
410	-72908.000000	704.426697	3978114
412	-72904.000000	707.387461	3957007
414	-72900.000000	710.419569	3958731
416	-72896.000000	713.428067	3957130
418	-72892.000000	716.437829	3965196
420	-72888.000000	719.428933	3947380
422	-72884.000000	722.482043	4005885
424	-72880.000000	725.447491	3981934
426	-72876.000000	728.461409	3991437
428	-72872.000000	731.442717	3996313
430	-72868.000000	734.443667	4002623
432	-72864.000000	737.439761	4027897
434	-72860.000000	740.410687	4018240
436	-72856.000000	743.399390	3992219
438	-72852.000000	746.386076	3996535
440	-72848.000000	749.387345	4022640
442	-72844.000000	752.347924	4041350
444	-72840.000000	755.349366	4042104
446	-72836.000000	758.318015	4057843
448	-72832.000000	761.330037	4049228
450	-72828.000000	764.259364	4039333
452	-72824.000000	767.241471	4035452
454	-72820.000000	770.202713	4052692
456	-72816.000000	773.160780	4033131
458	-72812.000000	776.091765	4047315
460	-72808.000000	779.067515	4036493
462	-72804.000000	781.994387	4034695
464	-72800.000000	784.937233	4010390
466	-72796.000000	787.931300	4056085
468	-72792.000000	790.910140	4052405
470	-72788.000000	793.867123	4058134
472	-72784.000000	796.798901	4044016
474	-72780.000000	799.753306	4040831
476	-72776.000000	802.685759	4033061
478	-72772.000000	805.641495	4025262
480	-72768.000000	808.596238	4054356
482	-72764.000000	811.555504	4070810
484	-72760.000000	814.472994	4063197
486	-72756.000000	817.415446	4055107
488	-72752.000000	820.321057	4054570
490	-72748.000000	823.320004	4088924
492	-72744.000000	826.197531	4035611
494	-72740.000000	829.155070	4077729
496	-72736.000000	832.043721	4063730
498	-72732.000000	834.986685	4071491
500	-72728.000000	837.891631	4064555
502	-72724.000000	840.820052	4082551
504	-72720.000000	843.761878	4087273
506	-72716.000000	846.660790	4068788
508	-72712.000000	849.596148	4086927
510	-72708.000000	852.480151	4061639
512	-72704.000000	855.382975	4070271
514	-72700.000000	858.284333	4053296
516	-72696.000000	861.218558	4046459
518	-72692.000000	864.117493	4051314
520	-72688.000000	867.042796	4055189
522	-72684.000000	869.928587	4081805
524	-72680.000000	872.817641	4045063
526	-72676.000000	875.699662	4085400
528	-72672.000000	878.580893	4053347
530	-72668.000000	881.472437	4063393
532	-72664.000000	884.368382	4058434
534	-72660.000000	887.271725	4042066
536	-72656.000000	890.177220	4068264
538	-72652.000000	893.096852	4082892
540	-72648.000000	895.970501	4096314
542	-72644.000000	898.901059	4129026
544	-72640.000000	901.764359	4105828
546	-72636.000000	904.650933	4112352
548	-72632.000000	907.527377	4113707
550	-72628.000000	910.395789	4104649
552	-72624.000000	913.278437	4115153
554	-72620.000000	916.151385	4127291
556	-72616.000000	919.065384	4150596
558	-72612.000000	921.902985	4131238
560	-72608.000000	924.781992	4155991
562	-72604.000000	927.629036	4120166
564	-72600.000000	930.498253	4109550
566	-72596.000000	933.375935	4098380
568	-72592.000000	936.214793	4134249
570	-72588.000000	939.084952	4101445
572	-72584.000000	941.948409	4118873
574	-72580.000000	944.816910	4125870
576	-72576.000000	947.682005	4134163
578	-72572.000000	950.536231	4133187
580	-72568.000000	953.378459	4134405
582	-72564.000000	956.241759	4143341
584	-72560.000000	959.114735	4129988
586	-72556.000000	961.927758	4120000
588	-72552.000000	964.810992	4132917
590	-72548.000000	967.634295	4096833
592	-72544.000000	970.486784	4107279
594	-72540.000000	973.315772	4090689
596	-72536.000000	976.166895	4089527
598	-72532.000000	978.982897	4094369
600	-72528.000000	981.839581	4106886
602	-72524.000000	984.661913	4106033
604	-72520.000000	987.525269	4131370
606	-72516.000000	990.364605	4121700
608	-72512.000000	993.257889	4175184
610	-72508.000000	996.052336	4122735
612	-72504.000000	998.914670	4148446
614	-72500.000000	1001.711768	4111107
616	-72496.000000	1004.568440	4145844
618	-72492.000000	1007.406067	4146076
620	-72488.000000	1010.235291	4148390
622	-72484.000000	1013.065447	4150817
624	-72480.000000	1015.905062	4180349
626	-72476.000000	1018.727705	4185925
628	-72472.000000	1021.536438	4177640
630	-72468.000000	1024.385277	4205992
632	-72464.000000	1027.195517	4189469
634	-72460.000000	1030.031029	4186896
636	-72456.000000	1032.820601	4183577
638	-72452.000000	1035.653361	4207871
640	-72448.000000	1038.447787	4179105
642	-72444.000000	1041.280760	4233453
644	-72440.000000	1044.093749	4230913
646	-72436.000000	1046.935763	4235113
648	-72432.000000	1049.719750	4225380
650	-72428.000000	1052.530510	4225656
652	-72424.000000	1055.323576	4205249
654	-72420.000000	1058.107628	4216168
656	-72416.000000	1060.922524	4217696
658	-72412.000000	1063.737547	4234319
660	-72408.000000	1066.524233	4212837
662	-72404.000000	1069.332236	4217595
664	-72400.000000	1072.139712	4205017
666	-72396.000000	1074.956522	4207703
668	-72392.000000	1077.704127	4169277
670	-72388.000000	1080.523596	4191279
672	-72384.000000	1083.273877	4157774
674	-72380.000000	1086.114707	4183493
676	-72376.000000	1088.842335	4151614
678	-72372.000000	1091.675604	4191349
680	-72368.000000	1094.420783	4140603
682	-72364.000000	1097.229115	4160888
684	-72360.000000	1099.992554	4140562
686	-72356.000000	1102.789418	4150044
688	-72352.000000	1105.548579	4137151
690	-72348.000000	1108.291451	4120394
692	-72344.000000	1111.113984	4134344
694	-72340.000000	1113.865716	4132884
696	-72336.000000	1116.674544	4131013
698	-72332.000000	1119.446013	4140093
700	-72328.000000	1122.231425	4163791
702	-72324.000000	1124.993407	4162157
704	-72320.000000	1127.753823	4129862
706	-72316.000000	1130.502877	4117580
708	-72312.000000	1133.296525	4147756
710	-72308.000000	1136.066325	4145545
712	-72304.000000	1138.805089	4135008
714	-72300.000000	1141.586030	4156944
716	-72296.000000	1144.347132	4144013
718	-72292.000000	1147.107544	4157104
720	-72288.000000	1149.853642	4147468
722	-72284.000000	1152.627808	4163194
724	-72280.000000	1155.366805	4136403
726	-72276.000000	1158.128499	4155362
728	-72272.000000	1160.859616	4137538
730	-72268.000000	1163.652079	4175709
732	-72264.000000	1166.363142	4149839
734	-72260.000000	1169.127024	4135005
736	-72256.000000	1171.894814	4158666
738	-72252.000000	1174.616255	4147435
740	-72248.000000	1177.375912	4155388
742	-72244.000000	1180.124110	4169453
744	-72240.000000	1182.867070	4167470
746	-72236.000000	1185.636233	4188973
748	-72232.000000	1188.391552	4169310
750	-72228.000000	1191.103798	4170806
752	-72224.000000	1193.841958	4139784
754	-72220.000000	1196.550177	4128849
756	-72216.000000	1199.301180	4137461
758	-72212.000000	1202.097695	4185752
760	-72208.000000	1204.805039	4165962
762	-72204.000000	1207.558239	4168954
764	-72200.000000	1210.271655	4151691
766	-72196.000000	1213.014067	4159577
768	-72192.000000	1215.757182	4153599
770	-72188.000000	1218.455845	4121368
772	-72184.000000	1221.173327	4131291
774	-72180.000000	1223.935921	4143576
776	-72176.000000	1226.634221	4124460
778	-72172.000000	1229.367487	4126507
780	-72168.000000	1232.076033	4135157
782	-72164.000000	1234.797720	4140587
784	-72160.000000	1237.498545	4109425
786	-72156.000000	1240.232361	4138426
788	-72152.000000	1242.906781	4109554
790	-72148.000000	1245.655173	4138433
792	-72144.000000	1248.368760	4131544
794	-72140.000000	1251.095791	4128654
796	-72136.000000	1253.808350	4128366
798	-72132.000000	1256.518126	4118195
800	-72128.000000	1259.274815	4141818
802	-72124.000000	1261.955845	4123386
804	-72120.000000	1264.676650	4124957
806	-72116.000000	1267.381283	4111546
808	-72112.000000	1270.098980	4127002
810	-72108.000000	1272.795475	4120470
812	-72104.000000	1275.506821	4114280
814	-72100.000000	1278.224318	4129481
816	-72096.000000	1280.922522	4128237
818	-72092.000000	1283.622412	4126207
820	-72088.000000	1286.326560	4129309
822	-72084.000000	1289.054749	4134184
824	-72080.000000	1291.738453	4113810
826	-72076.000000	1294.437516	4109926
828	-72072.000000	1297.099213	4079414
830	-72068.000000	1299.796864	4093404
832	-72064.000000	1302.500082	4083805
834	-72060.000000	1305.184943	4079489
836	-72056.000000	1307.873337	4061304
838	-72052.000000	1310.566248	4067775
840	-72048.000000	1313.235142	4024500
842	-72044.000000	1315.925578	4048143
844	-72040.000000	1318.594704	4041264
846	-72036.000000	1321.312985	4078892
848	-72032.000000	1323.976016	4046233
850	-72028.000000	1326.682459	4043811
852	-72024.000000	1329.362965	4064558
854	-72020.000000	1332.058701	4046746
856	-72016.000000	1334.768357	4084250
858	-72012.000000	1337.433461	4074122
860	-72008.000000	1340.173361	4111289
862	-72004.000000	1342.793990	4072235
864	-72000.000000	1345.492648	4087639
866	-71996.000000	1348.145564	4069005
868	-71992.000000	1350.832604	4072664
870	-71988.000000	1353.510832	4055585
872	-71984.000000	1356.187781	4070221
874	-71980.000000	1358.888503	4079061
876	-71976.000000	1361.537095	4069812
878	-71972.000000	1364.235764	4080048
880	-71968.000000	1366.899086	4067586
882	-71964.000000	1369.574366	4057951
884	-71960.000000	1372.239346	4085072
886	-71956.000000	1374.922436	4084252
888	-71952.000000	1377.580960	4083092
890	-71948.000000	1380.260619	4081415
892	-71944.000000	1382.928187	4069271
894	-71940.000000	1385.575749	4067312
896	-71936.000000	1388.249527	4061192
898	-71932.000000	1390.898180	4061483
900	-71928.000000	1393.589943	4072576
902	-71924.000000	1396.245993	4058631
904	-71920.000000	1398.903798	4080284
906	-71916.000000	1401.564557	4084300
908	-71912.000000	1404.207392	4080735
910	-71908.000000	1406.872599	4082849
912	-71904.000000	1409.561017	4097540
914	-71900.000000	1412.173062	4085406
916	-71896.000000	1414.864180	4086945
918	-71892.000000	1417.496876	4082258
920	-71888.000000	1420.189120	4094475
922	-71884.000000	1422.825943	4106464
924	-71880.000000	1425.486130	4113686
926	-71876.000000	1428.128500	4110763
928	-71872.000000	1430.787701	4125148
930	-71868.000000	1433.421349	4142448
932	-71864.000000	1436.070208	4123693
934	-71860.000000	1438.697030	4121150
936	-71856.000000	1441.347453	4121423
938	-71852.000000	1443.986863	4116626
940	-71848.000000	1446.612277	4125207
942	-71844.000000	1449.267138	4121967
944	-71840.000000	1451.886614	4124683
946	-71836.000000	1454.516146	4116461
948	-71832.000000	1457.142752	4099785
950	-71828.000000	1459.787131	4102507
952	-71824.000000	1462.443650	4102138
954	-71820.000000	1465.059206	4097047
956	-71816.000000	1467.723071	4138551
958	-71812.000000	1470.364741	4130433
960	-71808.000000	1472.999300	4147999
962	-71804.000000	1475.607193	4126816
964	-71800.000000	1478.244215	4129285
966	-71796.000000	1480.900061	4149473
968	-71792.000000	1483.525208	4141712
970	-71788.000000	1486.149985	4147241
972	-71784.000000	1488.783101	4115762
974	-71780.000000	1491.417859	4120208
976	-71776.000000	1494.065548	4129788
978	-71772.000000	1496.661980	4108530
980	-71768.000000	1499.313649	4128676
982	-71764.000000	1501.917916	4117438
984	-71760.000000	1504.552172	4117315
986	-71756.000000	1507.140786	4116238
988	-71752.000000	1509.756831	4098693
990	-71748.000000	1512.392422	4127774
992	-71744.000000	1515.005198	4104329
994	-71740.000000	1517.649579	4128118
996	-71736.000000	1520.274714	4110043
998	-71732.000000	1522.898365	4127604
1000	-71728.000000	1525.521054	4123470
1002	-71724.000000	1528.127554	4113417
1004	-71720.000000	1530.761948	4118522
1006	-71716.000000	1533.370516	4137661
1008	-71712.000000	1535.981556	4145570
1010	-71708.000000	1538.597342	4138587
1012	-71704.000000	1541.203278	4131044
1014	-71700.000000	1543.838154	4140184
1016	-71696.000000	1546.435853	4121232
1018	-71692.000000	1549.036414	4132757
1020	-71688.000000	1551.632229	4120574
1022	-71684.000000	1554.219399	4125830
1024	-71680.000000	1556.826697	4115493
1026	-71676.000000	1559.437241	4124072
1028	-71672.000000	1562.057412	4123872
1030	-71668.000000	1564.654747	4114838
1032	-71664.000000	1567.253823	4116670
1034	-71660.000000	1569.853659	4114825
1036	-71656.000000	1572.444121	4116323
1038	-71652.000000	1575.077017	4154331
1040	-71648.000000	1577.668686	4140646
1042	-71644.000000	1580.273810	4138025
1044	-71640.000000	1582.876086	4146591
1046	-71636.000000	1585.471896	4127215
1048	-71632.000000	1588.073317	4161503
1050	-71628.000000	1590.686007	4159283
1052	-71624.000000	1593.289496	4155197
1054	-71620.000000	1595.865424	4144679
1056	-71616.000000	1598.468159	4168170
1058	-71612.000000	1601.048960	4136821
1060	-71608.000000	1603.646779	4147920
1062	-71604.000000	1606.247246	4141736
1064	-71600.000000	1608.816742	4158366
1066	-71596.000000	1611.418681	4134859
1068	-71592.000000	1614.017832	4155885
1070	-71588.000000	1616.597035	4134014
1072	-71584.000000	1619.201113	4138251
1074	-71580.000000	1621.779101	4133523
1076	-71576.000000	1624.386822	4134288
1078	-71572.000000	1626.958668	4137488
1080	-71568.000000	1629.551337	4145939
1082	-71564.000000	1632.137913	4127282
1084	-71560.000000	1634.709780	4147147
1086	-71556.000000	1637.314759	4149334
1088	-71552.000000	1639.861893	4134740
1090	-71548.000000	1642.466498	4143597
1092	-71544.000000	1645.037701	4118710
1094	-71540.000000	1647.624100	4125828
1096	-71536.000000	1650.166632	4098037
1098	-71532.000000	1652.733403	4098444
1100	-71528.000000	1655.325192	4088934
1102	-71524.000000	1657.895253	4101488
1104	-71520.000000	1660.481978	4083973
1106	-71516.000000	1663.060620	4109262
1108	-71512.000000	1665.617848	4073334
1110	-71508.000000	1668.203740	4086560
1112	-71504.000000	1670.771071	4071931
1114	-71500.000000	1673.330237	4076929
1116	-71496.000000	1675.900403	4065532
1118	-71492.000000	1678.467944	4051163
1120	-71488.000000	1681.051375	4050329
1122	-71484.000000	1683.636040	4057766
1124	-71480.000000	1686.188056	4044361
1126	-71476.000000	1688.751147	4069147
1128	-71472.000000	1691.320223	4062795
1130	-71468.000000	1693.887076	4063579
1132	-71464.000000	1696.440251	4078190
1134	-71460.000000	1699.006529	4090277
1136	-71456.000000	1701.544814	4086807
1138	-71452.000000	1704.118216	4089353
1140	-71448.000000	1706.666745	4087230
1142	-71444.000000	1709.252558	4103153
1144	-71440.000000	1711.799738	4105545
1146	-71436.000000	1714.359189	4099244
1148	-71432.000000	1716.930399	4113793
1150	-71428.000000	1719.474112	4103413
1152	-71424.000000	1722.022084	4093414
1154	-71420.000000	1724.582781	4091769
1156	-71416.000000	1727.119978	4071557
1158	-71412.000000	1729.678803	4071728
1160	-71408.000000	1732.221980	4068525
1162	-71404.000000	1734.758660	4065252
1164	-71400.000000	1737.326500	4055650
1166	-71396.000000	1739.859049	4044671
1168	-71392.000000	1742.440743	4060194
1170	-71388.000000	1744.973622	4064054
1172	-71384.000000	1747.554480	4075017
1174	-71380.000000	1750.082419	4080387
1176	-71376.000000	1752.646922	4086029
1178	-71372.000000	1755.195229	4077776
1180	-71368.000000	1757.748057	4100993
1182	-71364.000000	1760.281500	4060243
1184	-71360.000000	1762.811837	4074526
1186	-71356.000000	1765.352122	4059423
1188	-71352.000000	1767.892025	4047934
1190	-71348.000000	1770.432480	4043650
1192	-71344.000000	1772.976347	4059253
1194	-71340.000000	1775.500969	4031960
1196	-71336.000000	1778.059676	4046939
1198	-71332.000000	1780.595959	4037200
1200	-71328.000000	1783.147835	4054608
1202	-71324.000000	1785.657292	4033034
1204	-71320.000000	1788.223908	4058102
1206	-71316.000000	1790.773283	4056187
1208	-71312.000000	1793.293477	4060942
1210	-71308.000000	1795.819266	4028659
1212	-71304.000000	1798.373719	4059286
1214	-71300.000000	1800.892655	4038856
1216	-71296.000000	1803.424538	4044440
1218	-71292.000000	1805.950497	4033608
1220	-71288.000000	1808.467778	4033806
1222	-71284.000000	1811.005707	4045190
1224	-71280.000000	1813.527842	4037813
1226	-71276.000000	1816.063450	4051854
1228	-71272.000000	1818.581057	4034361
1230	-71268.000000	1821.117493	4041126
1232	-71264.000000	1823.628623	4033849
1234	-71260.000000	1826.175381	4047362
1236	-71256.000000	1828.681126	4039544
1238	-71252.000000	1831.244284	4058801
1240	-71248.000000	1833.750926	4058063
1242	-71244.000000	1836.288573	4065003
1244	-71240.000000	1838.825591	4064481
1246	-71236.000000	1841.328120	4044903
1248	-71232.000000	1843.852406	4065594
1250	-71228.000000	1846.360724	4061193
1252	-71224.000000	1848.878092	4049597
1254	-71220.000000	1851.403422	4069279
1256	-71216.000000	1853.916832	4055110
1258	-71212.000000	1856.445033	4070987
1260	-71208.000000	1858.980528	4078539
1262	-71204.000000	1861.497927	4066321
1264	-71200.000000	1864.013201	4077719
1266	-71196.000000	1866.533341	4070998
1268	-71192.000000	1869.056487	4074235
1270	-71188.000000	1871.542304	4064403
1272	-71184.000000	1874.071942	4067446
1274	-71180.000000	1876.572598	4052970
1276	-71176.000000	1879.068511	4061027
1278	-71172.000000	1881.569186	4035779
1280	-71168.000000	1884.092362	4068344
1282	-71164.000000	1886.604617	4048685
1284	-71160.000000	1889.090771	4014774
1286	-71156.000000	1891.602803	4032586
1288	-71152.000000	1894.115954	4049617
1290	-71148.000000	1896.638367	4044810
1292	-71144.000000	1899.141623	4056535
1294	-71140.000000	1901.642340	4038033
1296	-71136.000000	1904.178313	4052737
1298	-71132.000000	1906.681187	4062348
1300	-71128.000000	1909.199259	4073211
1302	-71124.000000	1911.703806	4061209
1304	-71120.000000	1914.216252	4089420
1306	-71116.000000	1916.722052	4080655
1308	-71112.000000	1919.239665	4086939
1310	-71108.000000	1921.737589	4079379
1312	-71104.000000	1924.233962	4090075
1314	-71100.000000	1926.738072	4086922
1316	-71096.000000	1929.229460	4075539
1318	-71092.000000	1931.726985	4080659
1320	-71088.000000	1934.201687	4042874
1322	-71084.000000	1936.708191	4068566
1324	-71080.000000	1939.202012	4052090
1326	-71076.000000	1941.698302	4062239
1328	-71072.000000	1944.205880	4073750
1330	-71068.000000	1946.691586	4067064
1332	-71064.000000	1949.171578	4065382
1334	-71060.000000	1951.663542	4070661
1336	-71056.000000	1954.160435	4071334
1338	-71052.000000	1956.651257	4078892
1340	-71048.000000	1959.136143	4069140
1342	-71044.000000	1961.626837	4062097
1344	-71040.000000	1964.130389	4073109
1346	-71036.000000	1966.619645	4066800
1348	-71032.000000	1969.118681	4047495
1350	-71028.000000	1971.616313	4073185
1352	-71024.000000	1974.082880	4046115
1354	-71020.000000	1976.611149	4066388
1356	-71016.000000	1979.082415	4076949
1358	-71012.000000	1981.578314	4079747
1360	-71008.000000	1984.042378	4065638
1362	-71004.000000	1986.520293	4069749
1364	-71000.000000	1988.993357	4058413
1366	-70996.000000	1991.479205	4045249
1368	-70992.000000	1993.953902	4047331
1370	-70988.000000	1996.439831	4070776
1372	-70984.000000	1998.907065	4060437
1374	-70980.000000	2001.395823	4070731
1376	-70976.000000	2003.868878	4068068
1378	-70972.000000	2006.356053	4066200
1380	-70968.000000	2008.825093	4067786
1382	-70964.000000	2011.290108	4066778
1384	-70960.000000	2013.746598	4058050
1386	-70956.000000	2016.245190	4062866
1388	-70952.000000	2018.718094	4073530
1390	-70948.000000	2021.191630	4060449
1392	-70944.000000	2023.671389	4075783
1394	-70940.000000	2026.168110	4077858
1396	-70936.000000	2028.619080	4087502
1398	-70932.000000	2031.102622	4079803
1400	-70928.000000	2033.575633	4096799
1402	-70924.000000	2036.053528	4092630
1404	-70920.000000	2038.526766	4092691
1406	-70916.000000	2040.994360	4115681
1408	-70912.000000	2043.463761	4107046
1410	-70908.000000	2045.945525	4112807
1412	-70904.000000	2048.401349	4123908
1414	-70900.000000	2050.884455	4125775
1416	-70896.000000	2053.354367	4129088
1418	-70892.000000	2055.811049	4134055
1420	-70888.000000	2058.288010	4137646
1422	-70884.000000	2060.758103	4162420
1424	-70880.000000	2063.243144	4171759
1426	-70876.000000	2065.694827	4158469
1428	-70872.000000	2068.158551	4173846
1430	-70868.000000	2070.598641	4168390
1432	-70864.000000	2073.049830	4159711
1434	-70860.000000	2075.529835	4172684
1436	-70856.000000	2077.999802	4186990
1438	-70852.000000	2080.492093	4188532
1440	-70848.000000	2082.956187	4176175
1442	-70844.000000	2085.412356	4176495
1444	-70840.000000	2087.874421	4163912
1446	-70836.000000	2090.315255	4168376
1448	-70832.000000	2092.790860	4172242
1450	-70828.000000	2095.247984	4186249
1452	-70824.000000	2097.696869	4178090
1454	-70820.000000	2100.160046	4198602
1456	-70816.000000	2102.617014	4184689
1458	-70812.000000	2105.070508	4177782
1460	-70808.000000	2107.527314	4179566
1462	-70804.000000	2109.981759	4171164
1464	-70800.000000	2112.428298	4171499
1466	-70796.000000	2114.881705	4169541
1468	-70792.000000	2117.327303	4166379
1470	-70788.000000	2119.781771	4161487
1472	-70784.000000	2122.240712	4163434
1474	-70780.000000	2124.675755	4150238
1476	-70776.000000	2127.131009	4158304
