T	Ut	Ft	St	Ct
0.0100	-nan	-inf	-nan	-nan
1.1900	-1.9895	-2.0015	0.0101	0.0634
1.2000	-1.9888	-2.0016	0.0106	0.0661
1.2100	-1.9881	-2.0017	0.0112	0.0689
1.2200	-1.9874	-2.0018	0.0118	0.0718
1.2300	-1.9867	-2.0019	0.0124	0.0747
1.2400	-1.9859	-2.0021	0.0130	0.0778
1.2500	-1.9851	-2.0022	0.0136	0.0810
1.2600	-1.9843	-2.0023	0.0143	0.0843
1.2700	-1.9835	-2.0025	0.0150	0.0877
1.2800	-1.9826	-2.0026	0.0157	0.0912
1.2900	-1.9816	-2.0028	0.0164	0.0949
1.3000	-1.9807	-2.0030	0.0172	0.0987
1.3100	-1.9797	-2.0031	0.0179	0.1027
1.3200	-1.9786	-2.0033	0.0187	0.1067
1.3300	-1.9775	-2.0035	0.0195	0.1109
1.3400	-1.9764	-2.0037	0.0204	0.1152
1.3500	-1.9752	-2.0039	0.0213	0.1196
1.3600	-1.9740	-2.0041	0.0222	0.1241
1.3700	-1.9727	-2.0044	0.0231	0.1288
1.3800	-1.9714	-2.0046	0.0240	0.1335
1.3900	-1.9701	-2.0048	0.0250	0.1384
1.4000	-1.9687	-2.0051	0.0260	0.1435
1.4100	-1.9672	-2.0054	0.0271	0.1486
1.4200	-1.9657	-2.0056	0.0281	0.1540
1.4300	-1.9641	-2.0059	0.0292	0.1594
1.4400	-1.9625	-2.0062	0.0304	0.1650
1.4500	-1.9608	-2.0065	0.0315	0.1706
1.4600	-1.9591	-2.0069	0.0327	0.1764
1.4700	-1.9573	-2.0072	0.0339	0.1822
1.4800	-1.9554	-2.0075	0.0352	0.1881
1.4900	-1.9535	-2.0079	0.0365	0.1940
1.5000	-1.9516	-2.0083	0.0378	0.1999
1.5100	-1.9495	-2.0086	0.0392	0.2058
1.5200	-1.9474	-2.0090	0.0405	0.2116
1.5300	-1.9453	-2.0095	0.0419	0.2175
1.5400	-1.9431	-2.0099	0.0434	0.2233
1.5500	-1.9408	-2.0103	0.0448	0.2292
1.5600	-1.9385	-2.0108	0.0463	0.2351
1.5700	-1.9361	-2.0113	0.0479	0.2412
1.5800	-1.9337	-2.0117	0.0494	0.2474
1.5900	-1.9312	-2.0122	0.0510	0.2537
1.6000	-1.9286	-2.0128	0.0526	0.2603
1.6100	-1.9260	-2.0133	0.0542	0.2672
1.6200	-1.9233	-2.0138	0.0559	0.2743
1.6300	-1.9205	-2.0144	0.0576	0.2817
1.6400	-1.9176	-2.0150	0.0594	0.2894
1.6500	-1.9147	-2.0156	0.0612	0.2974
1.6600	-1.9117	-2.0162	0.0630	0.3056
1.6700	-1.9086	-2.0169	0.0648	0.3141
1.6800	-1.9054	-2.0175	0.0667	0.3228
1.6900	-1.9021	-2.0182	0.0687	0.3317
1.7000	-1.8988	-2.0189	0.0707	0.3408
1.7100	-1.8953	-2.0196	0.0727	0.3502
1.7200	-1.8918	-2.0203	0.0748	0.3597
1.7300	-1.8881	-2.0211	0.0769	0.3694
1.7400	-1.8844	-2.0219	0.0790	0.3794
1.7500	-1.8805	-2.0227	0.0812	0.3895
1.7600	-1.8766	-2.0235	0.0835	0.3999
1.7700	-1.8725	-2.0244	0.0858	0.4106
1.7800	-1.8684	-2.0252	0.0881	0.4214
1.7900	-1.8641	-2.0261	0.0905	0.4323
1.8000	-1.8597	-2.0270	0.0930	0.4433
1.8100	-1.8552	-2.0280	0.0954	0.4543
1.8200	-1.8506	-2.0289	0.0980	0.4653
1.8300	-1.8459	-2.0299	0.1005	0.4761
1.8400	-1.8411	-2.0310	0.1032	0.4868
1.8500	-1.8362	-2.0320	0.1058	0.4976
1.8600	-1.8312	-2.0331	0.1086	0.5085
1.8700	-1.8260	-2.0342	0.1113	0.5198
1.8800	-1.8208	-2.0353	0.1141	0.5317
1.8900	-1.8154	-2.0365	0.1170	0.5444
1.9000	-1.8099	-2.0376	0.1199	0.5581
1.9100	-1.8042	-2.0388	0.1228	0.5729
1.9200	-1.7984	-2.0401	0.1259	0.5886
1.9300	-1.7924	-2.0414	0.1290	0.6053
1.9400	-1.7863	-2.0427	0.1321	0.6228
1.9500	-1.7800	-2.0440	0.1354	0.6408
1.9600	-1.7735	-2.0454	0.1387	0.6591
1.9700	-1.7668	-2.0468	0.1421	0.6776
1.9800	-1.7599	-2.0482	0.1456	0.6962
1.9900	-1.7529	-2.0497	0.1492	0.7147
2.0000	-1.7456	-2.0512	0.1528	0.7332
2.0100	-1.7382	-2.0528	0.1565	0.7519
2.0200	-1.7306	-2.0543	0.1603	0.7706
2.0300	-1.7228	-2.0560	0.1641	0.7896
2.0400	-1.7148	-2.0576	0.1680	0.8090
2.0500	-1.7066	-2.0593	0.1720	0.8291
2.0600	-1.6982	-2.0611	0.1761	0.8500
2.0700	-1.6896	-2.0628	0.1803	0.8722
2.0800	-1.6808	-2.0647	0.1846	0.8959
2.0900	-1.6717	-2.0665	0.1889	0.9213
2.1000	-1.6623	-2.0684	0.1934	0.9486
2.1100	-1.6527	-2.0704	0.1980	0.9781
2.1200	-1.6428	-2.0724	0.2027	1.0099
2.1300	-1.6325	-2.0745	0.2075	1.0443
2.1400	-1.6219	-2.0766	0.2125	1.0814
2.1500	-1.6109	-2.0787	0.2176	1.1217
2.1600	-1.5994	-2.0809	0.2229	1.1656
2.1700	-1.5875	-2.0832	0.2284	1.2137
2.1800	-1.5751	-2.0855	0.2341	1.2666
2.1900	-1.5622	-2.0878	0.2400	1.3255
2.2000	-1.5486	-2.0903	0.2462	1.3918
2.2100	-1.5343	-2.0928	0.2527	1.4675
2.2200	-1.5192	-2.0953	0.2595	1.5545
2.2300	-1.5032	-2.0980	0.2667	1.6538
2.2400	-1.4861	-2.1007	0.2744	1.7633
2.2500	-1.4679	-2.1035	0.2825	1.8770
2.2600	-1.4486	-2.1063	0.2910	1.9833
2.2700	-1.4283	-2.1093	0.3000	2.0669
2.2800	-1.4074	-2.1123	0.3092	2.1128
2.2900	-1.3862	-2.1155	0.3184	2.1118
2.3000	-1.3653	-2.1187	0.3276	2.0642
2.3100	-1.3451	-2.1220	0.3363	1.9796
2.3200	-1.3258	-2.1254	0.3447	1.8727
2.3300	-1.3076	-2.1289	0.3525	1.7575
2.3400	-1.2906	-2.1325	0.3598	1.6450
2.3500	-1.2747	-2.1361	0.3666	1.5419
2.3600	-1.2597	-2.1398	0.3729	1.4509
2.3700	-1.2456	-2.1436	0.3789	1.3726
2.3800	-1.2323	-2.1474	0.3845	1.3059
2.3900	-1.2195	-2.1512	0.3899	1.2489
2.4000	-1.2073	-2.1552	0.3950	1.1994
2.4100	-1.1955	-2.1591	0.3999	1.1554
2.4200	-1.1841	-2.1632	0.4046	1.1151
2.4300	-1.1732	-2.1672	0.4091	1.0773
2.4400	-1.1626	-2.1713	0.4134	1.0412
2.4500	-1.1523	-2.1755	0.4176	1.0067
2.4600	-1.1424	-2.1797	0.4216	0.9739
2.4700	-1.1329	-2.1839	0.4255	0.9431
2.4800	-1.1236	-2.1882	0.4293	0.9145
2.4900	-1.1146	-2.1925	0.4329	0.8883
2.5000	-1.1058	-2.1969	0.4364	0.8644
2.5100	-1.0973	-2.2012	0.4398	0.8429
2.5200	-1.0889	-2.2057	0.4431	0.8233
2.5300	-1.0808	-2.2101	0.4464	0.8053
2.5400	-1.0728	-2.2146	0.4495	0.7887
2.5500	-1.0650	-2.2191	0.4526	0.7731
2.5600	-1.0574	-2.2236	0.4556	0.7583
2.5700	-1.0498	-2.2282	0.4585	0.7441
2.5800	-1.0425	-2.2328	0.4614	0.7303
2.5900	-1.0352	-2.2374	0.4642	0.7168
2.6000	-1.0281	-2.2421	0.4669	0.7037
2.6100	-1.0212	-2.2468	0.4696	0.6909
2.6200	-1.0143	-2.2515	0.4722	0.6785
2.6300	-1.0076	-2.2562	0.4748	0.6664
2.6400	-1.0010	-2.2610	0.4773	0.6548
2.6500	-0.9945	-2.2658	0.4797	0.6435
2.6600	-0.9881	-2.2706	0.4821	0.6326
2.6700	-0.9818	-2.2754	0.4845	0.6222
2.6800	-0.9757	-2.2803	0.4868	0.6121
2.6900	-0.9696	-2.2851	0.4890	0.6024
2.7000	-0.9636	-2.2900	0.4913	0.5931
2.7100	-0.9577	-2.2950	0.4934	0.5842
2.7200	-0.9519	-2.2999	0.4956	0.5755
2.7300	-0.9462	-2.3049	0.4977	0.5671
2.7400	-0.9406	-2.3099	0.4997	0.5590
2.7500	-0.9350	-2.3149	0.5018	0.5511
2.7600	-0.9296	-2.3199	0.5037	0.5433
2.7700	-0.9242	-2.3249	0.5057	0.5358
2.7800	-0.9189	-2.3300	0.5076	0.5284
2.7900	-0.9136	-2.3351	0.5095	0.5211
2.8000	-0.9084	-2.3402	0.5113	0.5140
2.8100	-0.9033	-2.3453	0.5132	0.5069
2.8200	-0.8983	-2.3505	0.5150	0.5000
2.8300	-0.8933	-2.3556	0.5167	0.4933
2.8400	-0.8884	-2.3608	0.5184	0.4866
2.8500	-0.8836	-2.3660	0.5201	0.4802
2.8600	-0.8788	-2.3712	0.5218	0.4738
2.8700	-0.8741	-2.3764	0.5235	0.4677
2.8800	-0.8695	-2.3817	0.5251	0.4617
2.8900	-0.8649	-2.3869	0.5267	0.4560
2.9000	-0.8604	-2.3922	0.5282	0.4504
2.9100	-0.8559	-2.3975	0.5298	0.4449
2.9200	-0.8515	-2.4028	0.5313	0.4397
2.9300	-0.8471	-2.4081	0.5328	0.4346
2.9400	-0.8428	-2.4135	0.5342	0.4297
2.9500	-0.8385	-2.4188	0.5357	0.4248
2.9600	-0.8343	-2.4242	0.5371	0.4201
2.9700	-0.8301	-2.4295	0.5385	0.4155
2.9800	-0.8260	-2.4349	0.5399	0.4110
2.9900	-0.8219	-2.4403	0.5413	0.4066
3.0000	-0.8178	-2.4458	0.5426	0.4022
3.0100	-0.8138	-2.4512	0.5440	0.3978
3.0200	-0.8099	-2.4566	0.5453	0.3935
3.0300	-0.8059	-2.4621	0.5466	0.3893
3.0400	-0.8021	-2.4676	0.5479	0.3850
3.0500	-0.7982	-2.4731	0.5491	0.3808
3.0600	-0.7945	-2.4786	0.5504	0.3767
3.0700	-0.7907	-2.4841	0.5516	0.3726
3.0800	-0.7870	-2.4896	0.5528	0.3686
3.0900	-0.7833	-2.4951	0.5540	0.3646
3.1000	-0.7797	-2.5007	0.5551	0.3607
3.1100	-0.7761	-2.5062	0.5563	0.3569
3.1200	-0.7726	-2.5118	0.5574	0.3531
3.1300	-0.7691	-2.5174	0.5586	0.3494
3.1400	-0.7656	-2.5230	0.5597	0.3458
3.1500	-0.7621	-2.5286	0.5608	0.3423
3.1600	-0.7587	-2.5342	0.5618	0.3389
3.1700	-0.7554	-2.5398	0.5629	0.3355
3.1800	-0.7520	-2.5454	0.5640	0.3323
3.1900	-0.7487	-2.5511	0.5650	0.3291
3.2000	-0.7454	-2.5567	0.5660	0.3259
3.2100	-0.7422	-2.5624	0.5670	0.3228
3.2200	-0.7390	-2.5681	0.5680	0.3198
3.2300	-0.7358	-2.5738	0.5690	0.3168
3.2400	-0.7327	-2.5795	0.5700	0.3138
3.2500	-0.7295	-2.5852	0.5710	0.3109
3.2600	-0.7264	-2.5909	0.5719	0.3080
3.2700	-0.7234	-2.5966	0.5729	0.3051
3.2800	-0.7203	-2.6023	0.5738	0.3023
3.2900	-0.7173	-2.6081	0.5747	0.2994
3.3000	-0.7143	-2.6138	0.5756	0.2966
3.3100	-0.7114	-2.6196	0.5765	0.2938
3.3200	-0.7085	-2.6254	0.5774	0.2911
3.3300	-0.7056	-2.6311	0.5782	0.2883
3.3400	-0.7027	-2.6369	0.5791	0.2856
3.3500	-0.6999	-2.6427	0.5800	0.2829
3.3600	-0.6970	-2.6485	0.5808	0.2802
3.3700	-0.6943	-2.6543	0.5816	0.2776
3.3800	-0.6915	-2.6602	0.5824	0.2749
3.3900	-0.6888	-2.6660	0.5833	0.2723
3.4000	-0.6861	-2.6718	0.5841	0.2698
3.4100	-0.6834	-2.6777	0.5848	0.2673
3.4200	-0.6807	-2.6835	0.5856	0.2648
3.4300	-0.6781	-2.6894	0.5864	0.2624
3.4400	-0.6755	-2.6952	0.5871	0.2600
3.4500	-0.6729	-2.7011	0.5879	0.2577
3.4600	-0.6703	-2.7070	0.5886	0.2554
3.4700	-0.6678	-2.7129	0.5894	0.2532
3.4800	-0.6652	-2.7188	0.5901	0.2510
3.4900	-0.6627	-2.7247	0.5908	0.2488
3.5000	-0.6603	-2.7306	0.5915	0.2467
3.5100	-0.6578	-2.7365	0.5922	0.2447
3.5200	-0.6554	-2.7425	0.5929	0.2427
3.5300	-0.6530	-2.7484	0.5936	0.2407
