i	E(i)	g[i]	hist[i]
376	-32016.000000	586.105535	3585025
378	-32012.000000	588.819435	3576222
380	-32008.000000	591.503442	3587641
382	-32004.000000	594.182033	3571636
384	-32000.000000	596.875080	3572798
386	-31996.000000	599.560209	3585935
388	-31992.000000	602.217990	3559828
390	-31988.000000	604.881534	3557202
392	-31984.000000	607.550374	3563431
394	-31980.000000	610.227439	3569168
396	-31976.000000	612.884920	3555485
398	-31972.000000	615.547142	3565232
400	-31968.000000	618.188634	3550251
402	-31964.000000	620.891263	3580297
404	-31960.000000	623.530986	3577320
406	-31956.000000	626.189950	3577297
408	-31952.000000	628.828393	3563507
410	-31948.000000	631.494365	3584118
412	-31944.000000	634.133276	3579139
414	-31940.000000	636.754339	3551247
416	-31936.000000	639.398132	3568846
418	-31932.000000	642.058979	3573332
420	-31928.000000	644.689947	3580777
422	-31924.000000	647.336381	3572857
424	-31920.000000	649.975669	3583010
426	-31916.000000	652.576269	3544761
428	-31912.000000	655.252870	3589873
430	-31908.000000	657.852121	3574657
432	-31904.000000	660.494747	3588206
434	-31900.000000	663.123931	3608586
436	-31896.000000	665.734169	3601850
438	-31892.000000	668.360647	3608337
440	-31888.000000	670.970825	3593164
442	-31884.000000	673.579835	3587715
444	-31880.000000	676.221096	3616314
446	-31876.000000	678.821493	3596729
448	-31872.000000	681.446271	3606439
450	-31868.000000	684.029026	3599766
452	-31864.000000	686.664102	3593603
454	-31860.000000	689.279241	3608245
456	-31856.000000	691.885011	3595827
458	-31852.000000	694.477678	3589919
460	-31848.000000	697.096201	3608629
462	-31844.000000	699.680179	3585958
464	-31840.000000	702.294807	3613300
466	-31836.000000	704.879869	3603861
468	-31832.000000	707.468465	3612195
470	-31828.000000	710.072052	3623132
472	-31824.000000	712.637645	3606312
474	-31820.000000	715.216905	3604447
476	-31816.000000	717.804891	3607777
478	-31812.000000	720.388586	3594499
480	-31808.000000	722.964708	3614069
482	-31804.000000	725.516256	3579691
484	-31800.000000	728.095951	3591150
486	-31796.000000	730.698217	3591697
488	-31792.000000	733.264118	3593872
490	-31788.000000	735.836445	3584966
492	-31784.000000	738.402818	3590767
494	-31780.000000	740.963674	3578743
496	-31776.000000	743.555376	3595437
498	-31772.000000	746.127218	3618597
500	-31768.000000	748.690157	3613317
502	-31764.000000	751.259887	3616258
504	-31760.000000	753.804876	3604057
506	-31756.000000	756.409065	3633696
508	-31752.000000	758.971191	3637196
510	-31748.000000	761.502037	3612788
512	-31744.000000	764.062307	3617381
514	-31740.000000	766.595053	3606319
516	-31736.000000	769.162882	3588931
518	-31732.000000	771.710726	3607729
520	-31728.000000	774.275011	3613313
522	-31724.000000	776.808443	3612509
524	-31720.000000	779.362806	3612129
526	-31716.000000	781.903192	3606949
528	-31712.000000	784.452270	3617612
530	-31708.000000	786.990219	3613382
532	-31704.000000	789.503580	3599645
534	-31700.000000	792.034899	3601313
536	-31696.000000	794.568283	3601494
538	-31692.000000	797.101807	3605670
540	-31688.000000	799.631529	3604515
542	-31684.000000	802.175945	3611296
544	-31680.000000	804.717466	3612619
546	-31676.000000	807.231382	3624669
548	-31672.000000	809.776831	3635583
550	-31668.000000	812.270443	3613320
552	-31664.000000	814.807749	3646773
554	-31660.000000	817.329544	3637140
556	-31656.000000	819.856525	3647608
558	-31652.000000	822.367908	3632936
560	-31648.000000	824.885324	3642091
562	-31644.000000	827.381779	3630956
564	-31640.000000	829.924602	3641738
566	-31636.000000	832.436693	3650095
568	-31632.000000	834.951422	3660723
570	-31628.000000	837.438534	3660398
572	-31624.000000	839.956022	3656865
574	-31620.000000	842.474371	3666423
576	-31616.000000	844.990803	3674990
578	-31612.000000	847.507057	3681640
580	-31608.000000	849.995844	3669947
582	-31604.000000	852.499624	3667581
584	-31600.000000	854.997658	3667582
586	-31596.000000	857.483654	3650642
588	-31592.000000	859.993832	3682856
590	-31588.000000	862.470591	3685007
592	-31584.000000	864.992512	3707548
594	-31580.000000	867.473747	3711188
596	-31576.000000	869.974392	3724954
598	-31572.000000	872.452742	3714237
600	-31568.000000	874.958792	3727557
602	-31564.000000	877.435457	3727005
604	-31560.000000	879.923264	3715752
606	-31556.000000	882.393303	3723022
608	-31552.000000	884.883791	3708579
610	-31548.000000	887.345562	3696260
612	-31544.000000	889.836849	3704152
614	-31540.000000	892.307264	3700005
616	-31536.000000	894.787327	3711778
618	-31532.000000	897.268091	3713223
620	-31528.000000	899.750607	3705252
622	-31524.000000	902.219427	3704981
624	-31520.000000	904.693853	3704223
626	-31516.000000	907.158968	3709639
628	-31512.000000	909.635628	3709254
630	-31508.000000	912.112721	3724082
632	-31504.000000	914.572916	3718497
634	-31500.000000	917.030668	3710203
636	-31496.000000	919.494083	3714440
638	-31492.000000	921.940750	3708214
640	-31488.000000	924.411596	3707679
642	-31484.000000	926.872170	3694952
644	-31480.000000	929.314367	3670735
646	-31476.000000	931.781178	3683884
648	-31472.000000	934.232094	3696726
650	-31468.000000	936.717991	3704802
652	-31464.000000	939.154842	3700594
654	-31460.000000	941.637041	3714989
656	-31456.000000	944.079277	3713330
658	-31452.000000	946.532688	3704454
660	-31448.000000	948.989275	3728051
662	-31444.000000	951.421368	3710586
664	-31440.000000	953.892643	3710348
666	-31436.000000	956.307480	3694718
668	-31432.000000	958.762447	3689868
670	-31428.000000	961.195200	3676323
672	-31424.000000	963.631876	3683863
674	-31420.000000	966.058188	3672703
676	-31416.000000	968.500273	3664343
678	-31412.000000	970.937163	3675111
680	-31408.000000	973.373942	3658797
682	-31404.000000	975.793181	3670739
684	-31400.000000	978.233461	3654191
686	-31396.000000	980.676455	3660415
688	-31392.000000	983.074574	3659632
690	-31388.000000	985.517882	3672585
692	-31384.000000	987.954809	3683643
694	-31380.000000	990.390429	3697527
696	-31376.000000	992.798704	3690713
698	-31372.000000	995.234051	3700034
700	-31368.000000	997.661327	3684892
702	-31364.000000	1000.070902	3685677
704	-31360.000000	1002.504267	3674701
706	-31356.000000	1004.914448	3684244
708	-31352.000000	1007.327135	3676519
710	-31348.000000	1009.723787	3665345
712	-31344.000000	1012.142910	3666466
714	-31340.000000	1014.579361	3695872
716	-31336.000000	1016.970881	3672007
718	-31332.000000	1019.375197	3676439
720	-31328.000000	1021.777109	3654693
722	-31324.000000	1024.207108	3678410
724	-31320.000000	1026.602194	3681709
726	-31316.000000	1029.033270	3698365
728	-31312.000000	1031.429169	3694854
730	-31308.000000	1033.846430	3709873
732	-31304.000000	1036.255434	3707017
734	-31300.000000	1038.660956	3706297
736	-31296.000000	1041.053234	3700992
738	-31292.000000	1043.453650	3711725
740	-31288.000000	1045.847506	3692373
742	-31284.000000	1048.236223	3699483
744	-31280.000000	1050.631306	3699302
746	-31276.000000	1053.007153	3702006
748	-31272.000000	1055.409855	3706046
750	-31268.000000	1057.819494	3718485
752	-31264.000000	1060.195236	3708920
754	-31260.000000	1062.578345	3713671
756	-31256.000000	1064.985619	3727020
758	-31252.000000	1067.367943	3718792
760	-31248.000000	1069.759344	3725829
762	-31244.000000	1072.140795	3719753
764	-31240.000000	1074.531639	3716280
766	-31236.000000	1076.889847	3688228
768	-31232.000000	1079.285855	3692566
770	-31228.000000	1081.658339	3686525
772	-31224.000000	1084.042364	3688417
774	-31220.000000	1086.446953	3702826
776	-31216.000000	1088.808357	3689512
778	-31212.000000	1091.214445	3710155
780	-31208.000000	1093.571095	3695848
782	-31204.000000	1095.959402	3708443
784	-31200.000000	1098.328619	3711999
786	-31196.000000	1100.693905	3698478
788	-31192.000000	1103.070711	3702199
790	-31188.000000	1105.437481	3696098
792	-31184.000000	1107.824023	3703845
794	-31180.000000	1110.201786	3706608
796	-31176.000000	1112.574822	3710438
798	-31172.000000	1114.930762	3705739
800	-31168.000000	1117.290711	3702314
802	-31164.000000	1119.663256	3709081
804	-31160.000000	1122.028858	3716180
806	-31156.000000	1124.385988	3709737
808	-31152.000000	1126.745636	3693846
810	-31148.000000	1129.098034	3699346
812	-31144.000000	1131.459967	3698431
814	-31140.000000	1133.824486	3710330
816	-31136.000000	1136.190144	3703736
818	-31132.000000	1138.537720	3693402
820	-31128.000000	1140.896162	3686559
822	-31124.000000	1143.249838	3685823
824	-31120.000000	1145.616350	3679239
826	-31116.000000	1147.972439	3690108
828	-31112.000000	1150.328846	3690016
830	-31108.000000	1152.681998	3692211
832	-31104.000000	1155.022213	3676902
834	-31100.000000	1157.372563	3679438
836	-31096.000000	1159.719902	3689560
838	-31092.000000	1162.095503	3700671
840	-31088.000000	1164.416453	3677369
842	-31084.000000	1166.774367	3702883
844	-31080.000000	1169.103579	3684415
846	-31076.000000	1171.453974	3687413
848	-31072.000000	1173.799292	3683363
850	-31068.000000	1176.145821	3683976
852	-31064.000000	1178.511563	3700770
854	-31060.000000	1180.835846	3689248
856	-31056.000000	1183.184851	3688533
858	-31052.000000	1185.520075	3689121
860	-31048.000000	1187.852076	3696609
862	-31044.000000	1190.203974	3696773
864	-31040.000000	1192.546696	3703496
866	-31036.000000	1194.881333	3699018
868	-31032.000000	1197.206446	3682073
870	-31028.000000	1199.536196	3698407
872	-31024.000000	1201.866583	3701363
874	-31020.000000	1204.200075	3699023
876	-31016.000000	1206.515093	3688409
878	-31012.000000	1208.843718	3697681
880	-31008.000000	1211.167324	3693746
882	-31004.000000	1213.512844	3711960
884	-31000.000000	1215.830324	3697781
886	-30996.000000	1218.144570	3700078
888	-30992.000000	1220.496170	3716956
890	-30988.000000	1222.802386	3711847
892	-30984.000000	1225.130844	3718696
894	-30980.000000	1227.464518	3731705
896	-30976.000000	1229.791981	3744424
898	-30972.000000	1232.111210	3745690
900	-30968.000000	1234.427578	3734656
902	-30964.000000	1236.747645	3730159
904	-30960.000000	1239.063216	3729901
906	-30956.000000	1241.388537	3739693
908	-30952.000000	1243.713103	3749569
910	-30948.000000	1246.028725	3742910
912	-30944.000000	1248.339503	3754011
914	-30940.000000	1250.651703	3751442
916	-30936.000000	1252.957323	3761435
918	-30932.000000	1255.262385	3733917
920	-30928.000000	1257.587546	3759579
922	-30924.000000	1259.895588	3744992
924	-30920.000000	1262.205223	3756762
926	-30916.000000	1264.509062	3743343
928	-30912.000000	1266.826245	3754708
930	-30908.000000	1269.128361	3753400
932	-30904.000000	1271.436714	3753916
934	-30900.000000	1273.731213	3737880
936	-30896.000000	1276.024224	3738244
938	-30892.000000	1278.328928	3750443
940	-30888.000000	1280.646057	3756498
942	-30884.000000	1282.925654	3739231
944	-30880.000000	1285.239230	3748969
946	-30876.000000	1287.527485	3747974
948	-30872.000000	1289.814516	3750005
950	-30868.000000	1292.115767	3740403
952	-30864.000000	1294.417185	3745899
954	-30860.000000	1296.697756	3740723
956	-30856.000000	1299.010031	3751357
958	-30852.000000	1301.289999	3741771
960	-30848.000000	1303.594336	3742207
962	-30844.000000	1305.882132	3752527
964	-30840.000000	1308.175436	3747221
966	-30836.000000	1310.470578	3744214
968	-30832.000000	1312.737078	3725927
970	-30828.000000	1315.040371	3741718
972	-30824.000000	1317.307303	3731005
974	-30820.000000	1319.595774	3738167
976	-30816.000000	1321.879919	3741511
978	-30812.000000	1324.165469	3727087
980	-30808.000000	1326.452305	3739950
982	-30804.000000	1328.736714	3740446
984	-30800.000000	1331.014057	3729758
986	-30796.000000	1333.281189	3720562
988	-30792.000000	1335.580376	3730988
990	-30788.000000	1337.845030	3717771
992	-30784.000000	1340.139244	3731946
994	-30780.000000	1342.397164	3709450
996	-30776.000000	1344.699702	3725937
998	-30772.000000	1346.949461	3707359
1000	-30768.000000	1349.220066	3703294
1002	-30764.000000	1351.497109	3708408
1004	-30760.000000	1353.781338	3703336
1006	-30756.000000	1356.054989	3722266
1008	-30752.000000	1358.337210	3716947
1010	-30748.000000	1360.610407	3715439
1012	-30744.000000	1362.896544	3726895
1014	-30740.000000	1365.156790	3717003
1016	-30736.000000	1367.417557	3711712
1018	-30732.000000	1369.678305	3714771
1020	-30728.000000	1371.949707	3722138
1022	-30724.000000	1374.206101	3714296
1024	-30720.000000	1376.473864	3713497
1026	-30716.000000	1378.725602	3705692
1028	-30712.000000	1380.995140	3710232
1030	-30708.000000	1383.255280	3710502
1032	-30704.000000	1385.512843	3711771
1034	-30700.000000	1387.781199	3708383
1036	-30696.000000	1390.044209	3716664
1038	-30692.000000	1392.292778	3717158
1040	-30688.000000	1394.556475	3710715
1042	-30684.000000	1396.802191	3705295
1044	-30680.000000	1399.073588	3719093
1046	-30676.000000	1401.312855	3710588
1048	-30672.000000	1403.582848	3728808
1050	-30668.000000	1405.832116	3716580
1052	-30664.000000	1408.101179	3728787
1054	-30660.000000	1410.338124	3710658
1056	-30656.000000	1412.608067	3724966
1058	-30652.000000	1414.850180	3703953
1060	-30648.000000	1417.110140	3711211
1062	-30644.000000	1419.356814	3703075
1064	-30640.000000	1421.604853	3709779
1066	-30636.000000	1423.865611	3702223
1068	-30632.000000	1426.116486	3705208
1070	-30628.000000	1428.362324	3696372
1072	-30624.000000	1430.607773	3700952
1074	-30620.000000	1432.870787	3710043
1076	-30616.000000	1435.113383	3700201
1078	-30612.000000	1437.378762	3724782
1080	-30608.000000	1439.622282	3714579
1082	-30604.000000	1441.862040	3725649
1084	-30600.000000	1444.129424	3733681
1086	-30596.000000	1446.359929	3727110
1088	-30592.000000	1448.598647	3724791
1090	-30588.000000	1450.839943	3731604
1092	-30584.000000	1453.069958	3708206
1094	-30580.000000	1455.320704	3715765
1096	-30576.000000	1457.569527	3730088
1098	-30572.000000	1459.805794	3720270
1100	-30568.000000	1462.057545	3734240
1102	-30564.000000	1464.303488	3734165
1104	-30560.000000	1466.541708	3746639
1106	-30556.000000	1468.780232	3730544
1108	-30552.000000	1471.014296	3740411
1110	-30548.000000	1473.248875	3732032
1112	-30544.000000	1475.479351	3732816
1114	-30540.000000	1477.727780	3744786
1116	-30536.000000	1479.948769	3726670
1118	-30532.000000	1482.178000	3735299
1120	-30528.000000	1484.414069	3733197
1122	-30524.000000	1486.648566	3727517
1124	-30520.000000	1488.870339	3746396
1126	-30516.000000	1491.094803	3732974
1128	-30512.000000	1493.348374	3753256
1130	-30508.000000	1495.551333	3743993
1132	-30504.000000	1497.778862	3741564
1134	-30500.000000	1500.008257	3745727
1136	-30496.000000	1502.241620	3761458
1138	-30492.000000	1504.452523	3744816
1140	-30488.000000	1506.684306	3762139
1142	-30484.000000	1508.892079	3741100
1144	-30480.000000	1511.135373	3755344
1146	-30476.000000	1513.337532	3748096
1148	-30472.000000	1515.562296	3747211
1150	-30468.000000	1517.778054	3747386
1152	-30464.000000	1520.001252	3744500
1154	-30460.000000	1522.224963	3751163
1156	-30456.000000	1524.435389	3747457
1158	-30452.000000	1526.654562	3749733
1160	-30448.000000	1528.869154	3743689
1162	-30444.000000	1531.093951	3749345
1164	-30440.000000	1533.308165	3752451
1166	-30436.000000	1535.499016	3745672
1168	-30432.000000	1537.718121	3737986
1170	-30428.000000	1539.933766	3732440
1172	-30424.000000	1542.138188	3733350
1174	-30420.000000	1544.367960	3734907
1176	-30416.000000	1546.579388	3745536
1178	-30412.000000	1548.797019	3741471
1180	-30408.000000	1550.996687	3732073
1182	-30404.000000	1553.215512	3725614
1184	-30400.000000	1555.422532	3725422
1186	-30396.000000	1557.618350	3723617
1188	-30392.000000	1559.841723	3735435
1190	-30388.000000	1562.040160	3727723
1192	-30384.000000	1564.238966	3718823
1194	-30380.000000	1566.453635	3718987
1196	-30376.000000	1568.655749	3732865
1198	-30372.000000	1570.848040	3717137
1200	-30368.000000	1573.062167	3723675
1202	-30364.000000	1575.264651	3711931
1204	-30360.000000	1577.471232	3713075
1206	-30356.000000	1579.675147	3721071
1208	-30352.000000	1581.878848	3718007
1210	-30348.000000	1584.080502	3728404
1212	-30344.000000	1586.273566	3717923
1214	-30340.000000	1588.469002	3710754
1216	-30336.000000	1590.676835	3715836
1218	-30332.000000	1592.880633	3711027
1220	-30328.000000	1595.062584	3697466
1222	-30324.000000	1597.272870	3701372
1224	-30320.000000	1599.479640	3699759
1226	-30316.000000	1601.670342	3710086
1228	-30312.000000	1603.862719	3693715
1230	-30308.000000	1606.070817	3709286
1232	-30304.000000	1608.245902	3695899
1234	-30300.000000	1610.444153	3705974
1236	-30296.000000	1612.640200	3701015
1238	-30292.000000	1614.823542	3693747
1240	-30288.000000	1617.029690	3709004
1242	-30284.000000	1619.215407	3697181
1244	-30280.000000	1621.412562	3696857
1246	-30276.000000	1623.596913	3683506
1248	-30272.000000	1625.810231	3698388
1250	-30268.000000	1628.000638	3701056
1252	-30264.000000	1630.173678	3693487
1254	-30260.000000	1632.355597	3689465
1256	-30256.000000	1634.541907	3692111
1258	-30252.000000	1636.734421	3689848
1260	-30248.000000	1638.913470	3689875
1262	-30244.000000	1641.084660	3677700
1264	-30240.000000	1643.269064	3677453
1266	-30236.000000	1645.468600	3693835
1268	-30232.000000	1647.640379	3688803
1270	-30228.000000	1649.837636	3687334
1272	-30224.000000	1652.023148	3690322
1274	-30220.000000	1654.194050	3687176
1276	-30216.000000	1656.400834	3701652
1278	-30212.000000	1658.571156	3683902
1280	-30208.000000	1660.747527	3689331
1282	-30204.000000	1662.936844	3685970
1284	-30200.000000	1665.112202	3687986
1286	-30196.000000	1667.289204	3692920
1288	-30192.000000	1669.454497	3679977
1290	-30188.000000	1671.630248	3673873
1292	-30184.000000	1673.801865	3680386
1294	-30180.000000	1675.975478	3667259
1296	-30176.000000	1678.136645	3662255
1298	-30172.000000	1680.306733	3667692
1300	-30168.000000	1682.476662	3666316
1302	-30164.000000	1684.649928	3667191
1304	-30160.000000	1686.832263	3676695
1306	-30156.000000	1688.999920	3669610
1308	-30152.000000	1691.173232	3664501
1310	-30148.000000	1693.327313	3659090
1312	-30144.000000	1695.498576	3665257
1314	-30140.000000	1697.671284	3658100
1316	-30136.000000	1699.840193	3660245
1318	-30132.000000	1702.016490	3671841
1320	-30128.000000	1704.191178	3674706
1322	-30124.000000	1706.352355	3679397
1324	-30120.000000	1708.531834	3693812
1326	-30116.000000	1710.701773	3684551
1328	-30112.000000	1712.862845	3676677
1330	-30108.000000	1715.040379	3683966
1332	-30104.000000	1717.209515	3686644
1334	-30100.000000	1719.360240	3673573
1336	-30096.000000	1721.528094	3678601
1338	-30092.000000	1723.686490	3677526
1340	-30088.000000	1725.846014	3680655
1342	-30084.000000	1727.998240	3669295
1344	-30080.000000	1730.163191	3687149
1346	-30076.000000	1732.316832	3683249
1348	-30072.000000	1734.489836	3696815
1350	-30068.000000	1736.640879	3695051
1352	-30064.000000	1738.809823	3695888
1354	-30060.000000	1740.953696	3682023
1356	-30056.000000	1743.106701	3685104
1358	-30052.000000	1745.260561	3678961
1360	-30048.000000	1747.419699	3684233
1362	-30044.000000	1749.565720	3675064
1364	-30040.000000	1751.718190	3685796
1366	-30036.000000	1753.885207	3686461
1368	-30032.000000	1756.028683	3678474
1370	-30028.000000	1758.190775	3679501
1372	-30024.000000	1760.345397	3676255
1374	-30020.000000	1762.511454	3679765
1376	-30016.000000	1764.646243	3673381
1378	-30012.000000	1766.810925	3680582
1380	-30008.000000	1768.973305	3690912
1382	-30004.000000	1771.121872	3679428
1384	-30000.000000	1773.294425	3697655
1386	-29996.000000	1775.436272	3687344
1388	-29992.000000	1777.579886	3680177
1390	-29988.000000	1779.724684	3681987
1392	-29984.000000	1781.887671	3683903
1394	-29980.000000	1784.027543	3685410
1396	-29976.000000	1786.177811	3693942
1398	-29972.000000	1788.305325	3672126
1400	-29968.000000	1790.461571	3684864
1402	-29964.000000	1792.598290	3675820
1404	-29960.000000	1794.736742	3674075
1406	-29956.000000	1796.878621	3675354
1408	-29952.000000	1799.010623	3670411
1410	-29948.000000	1801.142043	3675073
1412	-29944.000000	1803.283436	3672440
1414	-29940.000000	1805.422583	3670093
1416	-29936.000000	1807.575449	3676007
1418	-29932.000000	1809.701687	3660238
1420	-29928.000000	1811.848500	3670310
1422	-29924.000000	1813.994668	3674616
1424	-29920.000000	1816.120381	3663698
1426	-29916.000000	1818.258904	3667360
1428	-29912.000000	1820.396954	3672420
1430	-29908.000000	1822.524331	3670078
1432	-29904.000000	1824.668229	3669882
1434	-29900.000000	1826.797915	3675895
1436	-29896.000000	1828.921750	3669718
1438	-29892.000000	1831.053387	3675794
1440	-29888.000000	1833.192540	3671476
1442	-29884.000000	1835.317240	3677189
1444	-29880.000000	1837.457503	3670453
1446	-29876.000000	1839.591778	3679170
1448	-29872.000000	1841.711529	3670632
1450	-29868.000000	1843.846810	3684368
1452	-29864.000000	1845.973258	3685517
1454	-29860.000000	1848.108620	3685352
1456	-29856.000000	1850.236542	3687094
1458	-29852.000000	1852.365395	3691728
1460	-29848.000000	1854.511326	3705692
1462	-29844.000000	1856.623166	3702324
1464	-29840.000000	1858.757111	3704436
1466	-29836.000000	1860.897973	3710630
1468	-29832.000000	1863.024291	3713177
1470	-29828.000000	1865.154063	3715815
1472	-29824.000000	1867.274498	3714088
1474	-29820.000000	1869.406659	3722352
1476	-29816.000000	1871.513932	3713904
1478	-29812.000000	1873.655812	3729526
1480	-29808.000000	1875.774640	3724228
