T	Ut	Ft	St	Ct
1.6100	-1.9265	-2.0133	0.0539	0.2681
1.6200	-1.9238	-2.0138	0.0556	0.2754
1.6300	-1.9210	-2.0144	0.0573	0.2828
1.6400	-1.9181	-2.0150	0.0591	0.2904
1.6500	-1.9152	-2.0156	0.0608	0.2982
1.6600	-1.9121	-2.0162	0.0627	0.3062
1.6700	-1.9090	-2.0168	0.0645	0.3144
1.6800	-1.9059	-2.0175	0.0664	0.3229
1.6900	-1.9026	-2.0181	0.0684	0.3316
1.7000	-1.8992	-2.0188	0.0704	0.3406
1.7100	-1.8958	-2.0196	0.0724	0.3499
1.7200	-1.8922	-2.0203	0.0745	0.3594
1.7300	-1.8886	-2.0210	0.0766	0.3692
1.7400	-1.8848	-2.0218	0.0787	0.3793
1.7500	-1.8810	-2.0226	0.0809	0.3897
1.7600	-1.8770	-2.0234	0.0832	0.4003
1.7700	-1.8730	-2.0243	0.0855	0.4111
1.7800	-1.8688	-2.0252	0.0878	0.4220
1.7900	-1.8645	-2.0260	0.0902	0.4331
1.8000	-1.8602	-2.0270	0.0927	0.4443
1.8100	-1.8557	-2.0279	0.0952	0.4555
1.8200	-1.8511	-2.0289	0.0977	0.4668
1.8300	-1.8463	-2.0298	0.1003	0.4781
1.8400	-1.8415	-2.0309	0.1029	0.4895
1.8500	-1.8365	-2.0319	0.1056	0.5009
1.8600	-1.8315	-2.0330	0.1083	0.5124
1.8700	-1.8263	-2.0341	0.1111	0.5240
1.8800	-1.8210	-2.0352	0.1139	0.5359
1.8900	-1.8156	-2.0364	0.1168	0.5481
1.9000	-1.8100	-2.0375	0.1197	0.5608
1.9100	-1.8044	-2.0387	0.1227	0.5739
1.9200	-1.7985	-2.0400	0.1258	0.5877
1.9300	-1.7926	-2.0413	0.1288	0.6022
1.9400	-1.7865	-2.0426	0.1320	0.6175
1.9500	-1.7802	-2.0439	0.1352	0.6336
1.9600	-1.7738	-2.0453	0.1385	0.6505
1.9700	-1.7672	-2.0467	0.1419	0.6682
1.9800	-1.7605	-2.0481	0.1453	0.6868
1.9900	-1.7535	-2.0496	0.1488	0.7062
2.0000	-1.7463	-2.0511	0.1524	0.7262
2.0100	-1.7390	-2.0526	0.1561	0.7470
2.0200	-1.7314	-2.0542	0.1598	0.7683
2.0300	-1.7236	-2.0558	0.1637	0.7903
2.0400	-1.7156	-2.0575	0.1676	0.8128
2.0500	-1.7073	-2.0592	0.1716	0.8359
2.0600	-1.6989	-2.0609	0.1758	0.8597
2.0700	-1.6901	-2.0627	0.1800	0.8842
2.0800	-1.6812	-2.0645	0.1843	0.9095
2.0900	-1.6719	-2.0664	0.1887	0.9360
2.1000	-1.6625	-2.0683	0.1933	0.9637
2.1100	-1.6527	-2.0702	0.1979	0.9929
2.1200	-1.6426	-2.0722	0.2027	1.0240
2.1300	-1.6322	-2.0743	0.2076	1.0574
2.1400	-1.6214	-2.0764	0.2126	1.0934
2.1500	-1.6103	-2.0786	0.2178	1.1325
2.1600	-1.5988	-2.0808	0.2231	1.1752
2.1700	-1.5868	-2.0830	0.2287	1.2220
2.1800	-1.5743	-2.0853	0.2344	1.2734
2.1900	-1.5613	-2.0877	0.2404	1.3297
2.2000	-1.5477	-2.0901	0.2466	1.3909
2.2100	-1.5335	-2.0926	0.2530	1.4566
2.2200	-1.5186	-2.0952	0.2597	1.5261
2.2300	-1.5029	-2.0978	0.2668	1.5976
2.2400	-1.4866	-2.1005	0.2741	1.6686
2.2500	-1.4696	-2.1033	0.2817	1.7360
2.2600	-1.4519	-2.1062	0.2895	1.7959
2.2700	-1.4337	-2.1091	0.2975	1.8442
2.2800	-1.4151	-2.1121	0.3057	1.8773
2.2900	-1.3962	-2.1152	0.3140	1.8924
2.3000	-1.3773	-2.1184	0.3222	1.8882
2.3100	-1.3585	-2.1217	0.3304	1.8650
2.3200	-1.3401	-2.1250	0.3383	1.8248
2.3300	-1.3221	-2.1284	0.3461	1.7705
2.3400	-1.3047	-2.1319	0.3535	1.7059
2.3500	-1.2880	-2.1355	0.3607	1.6350
2.3600	-1.2720	-2.1391	0.3674	1.5611
2.3700	-1.2567	-2.1428	0.3739	1.4872
2.3800	-1.2422	-2.1466	0.3800	1.4156
2.3900	-1.2284	-2.1504	0.3858	1.3476
2.4000	-1.2153	-2.1543	0.3913	1.2843
2.4100	-1.2027	-2.1583	0.3965	1.2261
2.4200	-1.1907	-2.1623	0.4015	1.1729
2.4300	-1.1792	-2.1663	0.4062	1.1248
2.4400	-1.1682	-2.1704	0.4107	1.0813
2.4500	-1.1576	-2.1745	0.4151	1.0421
2.4600	-1.1474	-2.1787	0.4192	1.0067
2.4700	-1.1375	-2.1829	0.4233	0.9747
2.4800	-1.1279	-2.1871	0.4271	0.9457
2.4900	-1.1185	-2.1914	0.4309	0.9191
2.5000	-1.1095	-2.1958	0.4345	0.8947
2.5100	-1.1006	-2.2001	0.4380	0.8722
2.5200	-1.0920	-2.2045	0.4415	0.8512
2.5300	-1.0836	-2.2090	0.4448	0.8315
2.5400	-1.0754	-2.2134	0.4480	0.8130
2.5500	-1.0673	-2.2179	0.4512	0.7954
2.5600	-1.0595	-2.2224	0.4543	0.7786
2.5700	-1.0518	-2.2270	0.4573	0.7625
2.5800	-1.0442	-2.2316	0.4602	0.7471
2.5900	-1.0368	-2.2362	0.4631	0.7322
2.6000	-1.0296	-2.2409	0.4659	0.7179
2.6100	-1.0225	-2.2455	0.4686	0.7040
2.6200	-1.0155	-2.2502	0.4713	0.6906
2.6300	-1.0087	-2.2549	0.4739	0.6776
2.6400	-1.0019	-2.2597	0.4764	0.6651
2.6500	-0.9954	-2.2645	0.4789	0.6530
2.6600	-0.9889	-2.2693	0.4814	0.6412
2.6700	-0.9825	-2.2741	0.4837	0.6299
2.6800	-0.9763	-2.2790	0.4861	0.6189
2.6900	-0.9701	-2.2838	0.4884	0.6083
2.7000	-0.9641	-2.2887	0.4906	0.5980
2.7100	-0.9582	-2.2936	0.4928	0.5881
2.7200	-0.9523	-2.2986	0.4949	0.5786
2.7300	-0.9466	-2.3035	0.4970	0.5694
2.7400	-0.9410	-2.3085	0.4991	0.5605
2.7500	-0.9354	-2.3135	0.5011	0.5520
2.7600	-0.9299	-2.3185	0.5031	0.5438
2.7700	-0.9245	-2.3236	0.5051	0.5359
2.7800	-0.9192	-2.3286	0.5070	0.5283
2.7900	-0.9140	-2.3337	0.5089	0.5209
2.8000	-0.9088	-2.3388	0.5107	0.5139
2.8100	-0.9037	-2.3439	0.5125	0.5071
2.8200	-0.8986	-2.3491	0.5143	0.5006
2.8300	-0.8937	-2.3542	0.5161	0.4943
2.8400	-0.8888	-2.3594	0.5178	0.4882
2.8500	-0.8839	-2.3646	0.5195	0.4823
2.8600	-0.8791	-2.3698	0.5212	0.4766
2.8700	-0.8744	-2.3750	0.5229	0.4710
2.8800	-0.8697	-2.3802	0.5245	0.4655
2.8900	-0.8651	-2.3855	0.5261	0.4602
2.9000	-0.8605	-2.3908	0.5277	0.4550
2.9100	-0.8560	-2.3960	0.5292	0.4499
2.9200	-0.8515	-2.4013	0.5308	0.4449
2.9300	-0.8471	-2.4067	0.5323	0.4399
2.9400	-0.8427	-2.4120	0.5338	0.4350
2.9500	-0.8384	-2.4173	0.5352	0.4302
2.9600	-0.8341	-2.4227	0.5367	0.4253
2.9700	-0.8299	-2.4281	0.5381	0.4206
2.9800	-0.8257	-2.4335	0.5395	0.4158
2.9900	-0.8215	-2.4389	0.5409	0.4111
3.0000	-0.8174	-2.4443	0.5423	0.4065
3.0100	-0.8134	-2.4497	0.5436	0.4018
3.0200	-0.8094	-2.4551	0.5449	0.3973
3.0300	-0.8055	-2.4606	0.5463	0.3927
3.0400	-0.8016	-2.4661	0.5475	0.3882
3.0500	-0.7977	-2.4716	0.5488	0.3837
3.0600	-0.7939	-2.4771	0.5501	0.3793
3.0700	-0.7901	-2.4826	0.5513	0.3750
3.0800	-0.7864	-2.4881	0.5525	0.3707
3.0900	-0.7827	-2.4936	0.5537	0.3664
3.1000	-0.7791	-2.4991	0.5549	0.3623
3.1100	-0.7754	-2.5047	0.5560	0.3582
3.1200	-0.7719	-2.5103	0.5572	0.3541
3.1300	-0.7684	-2.5158	0.5583	0.3502
3.1400	-0.7649	-2.5214	0.5594	0.3463
3.1500	-0.7614	-2.5270	0.5605	0.3425
3.1600	-0.7580	-2.5326	0.5616	0.3387
3.1700	-0.7547	-2.5383	0.5627	0.3351
3.1800	-0.7513	-2.5439	0.5637	0.3315
3.1900	-0.7480	-2.5495	0.5647	0.3280
3.2000	-0.7448	-2.5552	0.5658	0.3245
3.2100	-0.7415	-2.5609	0.5668	0.3212
3.2200	-0.7383	-2.5665	0.5678	0.3179
3.2300	-0.7352	-2.5722	0.5687	0.3146
3.2400	-0.7321	-2.5779	0.5697	0.3115
3.2500	-0.7290	-2.5836	0.5707	0.3084
3.2600	-0.7259	-2.5893	0.5716	0.3053
3.2700	-0.7228	-2.5950	0.5725	0.3024
3.2800	-0.7198	-2.6008	0.5735	0.2995
3.2900	-0.7169	-2.6065	0.5744	0.2966
3.3000	-0.7139	-2.6123	0.5753	0.2938
3.3100	-0.7110	-2.6180	0.5761	0.2911
3.3200	-0.7081	-2.6238	0.5770	0.2884
3.3300	-0.7052	-2.6296	0.5779	0.2857
3.3400	-0.7024	-2.6353	0.5787	0.2831
3.3500	-0.6996	-2.6411	0.5796	0.2806
3.3600	-0.6968	-2.6469	0.5804	0.2780
3.3700	-0.6940	-2.6527	0.5812	0.2756
3.3800	-0.6912	-2.6586	0.5820	0.2731
3.3900	-0.6885	-2.6644	0.5828	0.2708
3.4000	-0.6858	-2.6702	0.5836	0.2684
3.4100	-0.6832	-2.6760	0.5844	0.2661
3.4200	-0.6805	-2.6819	0.5852	0.2638
3.4300	-0.6779	-2.6878	0.5860	0.2615
3.4400	-0.6753	-2.6936	0.5867	0.2593
3.4500	-0.6727	-2.6995	0.5875	0.2571
3.4600	-0.6701	-2.7054	0.5882	0.2550
3.4700	-0.6676	-2.7113	0.5889	0.2529
3.4800	-0.6651	-2.7171	0.5897	0.2508
3.4900	-0.6626	-2.7230	0.5904	0.2487
3.5000	-0.6601	-2.7290	0.5911	0.2466
3.5100	-0.6577	-2.7349	0.5918	0.2446
3.5200	-0.6552	-2.7408	0.5925	0.2427
3.5300	-0.6528	-2.7467	0.5932	0.2407
3.5400	-0.6504	-2.7527	0.5939	0.2388
3.5500	-0.6480	-2.7586	0.5945	0.2368
3.5600	-0.6457	-2.7645	0.5952	0.2350
3.5700	-0.6433	-2.7705	0.5958	0.2331
3.5800	-0.6410	-2.7765	0.5965	0.2313
3.5900	-0.6387	-2.7824	0.5971	0.2295
3.6000	-0.6364	-2.7884	0.5978	0.2277
3.6100	-0.6341	-2.7944	0.5984	0.2259
3.6200	-0.6319	-2.8004	0.5990	0.2242
3.6300	-0.6297	-2.8064	0.5996	0.2224
3.6400	-0.6274	-2.8124	0.6003	0.2207
3.6500	-0.6252	-2.8184	0.6009	0.2191
3.6600	-0.6231	-2.8244	0.6015	0.2174
3.6700	-0.6209	-2.8304	0.6020	0.2158
3.6800	-0.6187	-2.8364	0.6026	0.2142
3.6900	-0.6166	-2.8424	0.6032	0.2126
3.7000	-0.6145	-2.8485	0.6038	0.2110
3.7100	-0.6124	-2.8545	0.6043	0.2094
3.7200	-0.6103	-2.8606	0.6049	0.2079
3.7300	-0.6082	-2.8666	0.6055	0.2064
3.7400	-0.6062	-2.8727	0.6060	0.2049
3.7500	-0.6041	-2.8787	0.6066	0.2034
3.7600	-0.6021	-2.8848	0.6071	0.2019
3.7700	-0.6001	-2.8909	0.6076	0.2005
3.7800	-0.5981	-2.8970	0.6082	0.1990
3.7900	-0.5961	-2.9030	0.6087	0.1976
3.8000	-0.5942	-2.9091	0.6092	0.1962
3.8100	-0.5922	-2.9152	0.6097	0.1948
3.8200	-0.5903	-2.9213	0.6102	0.1935
3.8300	-0.5883	-2.9274	0.6107	0.1921
3.8400	-0.5864	-2.9335	0.6112	0.1908
3.8500	-0.5845	-2.9397	0.6117	0.1895
3.8600	-0.5826	-2.9458	0.6122	0.1881
3.8700	-0.5807	-2.9519	0.6127	0.1869
3.8800	-0.5789	-2.9580	0.6132	0.1856
3.8900	-0.5770	-2.9642	0.6137	0.1843
3.9000	-0.5752	-2.9703	0.6141	0.1831
3.9100	-0.5734	-2.9765	0.6146	0.1818
3.9200	-0.5716	-2.9826	0.6151	0.1806
3.9300	-0.5698	-2.9888	0.6155	0.1794
3.9400	-0.5680	-2.9949	0.6160	0.1782
3.9500	-0.5662	-3.0011	0.6164	0.1770
3.9600	-0.5644	-3.0072	0.6169	0.1758
3.9700	-0.5627	-3.0134	0.6173	0.1747
3.9800	-0.5609	-3.0196	0.6178	0.1735
3.9900	-0.5592	-3.0258	0.6182	0.1724
4.0000	-0.5575	-3.0320	0.6186	0.1713
4.0100	-0.5558	-3.0381	0.6190	0.1701
4.0200	-0.5541	-3.0443	0.6195	0.1690
4.0300	-0.5524	-3.0505	0.6199	0.1679
4.0400	-0.5507	-3.0567	0.6203	0.1669
4.0500	-0.5491	-3.0629	0.6207	0.1658
4.0600	-0.5474	-3.0691	0.6211	0.1647
4.0700	-0.5458	-3.0754	0.6215	0.1637
4.0800	-0.5441	-3.0816	0.6219	0.1626
4.0900	-0.5425	-3.0878	0.6223	0.1616
4.1000	-0.5409	-3.0940	0.6227	0.1606
4.1100	-0.5393	-3.1002	0.6231	0.1596
4.1200	-0.5377	-3.1065	0.6235	0.1586
4.1300	-0.5361	-3.1127	0.6239	0.1576
4.1400	-0.5346	-3.1190	0.6242	0.1566
4.1500	-0.5330	-3.1252	0.6246	0.1556
4.1600	-0.5315	-3.1315	0.6250	0.1547
4.1700	-0.5299	-3.1377	0.6254	0.1537
4.1800	-0.5284	-3.1440	0.6257	0.1528
4.1900	-0.5269	-3.1502	0.6261	0.1518
4.2000	-0.5253	-3.1565	0.6265	0.1509
4.2100	-0.5238	-3.1627	0.6268	0.1500
4.2200	-0.5223	-3.1690	0.6272	0.1491
4.2300	-0.5209	-3.1753	0.6275	0.1481
4.2400	-0.5194	-3.1816	0.6279	0.1473
4.2500	-0.5179	-3.1878	0.6282	0.1464
4.2600	-0.5165	-3.1941	0.6286	0.1455
4.2700	-0.5150	-3.2004	0.6289	0.1446
4.2800	-0.5136	-3.2067	0.6292	0.1438
4.2900	-0.5121	-3.2130	0.6296	0.1429
4.3000	-0.5107	-3.2193	0.6299	0.1420
4.3100	-0.5093	-3.2256	0.6302	0.1412
4.3200	-0.5079	-3.2319	0.6306	0.1404
4.3300	-0.5065	-3.2382	0.6309	0.1395
4.3400	-0.5051	-3.2445	0.6312	0.1387
4.3500	-0.5037	-3.2508	0.6315	0.1379
4.3600	-0.5023	-3.2572	0.6318	0.1371
4.3700	-0.5010	-3.2635	0.6322	0.1363
4.3800	-0.4996	-3.2698	0.6325	0.1355
4.3900	-0.4983	-3.2761	0.6328	0.1347
4.4000	-0.4969	-3.2825	0.6331	0.1340
4.4100	-0.4956	-3.2888	0.6334	0.1332
4.4200	-0.4942	-3.2951	0.6337	0.1324
4.4300	-0.4929	-3.3015	0.6340	0.1317
4.4400	-0.4916	-3.3078	0.6343	0.1309
4.4500	-0.4903	-3.3141	0.6346	0.1302
4.4600	-0.4890	-3.3205	0.6349	0.1295
4.4700	-0.4877	-3.3268	0.6352	0.1287
4.4800	-0.4864	-3.3332	0.6354	0.1280
4.4900	-0.4852	-3.3396	0.6357	0.1273
4.5000	-0.4839	-3.3459	0.6360	0.1266
4.5100	-0.4826	-3.3523	0.6363	0.1259
4.5200	-0.4814	-3.3586	0.6366	0.1252
4.5300	-0.4801	-3.3650	0.6368	0.1245
4.5400	-0.4789	-3.3714	0.6371	0.1238
4.5500	-0.4776	-3.3777	0.6374	0.1231
4.5600	-0.4764	-3.3841	0.6377	0.1224
4.5700	-0.4752	-3.3905	0.6379	0.1218
4.5800	-0.4740	-3.3969	0.6382	0.1211
4.5900	-0.4728	-3.4033	0.6384	0.1204
4.6000	-0.4716	-3.4096	0.6387	0.1198
4.6100	-0.4704	-3.4160	0.6390	0.1191
4.6200	-0.4692	-3.4224	0.6392	0.1185
4.6300	-0.4680	-3.4288	0.6395	0.1179
4.6400	-0.4668	-3.4352	0.6397	0.1172
4.6500	-0.4657	-3.4416	0.6400	0.1166
4.6600	-0.4645	-3.4480	0.6402	0.1160
4.6700	-0.4633	-3.4544	0.6405	0.1154
4.6800	-0.4622	-3.4608	0.6407	0.1148
4.6900	-0.4610	-3.4672	0.6410	0.1142
4.7000	-0.4599	-3.4736	0.6412	0.1136
4.7100	-0.4588	-3.4801	0.6415	0.1130
4.7200	-0.4577	-3.4865	0.6417	0.1124
4.7300	-0.4565	-3.4929	0.6419	0.1118
4.7400	-0.4554	-3.4993	0.6422	0.1112
4.7500	-0.4543	-3.5057	0.6424	0.1106
4.7600	-0.4532	-3.5122	0.6426	0.1101
4.7700	-0.4521	-3.5186	0.6429	0.1095
4.7800	-0.4510	-3.5250	0.6431	0.1089
4.7900	-0.4499	-3.5314	0.6433	0.1084
4.8000	-0.4488	-3.5379	0.6435	0.1078
4.8100	-0.4478	-3.5443	0.6438	0.1073
4.8200	-0.4467	-3.5508	0.6440	0.1067
4.8300	-0.4456	-3.5572	0.6442	0.1062
4.8400	-0.4446	-3.5636	0.6444	0.1056
4.8500	-0.4435	-3.5701	0.6447	0.1051
4.8600	-0.4425	-3.5765	0.6449	0.1046
4.8700	-0.4414	-3.5830	0.6451	0.1040
4.8800	-0.4404	-3.5894	0.6453	0.1035
4.8900	-0.4394	-3.5959	0.6455	0.1030
4.9000	-0.4383	-3.6023	0.6457	0.1025
4.9100	-0.4373	-3.6088	0.6459	0.1020
4.9200	-0.4363	-3.6153	0.6461	0.1015
4.9300	-0.4353	-3.6217	0.6463	0.1010
4.9400	-0.4343	-3.6282	0.6465	0.1005
4.9500	-0.4333	-3.6347	0.6467	0.1000
4.9600	-0.4323	-3.6411	0.6469	0.0995
4.9700	-0.4313	-3.6476	0.6471	0.0990
4.9800	-0.4303	-3.6541	0.6473	0.0985
4.9900	-0.4293	-3.6605	0.6475	0.0981
5.0000	-0.4283	-3.6670	0.6477	0.0976
5.0100	-0.4274	-3.6735	0.6479	0.0971
5.0200	-0.4264	-3.6800	0.6481	0.0966
5.0300	-0.4254	-3.6865	0.6483	0.0962
5.0400	-0.4245	-3.6929	0.6485	0.0957
5.0500	-0.4235	-3.6994	0.6487	0.0953
5.0600	-0.4226	-3.7059	0.6489	0.0948
5.0700	-0.4216	-3.7124	0.6491	0.0944
5.0800	-0.4207	-3.7189	0.6493	0.0939
5.0900	-0.4197	-3.7254	0.6494	0.0935
5.1000	-0.4188	-3.7319	0.6496	0.0930
5.1100	-0.4179	-3.7384	0.6498	0.0926
5.1200	-0.4170	-3.7449	0.6500	0.0922
5.1300	-0.4160	-3.7514	0.6502	0.0917
5.1400	-0.4151	-3.7579	0.6503	0.0913
5.1500	-0.4142	-3.7644	0.6505	0.0909
5.1600	-0.4133	-3.7709	0.6507	0.0905
5.1700	-0.4124	-3.7774	0.6509	0.0900
