T	Ut	Ft	St	Ct
0.000000	-nan	-nan	-nan	-nan
7.850000	-2.953870	-4.624990	0.212881	0.000528
7.860000	-2.953865	-4.627118	0.212882	0.000526
7.870000	-2.953860	-4.629247	0.212883	0.000525
7.880000	-2.953855	-4.631376	0.212883	0.000524
7.890000	-2.953849	-4.633505	0.212884	0.000523
7.900000	-2.953844	-4.635634	0.212885	0.000522
7.910000	-2.953839	-4.637763	0.212885	0.000521
7.920000	-2.953834	-4.639891	0.212886	0.000520
7.930000	-2.953829	-4.642020	0.212887	0.000518
7.940000	-2.953823	-4.644149	0.212887	0.000517
7.950000	-2.953818	-4.646278	0.212888	0.000516
7.960000	-2.953813	-4.648407	0.212889	0.000515
7.970000	-2.953808	-4.650536	0.212889	0.000514
7.980000	-2.953803	-4.652665	0.212890	0.000513
7.990000	-2.953798	-4.654794	0.212891	0.000512
8.000000	-2.953793	-4.656922	0.212891	0.000511
