0.5200	-0.499930699	0.000550994	-0.511709947	0.022652400
0.5300	-0.499925069	0.000574806	-0.511936524	0.022663122
0.5400	-0.499919203	0.000598426	-0.512163210	0.022674087
0.5500	-0.499913102	0.000621819	-0.512390007	0.022685282
0.5600	-0.499906768	0.000644955	-0.512616916	0.022696694
0.5700	-0.499900204	0.000667804	-0.512843941	0.022708312
0.5800	-0.499893413	0.000690341	-0.513071083	0.022720122
0.5900	-0.499886398	0.000712542	-0.513298344	0.022732113
0.6000	-0.499879163	0.000734386	-0.513525726	0.022744272
0.6100	-0.499871711	0.000755854	-0.513753230	0.022756588
0.6200	-0.499864047	0.000776930	-0.513980858	0.022769050
0.6300	-0.499856174	0.000797597	-0.514208612	0.022781647
0.6400	-0.499848097	0.000817844	-0.514436492	0.022794367
0.6500	-0.499839819	0.000837659	-0.514664499	0.022807201
0.6600	-0.499831345	0.000857032	-0.514892636	0.022820138
0.6700	-0.499822680	0.000875956	-0.515120902	0.022833169
0.6800	-0.499813827	0.000894424	-0.515349300	0.022846283
0.6900	-0.499804793	0.000912430	-0.515577828	0.022859472
0.7000	-0.499795580	0.000929972	-0.515806489	0.022872727
0.7100	-0.499786195	0.000947046	-0.516035283	0.022886040
0.7200	-0.499776641	0.000963650	-0.516264210	0.022899402
0.7300	-0.499766923	0.000979785	-0.516493271	0.022912805
0.7400	-0.499757047	0.000995449	-0.516722467	0.022926243
0.7500	-0.499747016	0.001010645	-0.516951796	0.022939707
0.7600	-0.499736835	0.001025375	-0.517181261	0.022953191
0.7700	-0.499726510	0.001039641	-0.517410860	0.022966689
0.7800	-0.499716044	0.001053446	-0.517640595	0.022980193
0.7900	-0.499705443	0.001066794	-0.517870464	0.022993698
0.8000	-0.499694710	0.001079691	-0.518100468	0.023007198
0.8100	-0.499683850	0.001092140	-0.518330608	0.023020688
0.8200	-0.499672868	0.001104147	-0.518560882	0.023034163
0.8300	-0.499661769	0.001115718	-0.518791291	0.023047617
0.8400	-0.499650556	0.001126859	-0.519021834	0.023061046
0.8500	-0.499639233	0.001137577	-0.519252512	0.023074446
0.8600	-0.499627805	0.001147879	-0.519483323	0.023087812
0.8700	-0.499616277	0.001157770	-0.519714268	0.023101139
0.8800	-0.499604651	0.001167259	-0.519945346	0.023114426
0.8900	-0.499592933	0.001176353	-0.520176556	0.023127667
0.9000	-0.499581126	0.001185059	-0.520407899	0.023140860
0.9100	-0.499569233	0.001193384	-0.520639373	0.023154000
0.9200	-0.499557259	0.001201338	-0.520870979	0.023167087
0.9300	-0.499545207	0.001208926	-0.521102715	0.023180116
0.9400	-0.499533082	0.001216158	-0.521334581	0.023193084
0.9500	-0.499520885	0.001223040	-0.521566576	0.023205990
0.9600	-0.499508622	0.001229582	-0.521798701	0.023218832
0.9700	-0.499496295	0.001235790	-0.522030953	0.023231606
0.9800	-0.499483907	0.001241672	-0.522263333	0.023244311
0.9900	-0.499471463	0.001247237	-0.522495839	0.023256946
1.0000	-0.499458964	0.001252492	-0.522728471	0.023269508
1.0100	-0.499446414	0.001257444	-0.522961229	0.023281995
1.0200	-0.499433816	0.001262102	-0.523194111	0.023294407
1.0300	-0.499421173	0.001266473	-0.523427117	0.023306742
1.0400	-0.499408487	0.001270564	-0.523660245	0.023318998
1.0500	-0.499395762	0.001274384	-0.523893496	0.023331175
1.0600	-0.499383000	0.001277938	-0.524126869	0.023343272
1.0700	-0.499370204	0.001281235	-0.524360362	0.023355287
1.0800	-0.499357377	0.001284281	-0.524593974	0.023367220
1.0900	-0.499344520	0.001287084	-0.524827706	0.023379070
1.1000	-0.499331636	0.001289650	-0.525061555	0.023390836
1.1100	-0.499318727	0.001291986	-0.525295522	0.023402518
1.1200	-0.499305797	0.001294099	-0.525529605	0.023414115
1.1300	-0.499292846	0.001295995	-0.525763804	0.023425627
1.1400	-0.499279878	0.001297681	-0.525998118	0.023437053
1.1500	-0.499266893	0.001299163	-0.526232545	0.023448393
1.1600	-0.499253895	0.001300447	-0.526467085	0.023459647
1.1700	-0.499240885	0.001301539	-0.526701737	0.023470814
1.1800	-0.499227865	0.001302445	-0.526936501	0.023481895
1.1900	-0.499214837	0.001303171	-0.527171375	0.023492890
1.2000	-0.499201802	0.001303722	-0.527406359	0.023503797
1.2100	-0.499188763	0.001304104	-0.527641451	0.023514618
1.2200	-0.499175720	0.001304322	-0.527876651	0.023525353
1.2300	-0.499162677	0.001304382	-0.528111958	0.023536001
1.2400	-0.499149633	0.001304289	-0.528347370	0.023546562
1.2500	-0.499136591	0.001304047	-0.528582888	0.023557038
1.2600	-0.499123553	0.001303662	-0.528818511	0.023567427
1.2700	-0.499110519	0.001303139	-0.529054237	0.023577731
1.2800	-0.499097491	0.001302481	-0.529290065	0.023587949
1.2900	-0.499084470	0.001301694	-0.529525995	0.023598082
1.3000	-0.499071457	0.001300782	-0.529762027	0.023608130
1.3100	-0.499058454	0.001299749	-0.529998158	0.023618094
1.3200	-0.499045462	0.001298600	-0.530234388	0.023627974
1.3300	-0.499032483	0.001297338	-0.530470717	0.023637770
1.3400	-0.499019516	0.001295968	-0.530707143	0.023647483
1.3500	-0.499006564	0.001294493	-0.530943666	0.023657113
1.3600	-0.498993627	0.001292917	-0.531180285	0.023666661
1.3700	-0.498980706	0.001291244	-0.531416999	0.023676127
1.3800	-0.498967802	0.001289477	-0.531653808	0.023685511
1.3900	-0.498954916	0.001287620	-0.531890709	0.023694815
1.4000	-0.498942050	0.001285677	-0.532127704	0.023704038
1.4100	-0.498929203	0.001283650	-0.532364790	0.023713182
1.4200	-0.498916377	0.001281542	-0.532601967	0.023722246
1.4300	-0.498903573	0.001279357	-0.532839234	0.023731232
1.4400	-0.498890790	0.001277098	-0.533076591	0.023740140
1.4500	-0.498878031	0.001274767	-0.533314037	0.023748970
1.4600	-0.498865295	0.001272368	-0.533551570	0.023757723
1.4700	-0.498852584	0.001269903	-0.533789191	0.023766400
1.4800	-0.498839897	0.001267375	-0.534026898	0.023775001
1.4900	-0.498827236	0.001264786	-0.534264691	0.023783527
1.5000	-0.498814602	0.001262140	-0.534502568	0.023791978
1.5100	-0.498801994	0.001259437	-0.534740530	0.023800355
1.5200	-0.498789413	0.001256682	-0.534978575	0.023808659
1.5300	-0.498776860	0.001253875	-0.535216703	0.023816891
1.5400	-0.498764336	0.001251020	-0.535454913	0.023825050
1.5500	-0.498751840	0.001248118	-0.535693204	0.023833138
1.5600	-0.498739374	0.001245171	-0.535931575	0.023841155
1.5700	-0.498726937	0.001242182	-0.536170027	0.023849102
1.5800	-0.498714530	0.001239152	-0.536408557	0.023856979
1.5900	-0.498702154	0.001236084	-0.536647166	0.023864788
1.6000	-0.498689809	0.001232979	-0.536885853	0.023872528
1.6100	-0.498677494	0.001229839	-0.537124616	0.023880200
1.6200	-0.498665212	0.001226666	-0.537363457	0.023887805
1.6300	-0.498652961	0.001223461	-0.537602372	0.023895344
1.6400	-0.498640743	0.001220226	-0.537841363	0.023902817
1.6500	-0.498628557	0.001216963	-0.538080428	0.023910225
1.6600	-0.498616404	0.001213673	-0.538319568	0.023917569
1.6700	-0.498604283	0.001210358	-0.538558780	0.023924848
1.6800	-0.498592197	0.001207018	-0.538798064	0.023932064
1.6900	-0.498580143	0.001203656	-0.539037421	0.023939218
1.7000	-0.498568123	0.001200273	-0.539276848	0.023946309
1.7100	-0.498556138	0.001196869	-0.539516347	0.023953339
1.7200	-0.498544186	0.001193447	-0.539755915	0.023960307
1.7300	-0.498532269	0.001190008	-0.539995553	0.023967216
1.7400	-0.498520386	0.001186552	-0.540235259	0.023974065
1.7500	-0.498508538	0.001183081	-0.540475034	0.023980855
1.7600	-0.498496724	0.001179596	-0.540714876	0.023987586
1.7700	-0.498484946	0.001176098	-0.540954785	0.023994259
1.7800	-0.498473203	0.001172587	-0.541194761	0.024000876
1.7900	-0.498461494	0.001169066	-0.541434803	0.024007435
1.8000	-0.498449821	0.001165535	-0.541674910	0.024013938
1.8100	-0.498438184	0.001161994	-0.541915081	0.024020385
1.8200	-0.498426581	0.001158446	-0.542155317	0.024026778
1.8300	-0.498415015	0.001154890	-0.542395617	0.024033116
1.8400	-0.498403484	0.001151327	-0.542635979	0.024039400
1.8500	-0.498391988	0.001147758	-0.542876404	0.024045630
1.8600	-0.498380528	0.001144185	-0.543116892	0.024051808
1.8700	-0.498369105	0.001140607	-0.543357440	0.024057934
1.8800	-0.498357716	0.001137026	-0.543598050	0.024064007
1.8900	-0.498346364	0.001133442	-0.543838720	0.024070030
1.9000	-0.498335047	0.001129856	-0.544079451	0.024076002
1.9100	-0.498323767	0.001126269	-0.544320240	0.024081923
1.9200	-0.498312522	0.001122681	-0.544561089	0.024087795
1.9300	-0.498301313	0.001119092	-0.544801996	0.024093618
1.9400	-0.498290140	0.001115504	-0.545042961	0.024099392
1.9500	-0.498279003	0.001111916	-0.545283984	0.024105118
1.9600	-0.498267902	0.001108330	-0.545525063	0.024110797
1.9700	-0.498256837	0.001104747	-0.545766199	0.024116428
1.9800	-0.498245807	0.001101165	-0.546007392	0.024122012
1.9900	-0.498234813	0.001097587	-0.546248639	0.024127551
2.0000	-0.498223855	0.001094012	-0.546489942	0.024133044
2.0100	-0.498212933	0.001090441	-0.546731300	0.024138491
2.0200	-0.498202046	0.001086874	-0.546972712	0.024143894
2.0300	-0.498191196	0.001083312	-0.547214178	0.024149252
2.0400	-0.498180380	0.001079755	-0.547455697	0.024154567
2.0500	-0.498169600	0.001076203	-0.547697269	0.024159838
2.0600	-0.498158856	0.001072658	-0.547938894	0.024165067
2.0700	-0.498148147	0.001069119	-0.548180570	0.024170253
2.0800	-0.498137474	0.001065586	-0.548422299	0.024175397
2.0900	-0.498126835	0.001062060	-0.548664078	0.024180499
2.1000	-0.498116232	0.001058542	-0.548905908	0.024185560
2.1100	-0.498105665	0.001055031	-0.549147789	0.024190580
2.1200	-0.498095132	0.001051528	-0.549389720	0.024195560
2.1300	-0.498084634	0.001048033	-0.549631700	0.024200501
2.1400	-0.498074171	0.001044546	-0.549873730	0.024205401
2.1500	-0.498063743	0.001041068	-0.550115808	0.024210263
2.1600	-0.498053350	0.001037599	-0.550357935	0.024215086
2.1700	-0.498042991	0.001034139	-0.550600110	0.024219870
2.1800	-0.498032667	0.001030689	-0.550842332	0.024224617
2.1900	-0.498022377	0.001027248	-0.551084602	0.024229326
2.2000	-0.498012122	0.001023816	-0.551326919	0.024233998
2.2100	-0.498001901	0.001020395	-0.551569282	0.024238634
2.2200	-0.497991714	0.001016984	-0.551811691	0.024243233
2.2300	-0.497981561	0.001013583	-0.552054146	0.024247796
2.2400	-0.497971442	0.001010193	-0.552296647	0.024252324
2.2500	-0.497961357	0.001006813	-0.552539193	0.024256816
2.2600	-0.497951306	0.001003444	-0.552781783	0.024261273
2.2700	-0.497941288	0.001000086	-0.553024418	0.024265696
2.2800	-0.497931304	0.000996740	-0.553267097	0.024270085
2.2900	-0.497921354	0.000993404	-0.553509820	0.024274439
2.3000	-0.497911436	0.000990080	-0.553752586	0.024278761
2.3100	-0.497901552	0.000986767	-0.553995395	0.024283049
2.3200	-0.497891701	0.000983466	-0.554238247	0.024287304
2.3300	-0.497881883	0.000980177	-0.554481141	0.024291527
2.3400	-0.497872097	0.000976899	-0.554724077	0.024295718
2.3500	-0.497862345	0.000973633	-0.554967055	0.024299877
2.3600	-0.497852624	0.000970380	-0.555210074	0.024304004
2.3700	-0.497842937	0.000967138	-0.555453135	0.024308100
2.3800	-0.497833282	0.000963908	-0.555696236	0.024312166
2.3900	-0.497823659	0.000960691	-0.555939378	0.024316201
2.4000	-0.497814068	0.000957486	-0.556182560	0.024320205
2.4100	-0.497804509	0.000954293	-0.556425782	0.024324180
2.4200	-0.497794982	0.000951113	-0.556669044	0.024328125
2.4300	-0.497785487	0.000947945	-0.556912345	0.024332040
2.4400	-0.497776023	0.000944790	-0.557155684	0.024335927
2.4500	-0.497766591	0.000941648	-0.557399063	0.024339785
2.4600	-0.497757190	0.000938517	-0.557642480	0.024343614
2.4700	-0.497747820	0.000935400	-0.557885935	0.024347415
2.4800	-0.497738482	0.000932295	-0.558129428	0.024351188
2.4900	-0.497729174	0.000929203	-0.558372959	0.024354933
2.5000	-0.497719898	0.000926124	-0.558616527	0.024358652
2.5100	-0.497710652	0.000923057	-0.558860132	0.024362343
2.5200	-0.497701437	0.000920004	-0.559103774	0.024366007
2.5300	-0.497692252	0.000916963	-0.559347452	0.024369644
2.5400	-0.497683097	0.000913934	-0.559591166	0.024373256
2.5500	-0.497673973	0.000910919	-0.559834917	0.024376841
2.5600	-0.497664879	0.000907917	-0.560078703	0.024380400
2.5700	-0.497655815	0.000904927	-0.560322525	0.024383934
2.5800	-0.497646780	0.000901950	-0.560566382	0.024387442
2.5900	-0.497637776	0.000898986	-0.560810274	0.024390926
2.6000	-0.497628801	0.000896035	-0.561054200	0.024394384
2.6100	-0.497619855	0.000893097	-0.561298161	0.024397818
2.6200	-0.497610939	0.000890171	-0.561542156	0.024401228
2.6300	-0.497602051	0.000887259	-0.561786186	0.024404614
2.6400	-0.497593193	0.000884359	-0.562030249	0.024407975
2.6500	-0.497584364	0.000881472	-0.562274345	0.024411314
2.6600	-0.497575564	0.000878598	-0.562518475	0.024414628
2.6700	-0.497566792	0.000875736	-0.562762638	0.024417920
2.6800	-0.497558049	0.000872887	-0.563006833	0.024421188
2.6900	-0.497549334	0.000870052	-0.563251061	0.024424434
2.7000	-0.497540648	0.000867228	-0.563495322	0.024427657
2.7100	-0.497531990	0.000864418	-0.563739614	0.024430858
2.7200	-0.497523360	0.000861620	-0.563983939	0.024434036
2.7300	-0.497514757	0.000858835	-0.564228295	0.024437193
2.7400	-0.497506183	0.000856062	-0.564472683	0.024440328
2.7500	-0.497497636	0.000853302	-0.564717101	0.024443442
2.7600	-0.497489117	0.000850554	-0.564961551	0.024446534
2.7700	-0.497480625	0.000847820	-0.565206032	0.024449605
2.7800	-0.497472160	0.000845097	-0.565450543	0.024452656
2.7900	-0.497463723	0.000842387	-0.565695085	0.024455685
2.8000	-0.497455313	0.000839689	-0.565939657	0.024458694
2.8100	-0.497446929	0.000837004	-0.566184259	0.024461683
2.8200	-0.497438573	0.000834331	-0.566428891	0.024464652
2.8300	-0.497430242	0.000831671	-0.566673552	0.024467600
2.8400	-0.497421939	0.000829023	-0.566918243	0.024470529
2.8500	-0.497413662	0.000826387	-0.567162962	0.024473439
2.8600	-0.497405411	0.000823763	-0.567407711	0.024476329
2.8700	-0.497397187	0.000821151	-0.567652489	0.024479199
2.8800	-0.497388988	0.000818552	-0.567897295	0.024482051
2.8900	-0.497380816	0.000815964	-0.568142130	0.024484884
2.9000	-0.497372669	0.000813389	-0.568386993	0.024487698
2.9100	-0.497364548	0.000810825	-0.568631884	0.024490493
2.9200	-0.497356452	0.000808274	-0.568876803	0.024493271
2.9300	-0.497348382	0.000805734	-0.569121749	0.024496030
2.9400	-0.497340338	0.000803206	-0.569366723	0.024498771
2.9500	-0.497332318	0.000800690	-0.569611724	0.024501494
2.9600	-0.497324324	0.000798186	-0.569856753	0.024504199
2.9700	-0.497316354	0.000795694	-0.570101808	0.024506887
2.9800	-0.497308410	0.000793213	-0.570346891	0.024509557
2.9900	-0.497300490	0.000790744	-0.570591999	0.024512211
3.0000	-0.497292595	0.000788286	-0.570837135	0.024514847
3.0100	-0.497284724	0.000785840	-0.571082296	0.024517466
3.0200	-0.497276878	0.000783405	-0.571327484	0.024520068
3.0300	-0.497269056	0.000780982	-0.571572698	0.024522654
3.0400	-0.497261258	0.000778570	-0.571817937	0.024525223
3.0500	-0.497253485	0.000776169	-0.572063202	0.024527776
3.0600	-0.497245735	0.000773780	-0.572308493	0.024530313
3.0700	-0.497238009	0.000771402	-0.572553808	0.024532834
3.0800	-0.497230307	0.000769035	-0.572799149	0.024535338
3.0900	-0.497222628	0.000766679	-0.573044515	0.024537827
3.1000	-0.497214973	0.000764334	-0.573289906	0.024540301
3.1100	-0.497207342	0.000762000	-0.573535321	0.024542759
3.1200	-0.497199733	0.000759677	-0.573780761	0.024545201
3.1300	-0.497192148	0.000757365	-0.574026225	0.024547628
3.1400	-0.497184586	0.000755064	-0.574271713	0.024550041
3.1500	-0.497177047	0.000752774	-0.574517226	0.024552438
3.1600	-0.497169530	0.000750495	-0.574762762	0.024554820
3.1700	-0.497162037	0.000748226	-0.575008322	0.024557188
3.1800	-0.497154566	0.000745968	-0.575253906	0.024559541
3.1900	-0.497147117	0.000743720	-0.575499513	0.024561879
3.2000	-0.497139691	0.000741483	-0.575745143	0.024564204
3.2100	-0.497132288	0.000739256	-0.575990797	0.024566514
3.2200	-0.497124906	0.000737040	-0.576236473	0.024568810
3.2300	-0.497117547	0.000734834	-0.576482173	0.024571092
3.2400	-0.497110210	0.000732639	-0.576727895	0.024573360
3.2500	-0.497102894	0.000730454	-0.576973640	0.024575614
3.2600	-0.497095600	0.000728279	-0.577219407	0.024577855
3.2700	-0.497088328	0.000726114	-0.577465197	0.024580082
3.2800	-0.497081078	0.000723959	-0.577711009	0.024582296
3.2900	-0.497073849	0.000721815	-0.577956843	0.024584497
3.3000	-0.497066642	0.000719680	-0.578202699	0.024586684
3.3100	-0.497059456	0.000717556	-0.578448577	0.024588858
3.3200	-0.497052291	0.000715441	-0.578694476	0.024591020
3.3300	-0.497045147	0.000713336	-0.578940397	0.024593168
3.3400	-0.497038024	0.000711241	-0.579186339	0.024595304
3.3500	-0.497030922	0.000709156	-0.579432303	0.024597427
3.3600	-0.497023841	0.000707080	-0.579678288	0.024599538
3.3700	-0.497016780	0.000705014	-0.579924294	0.024601636
3.3800	-0.497009740	0.000702958	-0.580170321	0.024603722
3.3900	-0.497002721	0.000700911	-0.580416368	0.024605796
3.4000	-0.496995722	0.000698874	-0.580662436	0.024607857
3.4100	-0.496988744	0.000696846	-0.580908525	0.024609907
3.4200	-0.496981785	0.000694827	-0.581154635	0.024611944
3.4300	-0.496974847	0.000692818	-0.581400764	0.024613970
3.4400	-0.496967929	0.000690818	-0.581646914	0.024615984
3.4500	-0.496961031	0.000688828	-0.581893084	0.024617986
3.4600	-0.496954152	0.000686846	-0.582139274	0.024619977
3.4700	-0.496947294	0.000684874	-0.582385483	0.024621957
3.4800	-0.496940455	0.000682911	-0.582631713	0.024623925
3.4900	-0.496933635	0.000680957	-0.582877962	0.024625881
3.5000	-0.496926836	0.000679012	-0.583124230	0.024627827
3.5100	-0.496920055	0.000677075	-0.583370518	0.024629762
3.5200	-0.496913294	0.000675148	-0.583616825	0.024631685
3.5300	-0.496906552	0.000673229	-0.583863152	0.024633598
3.5400	-0.496899829	0.000671320	-0.584109497	0.024635499
3.5500	-0.496893126	0.000669419	-0.584355862	0.024637390
3.5600	-0.496886441	0.000667527	-0.584602245	0.024639271
3.5700	-0.496879775	0.000665643	-0.584848647	0.024641141
3.5800	-0.496873128	0.000663768	-0.585095068	0.024643000
3.5900	-0.496866500	0.000661901	-0.585341507	0.024644849
3.6000	-0.496859890	0.000660043	-0.585587965	0.024646687
3.6100	-0.496853299	0.000658194	-0.585834441	0.024648516
3.6200	-0.496846726	0.000656353	-0.586080935	0.024650334
3.6300	-0.496840172	0.000654520	-0.586327448	0.024652142
3.6400	-0.496833636	0.000652696	-0.586573978	0.024653940
3.6500	-0.496827118	0.000650879	-0.586820526	0.024655728
3.6600	-0.496820618	0.000649071	-0.587067093	0.024657507
3.6700	-0.496814136	0.000647272	-0.587313676	0.024659275
3.6800	-0.496807673	0.000645480	-0.587560278	0.024661034
3.6900	-0.496801227	0.000643696	-0.587806897	0.024662783
3.7000	-0.496794799	0.000641921	-0.588053534	0.024664523
3.7100	-0.496788388	0.000640153	-0.588300188	0.024666253
3.7200	-0.496781996	0.000638394	-0.588546859	0.024667974
3.7300	-0.496775620	0.000636642	-0.588793547	0.024669685
3.7400	-0.496769263	0.000634898	-0.589040252	0.024671388
3.7500	-0.496762922	0.000633162	-0.589286975	0.024673081
3.7600	-0.496756599	0.000631434	-0.589533714	0.024674764
3.7700	-0.496750294	0.000629713	-0.589780470	0.024676439
3.7800	-0.496744005	0.000628001	-0.590027243	0.024678105
3.7900	-0.496737734	0.000626295	-0.590274032	0.024679762
3.8000	-0.496731479	0.000624598	-0.590520838	0.024681410
3.8100	-0.496725242	0.000622908	-0.590767660	0.024683049
3.8200	-0.496719021	0.000621225	-0.591014499	0.024684680
3.8300	-0.496712817	0.000619550	-0.591261354	0.024686302
3.8400	-0.496706630	0.000617882	-0.591508225	0.024687915
3.8500	-0.496700460	0.000616222	-0.591755112	0.024689520
3.8600	-0.496694306	0.000614569	-0.592002015	0.024691116
3.8700	-0.496688168	0.000612923	-0.592248934	0.024692704
3.8800	-0.496682047	0.000611285	-0.592495869	0.024694284
3.8900	-0.496675942	0.000609653	-0.592742820	0.024695855
3.9000	-0.496669854	0.000608029	-0.592989786	0.024697419
3.9100	-0.496663782	0.000606412	-0.593236768	0.024698974
3.9200	-0.496657726	0.000604803	-0.593483766	0.024700520
3.9300	-0.496651686	0.000603200	-0.593730779	0.024702059
3.9400	-0.496645662	0.000601604	-0.593977807	0.024703590
3.9500	-0.496639654	0.000600015	-0.594224851	0.024705113
3.9600	-0.496633661	0.000598433	-0.594471909	0.024706628
3.9700	-0.496627685	0.000596858	-0.594718983	0.024708136
3.9800	-0.496621724	0.000595290	-0.594966072	0.024709635
3.9900	-0.496615779	0.000593729	-0.595213176	0.024711127
4.0000	-0.496609850	0.000592174	-0.595460294	0.024712611
4.0100	-0.496603936	0.000590626	-0.595707428	0.024714088
4.0200	-0.496598037	0.000589085	-0.595954576	0.024715557
4.0300	-0.496592154	0.000587551	-0.596201739	0.024717019
4.0400	-0.496586286	0.000586023	-0.596448917	0.024718473
4.0500	-0.496580433	0.000584502	-0.596696108	0.024719920
4.0600	-0.496574596	0.000582987	-0.596943315	0.024721359
4.0700	-0.496568774	0.000581479	-0.597190536	0.024722792
4.0800	-0.496562966	0.000579977	-0.597437771	0.024724217
4.0900	-0.496557174	0.000578482	-0.597685020	0.024725635
4.1000	-0.496551397	0.000576993	-0.597932283	0.024727046
4.1100	-0.496545634	0.000575510	-0.598179561	0.024728449
4.1200	-0.496539887	0.000574034	-0.598426852	0.024729846
4.1300	-0.496534154	0.000572564	-0.598674158	0.024731236
4.1400	-0.496528435	0.000571100	-0.598921477	0.024732619
4.1500	-0.496522732	0.000569643	-0.599168810	0.024733995
4.1600	-0.496517042	0.000568192	-0.599416157	0.024735364
4.1700	-0.496511368	0.000566747	-0.599663517	0.024736727
4.1800	-0.496505707	0.000565308	-0.599910891	0.024738082
4.1900	-0.496500061	0.000563875	-0.600158279	0.024739431
4.2000	-0.496494430	0.000562448	-0.600405680	0.024740774
4.2100	-0.496488813	0.000561027	-0.600653094	0.024742110
4.2200	-0.496483209	0.000559612	-0.600900522	0.024743439
4.2300	-0.496477620	0.000558203	-0.601147963	0.024744762
4.2400	-0.496472045	0.000556800	-0.601395417	0.024746078
4.2500	-0.496466484	0.000555403	-0.601642885	0.024747388
4.2600	-0.496460937	0.000554012	-0.601890365	0.024748692
4.2700	-0.496455404	0.000552626	-0.602137859	0.024749989
4.2800	-0.496449885	0.000551246	-0.602385365	0.024751280
4.2900	-0.496444379	0.000549872	-0.602632884	0.024752565
4.3000	-0.496438887	0.000548504	-0.602880416	0.024753844
4.3100	-0.496433409	0.000547142	-0.603127961	0.024755116
4.3200	-0.496427944	0.000545785	-0.603375518	0.024756383
4.3300	-0.496422493	0.000544433	-0.603623089	0.024757643
4.3400	-0.496417056	0.000543088	-0.603870671	0.024758898
4.3500	-0.496411631	0.000541747	-0.604118267	0.024760146
4.3600	-0.496406221	0.000540413	-0.604365874	0.024761388
4.3700	-0.496400823	0.000539084	-0.604613494	0.024762625
4.3800	-0.496395439	0.000537760	-0.604861127	0.024763856
4.3900	-0.496390068	0.000536442	-0.605108771	0.024765081
4.4000	-0.496384710	0.000535129	-0.605356428	0.024766300
4.4100	-0.496379365	0.000533822	-0.605604097	0.024767513
4.4200	-0.496374034	0.000532519	-0.605851779	0.024768721
4.4300	-0.496368715	0.000531223	-0.606099472	0.024769923
4.4400	-0.496363409	0.000529931	-0.606347177	0.024771119
4.4500	-0.496358116	0.000528645	-0.606594894	0.024772310
4.4600	-0.496352836	0.000527364	-0.606842623	0.024773495
4.4700	-0.496347569	0.000526088	-0.607090364	0.024774674
4.4800	-0.496342314	0.000524817	-0.607338117	0.024775849
4.4900	-0.496337073	0.000523552	-0.607585881	0.024777017
4.5000	-0.496331843	0.000522291	-0.607833657	0.024778181
4.5100	-0.496326627	0.000521036	-0.608081445	0.024779339
4.5200	-0.496321423	0.000519786	-0.608329244	0.024780491
4.5300	-0.496316231	0.000518541	-0.608577054	0.024781639
4.5400	-0.496311052	0.000517300	-0.608824876	0.024782781
4.5500	-0.496305885	0.000516065	-0.609072710	0.024783918
4.5600	-0.496300731	0.000514835	-0.609320555	0.024785049
4.5700	-0.496295588	0.000513609	-0.609568411	0.024786176
4.5800	-0.496290458	0.000512389	-0.609816278	0.024787297
4.5900	-0.496285341	0.000511173	-0.610064157	0.024788413
4.6000	-0.496280235	0.000509962	-0.610312047	0.024789524
